Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      3.506234, ,            -2,      3.259542, ,            -2,      4.082622, , 
         -1.8,      3.407353, ,          -1.8,      3.173317, ,          -1.8,       3.97778, , 
         -1.6,      3.324828, ,          -1.6,      3.102795, ,          -1.6,      3.892695, , 
         -1.4,      3.259662, ,          -1.4,      3.044813, ,          -1.4,      3.823133, , 
         -1.2,      3.209975, ,          -1.2,      2.999209, ,          -1.2,      3.765604, , 
           -1,      3.172785, ,            -1,      2.965723, ,            -1,      3.717254, , 
         -0.8,      3.145652, ,          -0.8,      2.941903, ,          -0.8,       3.67638, , 
         -0.6,       3.12656, ,          -0.6,      2.925546, ,          -0.6,      3.641916, , 
         -0.4,      3.112868, ,          -0.4,      2.916373, ,          -0.4,      3.613142, , 
         -0.2,      3.103347, ,          -0.2,      2.912166, ,          -0.2,      3.589452, , 
            0,      3.097412, ,             0,      2.911383, ,             0,      3.570376, , 
          0.2,      3.094645, ,           0.2,      2.913443, ,           0.2,      3.555425, , 
          0.4,       3.09474, ,           0.4,      2.918032, ,           0.4,      3.544224, , 
          0.6,      3.097428, ,           0.6,      2.924891, ,           0.6,      3.536467, , 
          0.8,      3.102481, ,           0.8,       2.93382, ,           0.8,      3.531893, , 
            1,      3.109747, ,             1,      2.944665, ,             1,      3.530293, , 
          1.2,      3.119015, ,           1.2,      2.957236, ,           1.2,      3.531357, , 
          1.4,      3.130156, ,           1.4,      2.971442, ,           1.4,      3.534923, , 
          1.6,      3.143021, ,           1.6,      2.987159, ,           1.6,      3.540784, , 
          1.8,      3.157483, ,           1.8,      3.004275, ,           1.8,      3.548789, , 
            2,      3.173437, ,             2,      3.022694, ,             2,      3.558787, , 
          2.2,      3.190768, ,           2.2,      3.042314, ,           2.2,      3.570632, , 
          2.4,      3.209413, ,           2.4,      3.063052, ,           2.4,      3.584246, , 
          2.6,      3.229281, ,           2.6,      3.084845, ,           2.6,      3.599537, , 
          2.8,      3.250286, ,           2.8,      3.107631, ,           2.8,      3.616386, , 
            3,      3.272388, ,             3,      3.131407, ,             3,      3.634742, , 
          3.2,       3.29551, ,           3.2,      3.156058, ,           3.2,      3.654521, , 
          3.4,      3.319617, ,           3.4,      3.181552, ,           3.4,      3.675689, , 
          3.6,       3.34466, ,           3.6,      3.207814, ,           3.6,      3.698177, , 
          3.8,      3.370586, ,           3.8,      3.234848, ,           3.8,      3.721937, , 
            4,      3.397372, ,             4,      3.262587, ,             4,      3.746936, , 
          4.2,      3.424985, ,           4.2,      3.291006, ,           4.2,      3.773142, , 
          4.4,      3.453394, ,           4.4,       3.32009, ,           4.4,      3.800519, , 
          4.6,      3.482609, ,           4.6,      3.349837, ,           4.6,        3.8291, , 
          4.8,      3.512595, ,           4.8,      3.380231, ,           4.8,      3.858871, , 

