Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.2821544, ,            -2,     0.2821544, ,            -2,     0.2821544, ,            -2,     0.2821544, ,            -2,     0.2821544, , 
         -1.8,     0.2923147, ,          -1.8,     0.2923147, ,          -1.8,     0.2923147, ,          -1.8,     0.2923147, ,          -1.8,     0.2923147, , 
         -1.6,     0.3024668, ,          -1.6,     0.3024668, ,          -1.6,     0.3024668, ,          -1.6,     0.3024668, ,          -1.6,     0.3024668, , 
         -1.4,     0.3126102, ,          -1.4,     0.3126102, ,          -1.4,     0.3126102, ,          -1.4,     0.3126102, ,          -1.4,     0.3126102, , 
         -1.2,     0.3227447, ,          -1.2,     0.3227447, ,          -1.2,     0.3227447, ,          -1.2,     0.3227447, ,          -1.2,     0.3227447, , 
           -1,     0.3328697, ,            -1,     0.3328697, ,            -1,     0.3328697, ,            -1,     0.3328697, ,            -1,     0.3328697, , 
         -0.8,      0.342985, ,          -0.8,      0.342985, ,          -0.8,      0.342985, ,          -0.8,      0.342985, ,          -0.8,      0.342985, , 
         -0.6,     0.3530902, ,          -0.6,     0.3530902, ,          -0.6,     0.3530902, ,          -0.6,     0.3530902, ,          -0.6,     0.3530902, , 
         -0.4,     0.3631849, ,          -0.4,     0.3631849, ,          -0.4,     0.3631849, ,          -0.4,     0.3631849, ,          -0.4,     0.3631849, , 
         -0.2,     0.3732688, ,          -0.2,     0.3732688, ,          -0.2,     0.3732688, ,          -0.2,     0.3732688, ,          -0.2,     0.3732688, , 
            0,     0.3833414, ,             0,     0.3833414, ,             0,     0.3833414, ,             0,     0.3833414, ,             0,     0.3833414, , 
          0.2,     0.3934025, ,           0.2,     0.3934025, ,           0.2,     0.3934025, ,           0.2,     0.3934025, ,           0.2,     0.3934025, , 
          0.4,     0.4034517, ,           0.4,     0.4034517, ,           0.4,     0.4034517, ,           0.4,     0.4034517, ,           0.4,     0.4034517, , 
          0.6,     0.4134886, ,           0.6,     0.4134886, ,           0.6,     0.4134886, ,           0.6,     0.4134886, ,           0.6,     0.4134886, , 
          0.8,     0.4235129, ,           0.8,     0.4235129, ,           0.8,     0.4235129, ,           0.8,     0.4235129, ,           0.8,     0.4235129, , 
            1,     0.4335242, ,             1,     0.4335242, ,             1,     0.4335242, ,             1,     0.4335242, ,             1,     0.4335242, , 
          1.2,     0.4435221, ,           1.2,     0.4435221, ,           1.2,     0.4435221, ,           1.2,     0.4435221, ,           1.2,     0.4435221, , 
          1.4,     0.4535063, ,           1.4,     0.4535063, ,           1.4,     0.4535063, ,           1.4,     0.4535063, ,           1.4,     0.4535063, , 
          1.6,     0.4634765, ,           1.6,     0.4634765, ,           1.6,     0.4634765, ,           1.6,     0.4634765, ,           1.6,     0.4634765, , 
          1.8,     0.4734322, ,           1.8,     0.4734322, ,           1.8,     0.4734322, ,           1.8,     0.4734322, ,           1.8,     0.4734322, , 
            2,     0.4833732, ,             2,     0.4833732, ,             2,     0.4833732, ,             2,     0.4833732, ,             2,     0.4833732, , 
          2.2,      0.493299, ,           2.2,      0.493299, ,           2.2,      0.493299, ,           2.2,      0.493299, ,           2.2,      0.493299, , 
          2.4,     0.5032094, ,           2.4,     0.5032094, ,           2.4,     0.5032094, ,           2.4,     0.5032094, ,           2.4,     0.5032094, , 
          2.6,     0.5131039, ,           2.6,     0.5131039, ,           2.6,     0.5131039, ,           2.6,     0.5131039, ,           2.6,     0.5131039, , 
          2.8,     0.5229823, ,           2.8,     0.5229823, ,           2.8,     0.5229823, ,           2.8,     0.5229823, ,           2.8,     0.5229823, , 
            3,     0.5328442, ,             3,     0.5328442, ,             3,     0.5328442, ,             3,     0.5328442, ,             3,     0.5328442, , 
          3.2,     0.5426892, ,           3.2,     0.5426892, ,           3.2,     0.5426892, ,           3.2,     0.5426892, ,           3.2,     0.5426892, , 
          3.4,      0.552517, ,           3.4,      0.552517, ,           3.4,      0.552517, ,           3.4,      0.552517, ,           3.4,      0.552517, , 
          3.6,     0.5623272, ,           3.6,     0.5623272, ,           3.6,     0.5623272, ,           3.6,     0.5623272, ,           3.6,     0.5623272, , 
          3.8,     0.5721196, ,           3.8,     0.5721196, ,           3.8,     0.5721196, ,           3.8,     0.5721196, ,           3.8,     0.5721196, , 
            4,     0.5818938, ,             4,     0.5818938, ,             4,     0.5818938, ,             4,     0.5818938, ,             4,     0.5818938, , 
          4.2,     0.5916494, ,           4.2,     0.5916494, ,           4.2,     0.5916494, ,           4.2,     0.5916494, ,           4.2,     0.5916494, , 
          4.4,     0.6013861, ,           4.4,     0.6013861, ,           4.4,     0.6013861, ,           4.4,     0.6013861, ,           4.4,     0.6013861, , 
          4.6,     0.6111035, ,           4.6,     0.6111035, ,           4.6,     0.6111035, ,           4.6,     0.6111035, ,           4.6,     0.6111035, , 
          4.8,     0.6208014, ,           4.8,     0.6208014, ,           4.8,     0.6208014, ,           4.8,     0.6208014, ,           4.8,     0.6208014, , 
            5,     0.6304795, ,             5,     0.6304795, ,             5,     0.6304795, ,             5,     0.6304795, ,             5,     0.6304795, , 
          5.2,     0.6401372, ,           5.2,     0.6401372, ,           5.2,     0.6401372, ,           5.2,     0.6401372, ,           5.2,     0.6401372, , 
          5.4,     0.6497744, ,           5.4,     0.6497744, ,           5.4,     0.6497744, ,           5.4,     0.6497744, ,           5.4,     0.6497744, , 
          5.6,     0.6593908, ,           5.6,     0.6593908, ,           5.6,     0.6593908, ,           5.6,     0.6593908, ,           5.6,     0.6593908, , 
          5.8,     0.6689859, ,           5.8,     0.6689859, ,           5.8,     0.6689859, ,           5.8,     0.6689859, ,           5.8,     0.6689859, , 
            6,     0.6785595, ,             6,     0.6785595, ,             6,     0.6785595, ,             6,     0.6785595, ,             6,     0.6785595, , 
          6.2,     0.6881112, ,           6.2,     0.6881112, ,           6.2,     0.6881112, ,           6.2,     0.6881112, ,           6.2,     0.6881112, , 
          6.4,     0.6976408, ,           6.4,     0.6976408, ,           6.4,     0.6976408, ,           6.4,     0.6976408, ,           6.4,     0.6976408, , 
          6.6,     0.7071479, ,           6.6,     0.7071479, ,           6.6,     0.7071479, ,           6.6,     0.7071479, ,           6.6,     0.7071479, , 
          6.8,     0.7166322, ,           6.8,     0.7166322, ,           6.8,     0.7166322, ,           6.8,     0.7166322, ,           6.8,     0.7166322, , 
            7,     0.7260933, ,             7,     0.7260933, ,             7,     0.7260933, ,             7,     0.7260933, ,             7,     0.7260933, , 
          7.2,      0.735531, ,           7.2,      0.735531, , , , ,           7.2,      0.735531, ,           7.2,      0.735531, , 
          7.4,      0.744945, ,           7.4,      0.744945, , , , ,           7.4,      0.744945, ,           7.4,      0.744945, , 
          7.6,     0.7543349, ,           7.6,     0.7543349, , , , ,           7.6,     0.7543349, ,           7.6,     0.7543349, , 
          7.8,     0.7637004, ,           7.8,     0.7637004, , , , ,           7.8,     0.7637004, ,           7.8,     0.7637004, , 
            8,     0.7730413, ,             8,     0.7730413, , , , ,             8,     0.7730413, ,             8,     0.7730413, , 

