Alpha,T1-15.8 m/s-VLM2, , 
           -2,      5.283711, , 
         -1.8,      5.106299, , 
         -1.6,      4.957136, , 
         -1.4,      4.835224, , 
         -1.2,       4.73424, , 
           -1,      4.652065, , 
         -0.8,      4.582845, , 
         -0.6,      4.526427, , 
         -0.4,      4.481394, , 
         -0.2,      4.446777, , 
            0,      4.422421, , 
          0.2,      4.406567, , 
          0.4,      4.398204, , 
          0.6,      4.395988, , 
          0.8,      4.399348, , 
            1,      4.407525, , 
          1.2,      4.419363, , 
          1.4,      4.434472, , 
          1.6,      4.453023, , 
          1.8,      4.474428, , 
            2,        4.4982, , 
          2.2,      4.524018, , 
          2.4,      4.551685, , 
          2.6,      4.581015, , 
          2.8,      4.611872, , 
            3,       4.64416, , 
          3.2,      4.677754, , 
          3.4,      4.712588, , 
          3.6,       4.74854, , 
          3.8,      4.785568, , 
            4,      4.823582, , 
          4.2,      4.862531, , 
          4.4,      4.902348, , 
          4.6,      4.943008, , 
          4.8,      4.984447, , 
            5,       5.02663, , 
          5.2,      5.069519, , 
          5.4,      5.113073, , 
          5.6,      5.157257, , 
          5.8,      5.202064, , 
            6,      5.247427, , 
          6.2,      5.293346, , 
          6.4,      5.339798, , 
          6.6,      5.386776, , 
          6.8,      5.434248, , 
            7,       5.48222, , 
          7.2,      5.530674, , 

