Alpha,T1-15.8 m/s-VLM2, , 
           -2,       5.26456, , 
         -1.8,       4.99868, , 
         -1.6,      4.761544, , 
         -1.4,      4.550458, , 
         -1.2,      4.362894, , 
           -1,      4.194942, , 
         -0.8,      4.045107, , 
         -0.6,      3.909975, , 
         -0.4,      3.787748, , 
         -0.2,      3.680352, , 
            0,      3.585692, , 
          0.2,      3.500045, , 
          0.4,      3.423629, , 
          0.6,      3.356568, , 
          0.8,       3.29709, , 
            1,      3.244808, , 
          1.2,       3.19773, , 
          1.4,      3.155066, , 
          1.6,      3.117203, , 
          1.8,      3.084629, , 
            2,       3.05582, , 
          2.2,      3.030198, , 
          2.4,      3.007555, , 
          2.6,      2.987727, , 
          2.8,      2.970577, , 
            3,      2.955898, , 
          3.2,       2.94317, , 
          3.4,      2.932123, , 
          3.6,      2.922886, , 
          3.8,      2.915101, , 
            4,      2.908345, , 
          4.2,      2.902722, , 
          4.4,      2.898178, , 
          4.6,      2.894819, , 
          4.8,      2.892407, , 
            5,      2.890808, , 
          5.2,      2.889969, , 
          5.4,      2.889776, , 
          5.6,      2.890196, , 
          5.8,      2.891245, , 
            6,      2.892909, , 
          6.2,       2.89516, , 
          6.4,      2.897941, , 
          6.6,      2.901187, , 
          6.8,      2.904846, , 
            7,      2.908896, , 
          7.2,      2.913295, , 
          7.4,      2.918036, , 
          7.6,      2.923081, , 
          7.8,      2.928419, , 
            8,      2.934036, , 

