Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.4000847, ,            -2,     0.4000847, ,            -2,     0.4000847, , 
         -1.8,     0.4156279, ,          -1.8,     0.4156279, ,          -1.8,     0.4156279, , 
         -1.6,     0.4311626, ,          -1.6,     0.4311626, ,          -1.6,     0.4311626, , 
         -1.4,     0.4466884, ,          -1.4,     0.4466884, ,          -1.4,     0.4466884, , 
         -1.2,     0.4622047, ,          -1.2,     0.4622047, ,          -1.2,     0.4622047, , 
           -1,     0.4777113, ,            -1,     0.4777113, ,            -1,     0.4777113, , 
         -0.8,     0.4932076, ,          -0.8,     0.4932076, ,          -0.8,     0.4932076, , 
         -0.6,     0.5086933, ,          -0.6,     0.5086933, ,          -0.6,     0.5086933, , 
         -0.4,      0.524168, ,          -0.4,      0.524168, ,          -0.4,      0.524168, , 
         -0.2,     0.5396312, ,          -0.2,     0.5396312, ,          -0.2,     0.5396312, , 
            0,     0.5550826, ,             0,     0.5550826, ,             0,     0.5550826, , 
          0.2,     0.5705217, ,           0.2,     0.5705217, ,           0.2,     0.5705217, , 
          0.4,     0.5859481, ,           0.4,     0.5859481, ,           0.4,     0.5859481, , 
          0.6,     0.6013614, ,           0.6,     0.6013614, ,           0.6,     0.6013614, , 
          0.8,     0.6167613, ,           0.8,     0.6167613, ,           0.8,     0.6167613, , 
            1,     0.6321472, ,             1,     0.6321472, ,             1,     0.6321472, , 
          1.2,     0.6475188, ,           1.2,     0.6475188, ,           1.2,     0.6475188, , 
          1.4,     0.6628757, ,           1.4,     0.6628757, ,           1.4,     0.6628757, , 
          1.6,     0.6782175, ,           1.6,     0.6782175, ,           1.6,     0.6782175, , 
          1.8,     0.6935437, ,           1.8,     0.6935437, ,           1.8,     0.6935437, , 
            2,     0.7088541, ,             2,     0.7088541, ,             2,     0.7088541, , 
          2.2,     0.7241481, ,           2.2,     0.7241481, ,           2.2,     0.7241481, , 
          2.4,     0.7394253, ,           2.4,     0.7394253, ,           2.4,     0.7394253, , 
          2.6,     0.7546855, ,           2.6,     0.7546855, ,           2.6,     0.7546855, , 
          2.8,     0.7699281, ,           2.8,     0.7699281, ,           2.8,     0.7699281, , 
            3,     0.7851528, ,             3,     0.7851528, ,             3,     0.7851528, , 
          3.2,     0.8003592, ,           3.2,     0.8003592, ,           3.2,     0.8003592, , 
          3.4,     0.8155468, ,           3.4,     0.8155468, ,           3.4,     0.8155468, , 
          3.6,     0.8307154, ,           3.6,     0.8307154, ,           3.6,     0.8307154, , 
          3.8,     0.8458645, ,           3.8,     0.8458645, ,           3.8,     0.8458645, , 
            4,     0.8609936, ,             4,     0.8609936, ,             4,     0.8609936, , 
          4.2,     0.8761025, ,           4.2,     0.8761025, ,           4.2,     0.8761025, , 
          4.4,     0.8911907, ,           4.4,     0.8911907, ,           4.4,     0.8911907, , 
          4.6,     0.9062579, ,           4.6,     0.9062579, ,           4.6,     0.9062579, , 
          4.8,     0.9213036, ,           4.8,     0.9213036, ,           4.8,     0.9213036, , 

