Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      9.182632, ,            -2,      9.804545, ,            -2,      9.838078, ,            -2,      7.629944, ,            -2,      8.378637, , 
         -1.8,      9.511077, ,          -1.8,      10.13744, ,          -1.8,      10.21695, ,          -1.8,      7.865654, ,          -1.8,      8.650909, , 
         -1.6,      9.818213, ,          -1.6,      10.45591, ,          -1.6,      10.60483, ,          -1.6,      8.083094, ,          -1.6,      8.901538, , 
         -1.4,      10.10326, ,          -1.4,      10.74219, ,          -1.4,      10.87847, ,          -1.4,      8.281563, ,          -1.4,       9.12959, , 
         -1.2,      10.35746, ,          -1.2,      10.98722, ,          -1.2,      11.14056, ,          -1.2,      8.461017, ,          -1.2,      9.335721, , 
           -1,      10.58153, ,            -1,      11.20708, ,            -1,      11.37903, ,            -1,      8.622426, ,            -1,      9.520449, , 
         -0.8,      10.77264, ,          -0.8,      11.39761, ,          -0.8,      11.57935, ,          -0.8,      8.766454, ,          -0.8,      9.683908, , 
         -0.6,       10.9349, ,          -0.6,      11.55113, ,          -0.6,      11.73953, ,          -0.6,       8.89394, ,          -0.6,      9.826165, , 
         -0.4,      11.07014, ,          -0.4,      11.67409, ,          -0.4,      11.86818, ,          -0.4,      9.005705, ,          -0.4,      9.948332, , 
         -0.2,      11.18426, ,          -0.2,      11.77462, ,          -0.2,      11.96489, ,          -0.2,      9.102351, ,          -0.2,      10.05141, , 
            0,      11.27857, ,             0,      11.86247, ,             0,      12.03342, ,             0,      9.184954, ,             0,      10.13645, , 
          0.2,      11.35259, ,           0.2,      11.92572, ,           0.2,      12.07999, ,           0.2,      9.254986, ,           0.2,      10.20404, , 
          0.4,      11.40545, ,           0.4,      11.96886, ,           0.4,      12.11124, ,           0.4,      9.313357, ,           0.4,      10.25595, , 
          0.6,      11.44107, ,           0.6,      11.99374, ,           0.6,      12.13376, ,           0.6,      9.360926, ,           0.6,      10.29434, , 
          0.8,      11.46177, ,           0.8,      11.99843, ,           0.8,      12.14153, ,           0.8,      9.398744, ,           0.8,      10.32059, , 
            1,      11.46458, ,             1,      11.98964, ,             1,      12.12469, ,             1,      9.427604, ,             1,      10.33579, , 
          1.2,       11.4528, ,           1.2,       11.9702, ,           1.2,      12.09807, ,           1.2,      9.448087, ,           1.2,      10.34123, , 
          1.4,      11.43192, ,           1.4,      11.93729, ,           1.4,      12.06273, ,           1.4,       9.46095, ,           1.4,      10.33829, , 
          1.6,      11.40167, ,           1.6,      11.89227, ,           1.6,      12.01408, ,           1.6,       9.46678, ,           1.6,      10.32769, , 
          1.8,      11.36261, ,           1.8,      11.83866, ,           1.8,      11.95703, ,           1.8,      9.466268, ,           1.8,      10.30984, , 
            2,      11.31575, ,             2,      11.77868, ,             2,      11.89329, ,             2,      9.459954, ,             2,      10.28553, , 
          2.2,       11.2624, ,           2.2,      11.71288, ,           2.2,        11.823, ,           2.2,      9.448325, ,           2.2,      10.25562, , 
          2.4,      11.20426, ,           2.4,      11.64132, ,           2.4,      11.74904, ,           2.4,      9.431828, ,           2.4,      10.22083, , 
          2.6,      11.14196, ,           2.6,      11.56435, ,           2.6,      11.67099, ,           2.6,      9.410841, ,           2.6,      10.18178, , 
          2.8,      11.07548, ,           2.8,      11.48439, ,           2.8,      11.58822, ,           2.8,      9.385689, ,           2.8,      10.13893, , 
            3,       11.0051, ,             3,       11.4026, ,             3,      11.50224, ,             3,      9.356601, ,             3,      10.09265, , 
          3.2,      10.93168, ,           3.2,       11.3192, ,           3.2,      11.41477, ,           3.2,      9.323647, ,           3.2,      10.04329, , 
          3.4,      10.85596, ,           3.4,      11.23283, ,           3.4,      11.32568, ,           3.4,      9.287504, ,           3.4,      9.991273, , 
          3.6,      10.77835, ,           3.6,      11.14441, ,           3.6,      11.23415, ,           3.6,      9.248518, ,           3.6,      9.936824, , 
          3.8,      10.69929, ,           3.8,      11.05479, ,           3.8,      11.14149, ,           3.8,      9.207035, ,           3.8,      9.880307, , 
            4,      10.61893, ,             4,      10.96412, ,             4,      11.04793, ,             4,       9.16325, ,             4,      9.821898, , 
          4.2,      10.53761, ,           4.2,      10.87283, ,           4.2,      10.95399, ,           4.2,      9.117406, ,           4.2,      9.761804, , 
          4.4,      10.45553, ,           4.4,      10.78124, ,           4.4,      10.85985, ,           4.4,      9.069702, ,           4.4,      9.700247, , 
          4.6,      10.37292, ,           4.6,      10.68945, ,           4.6,       10.7657, ,           4.6,      9.020332, ,           4.6,      9.637477, , 
          4.8,      10.28992, ,           4.8,      10.59756, ,           4.8,      10.67151, ,           4.8,      8.969442, ,           4.8,      9.573647, , 
            5,       10.2067, ,             5,      10.50574, ,             5,       10.5775, ,             5,      8.917175, ,             5,      9.508924, , 
          5.2,      10.12339, ,           5.2,      10.41416, ,           5.2,      10.48382, ,           5.2,      8.863657, ,           5.2,      9.443409, , 
          5.4,      10.04011, ,           5.4,      10.32291, ,           5.4,      10.39054, ,           5.4,       8.80907, ,           5.4,      9.377222, , 
          5.6,      9.956972, ,           5.6,      10.23214, ,           5.6,      10.29784, ,           5.6,      8.753577, ,           5.6,       9.31054, , 
          5.8,      9.874025, ,           5.8,      10.14186, ,           5.8,      10.20571, ,           5.8,      8.697141, ,           5.8,      9.243425, , 
            6,      9.791397, ,             6,       10.0522, ,             6,      10.11427, ,             6,          8.64, ,             6,      9.176039, , 
          6.2,      9.709167, ,           6.2,      9.963189, ,           6.2,       10.0236, ,           6.2,      8.582181, ,           6.2,      9.108435, , 
          6.4,      9.627356, ,           6.4,      9.874901, ,           6.4,      9.933594, ,           6.4,      8.523653, ,           6.4,      9.040625, , 
          6.6,      9.546052, ,           6.6,      9.787371, ,           6.6,      9.844549, ,           6.6,      8.464608, ,           6.6,      8.972783, , 
          6.8,      9.465303, ,           6.8,      9.700646, ,           6.8,      9.756364, ,           6.8,      8.405121, ,           6.8,      8.904948, , 
            7,      9.385145, ,             7,      9.614752, ,             7,      9.669061, ,             7,      8.345131, ,             7,      8.837146, , 
          7.2,      9.305631, ,           7.2,      9.529727, , , , ,           7.2,      8.284743, ,           7.2,      8.769466, , 
          7.4,      9.226789, ,           7.4,      9.445619, , , , ,           7.4,      8.223988, ,           7.4,      8.701938, , 
          7.6,       9.14862, ,           7.6,      9.362407, , , , ,           7.6,      8.162708, ,           7.6,      8.634578, , 
          7.8,      9.071164, ,           7.8,       9.28012, , , , ,           7.8,      8.101028, ,           7.8,      8.567453, , 
            8,       8.99445, ,             8,      9.198779, , , , ,             8,      8.038943, ,             8,      8.500624, , 

