Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      12.11275, ,            -2,       12.8381, ,            -2,      13.48385, ,            -2,      13.75546, ,            -2,      14.00843, ,            -2,      14.12736, ,            -2,      9.325431, ,            -2,      10.06334, ,            -2,      11.31116, , 
         -1.8,      12.48465, ,          -1.8,      13.24308, ,          -1.8,      13.87277, ,          -1.8,      14.17138, ,          -1.8,       14.4334, ,          -1.8,      14.53741, ,          -1.8,      9.577673, ,          -1.8,       10.3412, ,          -1.8,      11.64069, , 
         -1.6,      12.81464, ,          -1.6,      13.59247, ,          -1.6,       14.2192, ,          -1.6,      14.51966, ,          -1.6,      14.79781, ,          -1.6,      14.89494, ,          -1.6,       9.80615, ,          -1.6,      10.59054, ,          -1.6,      11.93218, , 
         -1.4,      13.10368, ,          -1.4,      13.89828, ,          -1.4,      14.51873, ,          -1.4,      14.80916, ,          -1.4,      15.09574, ,          -1.4,      15.19788, ,          -1.4,       10.0132, ,          -1.4,       10.8121, ,          -1.4,      12.18695, , 
         -1.2,      13.35223, ,          -1.2,      14.16218, ,          -1.2,      14.77101, ,          -1.2,      15.06498, ,          -1.2,      15.33049, ,          -1.2,      15.43897, ,          -1.2,      10.20041, ,          -1.2,      11.00763, ,          -1.2,      12.40586, , 
           -1,      13.55894, ,            -1,      14.38861, ,            -1,      14.98096, ,            -1,      15.27759, ,            -1,      15.51617, ,            -1,      15.62364, ,            -1,       10.3692, ,            -1,      11.17972, ,            -1,      12.59026, , 
         -0.8,      13.72574, ,          -0.8,      14.56948, ,          -0.8,      15.15572, ,          -0.8,      15.44942, ,          -0.8,      15.67847, ,          -0.8,      15.77099, ,          -0.8,      10.52096, ,          -0.8,       11.3304, ,          -0.8,      12.74336, , 
         -0.6,      13.85585, ,          -0.6,      14.71262, ,          -0.6,      15.28492, ,          -0.6,      15.58208, ,          -0.6,      15.81199, ,          -0.6,      15.90316, ,          -0.6,      10.65644, ,          -0.6,      11.46146, ,          -0.6,      12.86933, , 
         -0.4,      13.95614, ,          -0.4,      14.81602, ,          -0.4,      15.38139, ,          -0.4,      15.68077, ,          -0.4,      15.89559, ,          -0.4,       15.9867, ,          -0.4,      10.77709, ,          -0.4,      11.57524, ,          -0.4,       12.9715, , 
         -0.2,      14.02951, ,          -0.2,        14.885, ,          -0.2,      15.43805, ,          -0.2,      15.74105, ,          -0.2,       15.9561, ,          -0.2,      16.04067, ,          -0.2,      10.88337, ,          -0.2,      11.67284, ,          -0.2,      13.05194, , 
            0,      14.08029, ,             0,      14.92594, ,             0,      15.47154, ,             0,      15.76622, ,             0,      15.97663, ,             0,      16.06244, ,             0,      10.97612, ,             0,      11.75569, ,             0,      13.11411, , 
          0.2,      14.11046, ,           0.2,      14.94488, ,           0.2,      15.48072, ,           0.2,      15.76658, ,           0.2,      15.97463, ,           0.2,      16.05635, ,           0.2,      11.05607, ,           0.2,      11.82483, ,           0.2,      13.16053, , 
          0.4,      14.12341, ,           0.4,      14.94423, ,           0.4,      15.46999, ,           0.4,      15.74672, ,           0.4,      15.94949, ,           0.4,      16.03146, ,           0.4,      11.12386, ,           0.4,      11.88115, ,           0.4,       13.1929, , 
          0.6,      14.12228, ,           0.6,      14.92531, ,           0.6,      15.44191, ,           0.6,      15.71292, ,           0.6,      15.90591, ,           0.6,      15.98424, ,           0.6,      11.18017, ,           0.6,      11.92548, ,           0.6,      13.21254, , 
          0.8,      14.10894, ,           0.8,      14.89221, ,           0.8,      15.39678, ,           0.8,      15.66276, ,           0.8,       15.8508, ,           0.8,      15.92619, ,           0.8,      11.22567, ,           0.8,      11.95863, ,           0.8,      13.22058, , 
            1,      14.08492, ,             1,      14.84783, ,             1,       15.3387, ,             1,      15.59781, ,             1,      15.78119, ,             1,      15.85443, ,             1,      11.26096, ,             1,      11.98137, ,             1,      13.21818, , 
          1.2,      14.05141, ,           1.2,      14.79385, ,           1.2,      15.27069, ,           1.2,      15.52235, ,           1.2,      15.70045, ,           1.2,      15.77135, ,           1.2,      11.28674, ,           1.2,      11.99445, ,           1.2,      13.20623, , 
          1.4,      14.00935, ,           1.4,      14.73149, ,           1.4,      15.19438, ,           1.4,      15.43849, ,           1.4,      15.61118, , , , ,           1.4,      11.30326, ,           1.4,      11.99835, ,           1.4,      13.18547, , 
          1.6,      13.95963, ,           1.6,      14.66184, ,           1.6,      15.11102, ,           1.6,      15.34764, ,           1.6,      15.51499, , , , ,           1.6,      11.31018, ,           1.6,      11.99299, ,           1.6,      13.15665, , 
          1.8,      13.90305, ,           1.8,      14.58573, ,           1.8,       15.0215, ,           1.8,      15.25084, ,           1.8,      15.41293, , , , ,           1.8,       11.3087, ,           1.8,      11.97951, ,           1.8,      13.12051, , 
            2,      13.84018, ,             2,      14.50384, ,             2,      14.92658, ,             2,      15.14892, ,             2,      15.30597, , , , ,             2,      11.29999, ,             2,      11.95898, ,             2,      13.07766, , 
          2.2,      13.77186, ,           2.2,      14.41702, ,           2.2,      14.82717, ,           2.2,      15.04266, ,           2.2,      15.19489, , , , ,           2.2,      11.28472, ,           2.2,      11.93203, ,           2.2,      13.02878, , 
          2.4,      13.69861, ,           2.4,      14.32577, ,           2.4,       14.7238, ,           2.4,      14.93266, ,           2.4,      15.08017, , , , ,           2.4,      11.26339, ,           2.4,      11.89921, ,           2.4,      12.97443, , 
          2.6,      13.62091, ,           2.6,       14.2306, ,           2.6,      14.61697, ,           2.6,      14.81947, ,           2.6,      14.96239, , , , ,           2.6,      11.23621, ,           2.6,      11.86081, ,           2.6,        12.915, , 
          2.8,      13.53941, ,           2.8,      14.13219, ,           2.8,      14.50732, ,           2.8,      14.70368, ,           2.8,      14.84217, , , , ,           2.8,      11.20357, ,           2.8,      11.81748, ,           2.8,      12.85121, , 
            3,      13.45437, ,             3,      14.03092, ,             3,      14.39523, ,             3,      14.58566, ,             3,      14.71991, , , , ,             3,      11.16572, ,             3,      11.76949, ,             3,      12.78336, , 
          3.2,      13.36631, ,           3.2,       13.9272, ,           3.2,       14.2811, ,           3.2,      14.46589, ,           3.2,      14.59612, , , , ,           3.2,      11.12332, ,           3.2,      11.71724, ,           3.2,      12.71191, , 
          3.4,      13.27552, ,           3.4,      13.82141, ,           3.4,      14.16527, ,           3.4,      14.34469, ,           3.4,       14.4711, , , , ,           3.4,      11.07663, ,           3.4,      11.66101, ,           3.4,      12.63715, , 
          3.6,      13.18238, ,           3.6,       13.7139, ,           3.6,      14.04811, ,           3.6,      14.22235, ,           3.6,      14.34504, , , , ,           3.6,      11.02625, ,           3.6,      11.60133, ,           3.6,      12.55946, , 
          3.8,      13.08724, ,           3.8,      13.60499, ,           3.8,      13.92996, ,           3.8,      14.09921, ,           3.8,      14.21804, , , , ,           3.8,       10.9721, ,           3.8,      11.53821, ,           3.8,      12.47919, , 
            4,      12.99036, ,             4,      13.49487, ,             4,      13.81098, ,             4,      13.97549, ,             4,      14.09092, , , , ,             4,      10.91451, ,             4,        11.472, ,             4,      12.39661, , 
          4.2,      12.89205, ,           4.2,      13.38385, ,           4.2,      13.69151, ,           4.2,      13.85146, ,           4.2,      13.96365, , , , ,           4.2,      10.85366, ,           4.2,       11.4029, ,           4.2,      12.31195, , 
          4.4,      12.79254, ,           4.4,      13.27212, ,           4.4,      13.57172, ,           4.4,      13.72718, , , , , , , ,           4.4,      10.78959, ,           4.4,      11.33103, ,           4.4,      12.22543, , 
          4.6,      12.69201, ,           4.6,       13.1599, ,           4.6,      13.45177, ,           4.6,      13.60311, , , , , , , ,           4.6,      10.72261, ,           4.6,      11.25672, ,           4.6,      12.13735, , 
          4.8,      12.59066, ,           4.8,      13.04739, ,           4.8,       13.3318, ,           4.8,      13.47922, , , , , , , ,           4.8,      10.65264, ,           4.8,      11.17995, ,           4.8,      12.04786, , 
            5,      12.48864, ,             5,      12.93469, ,             5,      13.21198, ,             5,      13.35556, , , , , , , ,             5,       10.5796, ,             5,       11.1007, ,             5,      11.95707, , 
          5.2,      12.38616, ,           5.2,      12.82202, ,           5.2,      13.09252, ,           5.2,       13.2325, , , , , , , ,           5.2,      10.50378, ,           5.2,      11.01924, ,           5.2,      11.86528, , 
          5.4,      12.28323, ,           5.4,      12.70937, ,           5.4,      12.97341, ,           5.4,      13.10991, , , , , , , ,           5.4,      10.42452, ,           5.4,      10.93515, ,           5.4,      11.77245, , 
          5.6,      12.18003, ,           5.6,      12.59694, ,           5.6,      12.85484, ,           5.6,      12.98808, , , , , , , ,           5.6,      10.34198, ,           5.6,      10.84865, ,           5.6,      11.67887, , 
