Alpha,T1-15.8 m/s-VLM2, , 
           -2,      7.060547, , 
         -1.8,      7.311876, , 
         -1.6,      7.552061, , 
         -1.4,      7.778886, , 
         -1.2,      7.990483, , 
           -1,      8.188421, , 
         -0.8,      8.370787, , 
         -0.6,      8.540303, , 
         -0.4,      8.697379, , 
         -0.2,      8.834145, , 
            0,      8.951981, , 
          0.2,      9.057386, , 
          0.4,      9.147732, , 
          0.6,      9.220634, , 
          0.8,      9.279145, , 
            1,      9.322942, , 
          1.2,      9.356617, , 
          1.4,      9.381697, , 
          1.6,      9.396362, , 
          1.8,      9.398494, , 
            2,      9.392199, , 
          2.2,      9.378892, , 
          2.4,      9.358934, , 
          2.6,       9.33261, , 
          2.8,      9.300163, , 
            3,      9.262106, , 
          3.2,      9.219963, , 
          3.4,        9.1745, , 
          3.6,      9.125259, , 
          3.8,       9.07331, , 
            4,      9.019931, , 
          4.2,      8.964764, , 
          4.4,      8.907951, , 
          4.6,      8.849144, , 
          4.8,      8.789062, , 
            5,      8.728098, , 
          5.2,      8.666399, , 
          5.4,      8.604286, , 
          5.6,      8.541849, , 
          5.8,      8.479017, , 
            6,      8.415828, , 
          6.2,      8.352353, , 
          6.4,      8.288748, , 
          6.6,      8.225184, , 
          6.8,      8.161802, , 
            7,      8.098643, , 
          7.2,      8.035816, , 
          7.4,      7.973319, , 
          7.6,      7.911244, , 
          7.8,      7.849604, , 
            8,      7.788419, , 

