Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.3746128, , 
         -1.8,     0.3889914, , 
         -1.6,     0.4033615, , 
         -1.4,     0.4177225, , 
         -1.2,     0.4320741, , 
           -1,     0.4464159, , 
         -0.8,     0.4607475, , 
         -0.6,     0.4750684, , 
         -0.4,     0.4893783, , 
         -0.2,     0.5036766, , 
            0,     0.5179631, , 
          0.2,     0.5322373, , 
          0.4,     0.5464988, , 
          0.6,     0.5607472, , 
          0.8,      0.574982, , 
            1,     0.5892029, , 
          1.2,     0.6034095, , 
          1.4,     0.6176013, , 
          1.6,      0.631778, , 
          1.8,     0.6459391, , 
            2,     0.6600842, , 
          2.2,      0.674213, , 
          2.4,     0.6883251, , 
          2.6,       0.70242, , 
          2.8,     0.7164973, , 
            3,     0.7305567, , 
          3.2,     0.7445978, , 
          3.4,     0.7586201, , 
          3.6,     0.7726232, , 
          3.8,     0.7866069, , 
            4,     0.8005706, , 
          4.2,      0.814514, , 
          4.4,     0.8284367, , 
          4.6,     0.8423384, , 
          4.8,     0.8562186, , 
            5,     0.8700769, , 
          5.2,      0.883913, , 

