Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      4.432826, ,            -2,      4.217372, ,            -2,      4.796105, , 
         -1.8,      4.206258, ,          -1.8,      3.969861, ,          -1.8,      4.561557, , 
         -1.6,      4.007016, ,          -1.6,      3.770654, ,          -1.6,      4.354133, , 
         -1.4,       3.83003, ,          -1.4,      3.610339, ,          -1.4,      4.170383, , 
         -1.2,      3.672882, ,          -1.2,      3.470673, ,          -1.2,      4.007457, , 
           -1,      3.532002, ,            -1,      3.339129, ,            -1,      3.862735, , 
         -0.8,      3.406677, ,          -0.8,      3.223169, ,          -0.8,      3.733919, , 
         -0.6,      3.296632, ,          -0.6,      3.116198, ,          -0.6,      3.618987, , 
         -0.4,      3.198746, ,          -0.4,      3.029861, ,          -0.4,      3.516393, , 
         -0.2,      3.112083, ,          -0.2,      2.951601, ,          -0.2,      3.424673, , 
            0,       3.03609, ,             0,      2.886668, ,             0,      3.342749, , 
          0.2,      2.969553, ,           0.2,      2.827137, ,           0.2,      3.269785, , 
          0.4,      2.911181, ,           0.4,      2.775965, ,           0.4,      3.204594, , 
          0.6,      2.859374, ,           0.6,      2.730923, ,           0.6,      3.146297, , 
          0.8,       2.81239, ,           0.8,      2.689127, ,           0.8,      3.094056, , 
            1,      2.770794, ,             1,      2.651407, ,             1,       3.04736, , 
          1.2,       2.73469, ,           1.2,      2.618836, ,           1.2,      3.005769, , 
          1.4,      2.702861, ,           1.4,      2.590187, ,           1.4,      2.968587, , 
          1.6,       2.67487, ,           1.6,      2.565491, ,           1.6,      2.935201, , 
          1.8,      2.649909, ,           1.8,      2.544917, ,           1.8,      2.905256, , 
            2,      2.628056, ,             2,      2.526652, ,             2,      2.878326, , 
          2.2,      2.609444, ,           2.2,      2.510127, ,           2.2,      2.854131, , 
          2.4,      2.593306, ,           2.4,      2.496071, ,           2.4,      2.832442, , 
          2.6,      2.579426, ,           2.6,      2.484798, ,           2.6,      2.813001, , 
          2.8,      2.567174, ,           2.8,      2.475296, ,           2.8,      2.795518, , 
            3,        2.5565, ,             3,      2.467129, ,             3,      2.779824, , 
          3.2,      2.547284, ,           3.2,      2.460223, ,           3.2,      2.765789, , 
          3.4,      2.539469, ,           3.4,      2.454789, ,           3.4,      2.753346, , 
          3.6,      2.533039, ,           3.6,      2.450427, ,           3.6,      2.742338, , 
          3.8,      2.527754, ,           3.8,      2.446962, ,           3.8,      2.732638, , 
            4,      2.523472, ,             4,      2.444434, ,             4,      2.724131, , 
          4.2,      2.520046, ,           4.2,      2.442938, ,           4.2,        2.7167, , 
          4.4,       2.51741, ,           4.4,      2.442293, ,           4.4,       2.71027, , 
          4.6,      2.515571, ,           4.6,      2.442323, ,           4.6,      2.704761, , 
          4.8,       2.51456, ,           4.8,      2.442875, ,           4.8,       2.70011, , 
            5,      2.514251, ,             5,      2.443919, ,             5,      2.696245, , 
          5.2,      2.514586, ,           5.2,      2.445416, ,           5.2,      2.693121, , 
          5.4,      2.515481, ,           5.4,      2.447562, ,           5.4,      2.690692, , 
          5.6,      2.516894, ,           5.6,      2.450213, ,           5.6,      2.688923, , 
          5.8,       2.51878, ,           5.8,      2.453311, ,           5.8,      2.687756, , 
            6,        2.5211, ,             6,      2.456786, ,             6,      2.687158, , 
          6.2,      2.523828, ,           6.2,      2.460621, ,           6.2,      2.687086, , 
          6.4,       2.52693, ,           6.4,      2.464798, ,           6.4,      2.687511, , 
          6.6,      2.530387, ,           6.6,      2.469257, ,           6.6,      2.688411, , 
          6.8,      2.534178, ,           6.8,      2.474008, ,           6.8,      2.689768, , 
            7,      2.538275, ,             7,      2.479024, ,             7,      2.691542, , 
          7.2,      2.542663, ,           7.2,      2.484298, ,           7.2,      2.693715, , 
          7.4,      2.547323, ,           7.4,      2.489812, ,           7.4,      2.696259, , 
          7.6,      2.552246, ,           7.6,      2.495556, ,           7.6,      2.699158, , 
          7.8,      2.557409, ,           7.8,      2.501503, ,           7.8,      2.702398, , 
            8,      2.562805, ,             8,      2.507644, ,             8,      2.705967, , 

