Alpha,T1-15.8 m/s-VLM2, , 
           -2,      8.061304, , 
         -1.8,      7.787675, , 
         -1.6,      7.542894, , 
         -1.4,      7.325374, , 
         -1.2,      7.133415, , 
           -1,      6.962693, , 
         -0.8,      6.812445, , 
         -0.6,      6.678459, , 
         -0.4,      6.558905, , 
         -0.2,      6.458228, , 
            0,      6.373922, , 
          0.2,      6.300345, , 
          0.4,      6.238615, , 
          0.6,      6.189674, , 
          0.8,      6.150944, , 
            1,      6.122268, , 
          1.2,        6.1004, , 
          1.4,      6.084215, , 
          1.6,       6.07479, , 
          1.8,      6.073422, , 
            2,      6.077462, , 
          2.2,      6.086021, , 
          2.4,      6.098901, , 
          2.6,      6.115974, , 
          2.8,      6.137149, , 
            3,      6.162173, , 
          3.2,      6.190121, , 
          3.4,      6.220555, , 
          3.6,      6.253856, , 
          3.8,      6.289377, , 
            4,      6.326296, , 
          4.2,      6.364908, , 
          4.4,      6.405166, , 
          4.6,      6.447374, , 
          4.8,      6.491073, , 
            5,      6.536021, , 
          5.2,      6.582146, , 
          5.4,       6.62924, , 
          5.6,      6.677261, , 
          5.8,       6.72629, , 
            6,      6.776325, , 
          6.2,      6.827339, , 
          6.4,      6.879229, , 
          6.6,      6.931876, , 
          6.8,      6.985177, , 
            7,      7.039109, , 
          7.2,      7.093584, , 
          7.4,      7.148613, , 
          7.6,      7.204116, , 
          7.8,      7.260086, , 
            8,      7.316505, , 

