Alpha,T1-15.8 m/s-VLM2, , 
           -2,      3.437299, , 
         -1.8,      3.340412, , 
         -1.6,      3.260219, , 
         -1.4,      3.197425, , 
         -1.2,      3.149827, , 
           -1,      3.114146, , 
         -0.8,      3.088424, , 
         -0.6,      3.069821, , 
         -0.4,      3.056073, , 
         -0.2,      3.046324, , 
            0,      3.040068, , 
          0.2,      3.036919, , 
          0.4,      3.036574, , 
          0.6,      3.038784, , 
          0.8,      3.043357, , 
            1,      3.050088, , 
          1.2,      3.058811, , 
          1.4,      3.069377, , 
          1.6,      3.081643, , 
          1.8,      3.095503, , 
            2,       3.11083, , 
          2.2,      3.127537, , 
          2.4,      3.145544, , 
          2.6,      3.164747, , 
          2.8,      3.185093, , 
            3,      3.206526, , 
          3.2,      3.228976, , 
          3.4,       3.25241, , 
          3.6,       3.27676, , 
          3.8,      3.302008, , 
            4,      3.328113, , 
          4.2,      3.355048, , 
          4.4,      3.382796, , 
          4.6,      3.411341, , 

