Alpha,T1-15.8 m/s-VLM2, , 
           -2,      1.283229, , 
         -1.8,      1.223141, , 
         -1.6,      1.171715, , 
         -1.4,      1.127212, , 
         -1.2,      1.089036, , 
           -1,      1.056667, , 
         -0.8,      1.029494, , 
         -0.6,      1.006331, , 
         -0.4,      0.986367, , 
         -0.2,      0.969093, , 
            0,     0.9540912, , 
          0.2,      0.940817, , 
          0.4,     0.9289869, , 
          0.6,     0.9184212, , 
          0.8,     0.9089697, , 
            1,     0.9005205, , 
          1.2,     0.8929747, , 
          1.4,     0.8862501, , 
          1.6,     0.8802708, , 
          1.8,     0.8749712, , 
            2,     0.8702977, , 
          2.2,     0.8661937, , 
          2.4,     0.8626114, , 
          2.6,     0.8595116, , 
          2.8,     0.8568546, , 
            3,     0.8546064, , 
          3.2,     0.8527352, , 
          3.4,     0.8512152, , 
          3.6,     0.8500241, , 
          3.8,     0.8491407, , 
            4,       0.84854, , 
          4.2,     0.8482116, , 
          4.4,      0.848136, , 
          4.6,     0.8482963, , 
          4.8,     0.8486843, , 
            5,     0.8492867, , 
          5.2,     0.8500941, , 

