Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      3.680433, ,            -2,      3.424942, ,            -2,      3.353059, ,            -2,      4.861593, ,            -2,      4.261419, , 
         -1.8,      3.576708, ,          -1.8,      3.335103, ,          -1.8,      3.267756, ,          -1.8,      4.738636, ,          -1.8,      4.149617, , 
         -1.6,      3.489859, ,          -1.6,      3.260054, ,          -1.6,      3.202205, ,          -1.6,      4.633905, ,          -1.6,      4.058201, , 
         -1.4,       3.41869, ,          -1.4,      3.198826, ,          -1.4,      3.146714, ,          -1.4,      4.543937, ,          -1.4,       3.98365, , 
         -1.2,      3.363157, ,          -1.2,      3.149328, ,          -1.2,      3.099337, ,          -1.2,      4.466119, ,          -1.2,      3.922716, , 
           -1,      3.321857, ,            -1,        3.1119, ,            -1,      3.064021, ,            -1,      4.398554, ,            -1,      3.872561, , 
         -0.8,       3.29129, ,          -0.8,      3.085288, ,          -0.8,      3.037972, ,          -0.8,      4.339995, ,          -0.8,      3.830777, , 
         -0.6,      3.269367, ,          -0.6,       3.06729, ,          -0.6,      3.020898, ,          -0.6,      4.289463, ,          -0.6,      3.795895, , 
         -0.4,      3.254817, ,          -0.4,      3.055715, ,          -0.4,      3.010758, ,          -0.4,      4.246078, ,          -0.4,      3.766983, , 
         -0.2,      3.245432, ,          -0.2,      3.050256, ,          -0.2,      3.005715, ,          -0.2,      4.209126, ,          -0.2,      3.743366, , 
            0,      3.240058, ,             0,       3.04981, ,             0,      3.006149, ,             0,      4.178023, ,             0,      3.724525, , 
          0.2,      3.238095, ,           0.2,      3.052699, ,           0.2,      3.010094, ,           0.2,      4.152218, ,           0.2,      3.709982, , 
          0.4,      3.239132, ,           0.4,      3.058334, ,           0.4,       3.01678, ,           0.4,      4.131227, ,           0.4,      3.699314, , 
          0.6,       3.24287, ,           0.6,      3.066374, ,           0.6,      3.025817, ,           0.6,      4.114638, ,           0.6,      3.692181, , 
          0.8,      3.249078, ,           0.8,        3.0766, ,           0.8,      3.036951, ,           0.8,      4.102233, ,           0.8,      3.688305, , 
            1,      3.257533, ,             1,      3.088787, ,             1,      3.049999, ,             1,      4.093974, ,             1,      3.687432, , 
          1.2,      3.268086, ,           1.2,      3.102802, ,           1.2,      3.064813, ,           1.2,      4.089281, ,           1.2,      3.689372, , 
          1.4,      3.280538, ,           1.4,      3.118488, ,           1.4,      3.081226, ,           1.4,      4.087679, ,           1.4,      3.693845, , 
          1.6,      3.294784, ,           1.6,      3.135741, ,           1.6,      3.099153, ,           1.6,      4.089019, ,           1.6,      3.700692, , 
          1.8,      3.310682, ,           1.8,      3.154401, ,           1.8,      3.118456, ,           1.8,      4.093051, ,           1.8,      3.709736, , 
            2,      3.328115, ,             2,      3.174391, ,             2,       3.13906, ,             2,      4.099649, ,             2,      3.720836, , 
          2.2,      3.346971, ,           2.2,      3.195638, ,           2.2,      3.160852, ,           2.2,      4.108641, ,           2.2,      3.733843, , 
          2.4,      3.367136, ,           2.4,      3.218047, ,           2.4,       3.18377, ,           2.4,      4.119852, ,           2.4,      3.748613, , 
          2.6,      3.388555, ,           2.6,      3.241546, ,           2.6,      3.207761, ,           2.6,      4.133277, ,           2.6,      3.765087, , 
          2.8,      3.411132, ,           2.8,      3.266049, ,           2.8,      3.232803, ,           2.8,       4.14867, ,           2.8,      3.783149, , 
            3,      3.434812, ,             3,      3.291519, ,             3,      3.258694, ,             3,      4.166098, ,             3,      3.802733, , 
          3.2,      3.459539, ,           3.2,       3.31792, ,           3.2,       3.28545, ,           3.2,      4.185407, ,           3.2,      3.823737, , 
          3.4,       3.48527, ,           3.4,      3.345132, ,           3.4,      3.313026, ,           3.4,      4.206562, ,           3.4,      3.846129, , 
          3.6,      3.511931, ,           3.6,      3.373167, ,           3.6,      3.341353, ,           3.6,      4.229548, ,           3.6,      3.869829, , 
          3.8,      3.539501, ,           3.8,       3.40197, ,           3.8,      3.370417, ,           3.8,      4.254398, ,           3.8,       3.89481, , 
            4,      3.567915, ,             4,      3.431478, ,             4,      3.400186, ,             4,      4.281077, ,             4,      3.921005, , 
          4.2,      3.597158, ,           4.2,      3.461711, ,           4.2,      3.430631, ,           4.2,      4.309703, ,           4.2,      3.948403, , 
          4.4,      3.627191, ,           4.4,      3.492595, ,           4.4,      3.461707, ,           4.4,      4.340277, ,           4.4,      3.976944, , 
          4.6,      3.658001, ,           4.6,      3.524113, ,           4.6,       3.49341, ,           4.6,      4.373052, ,           4.6,      4.006632, , 
          4.8,      3.689565, ,           4.8,      3.556252, ,           4.8,      3.525703, ,           4.8,      4.408299, ,           4.8,      4.037446, , 
            5,      3.721886, ,             5,      3.589024, ,             5,      3.558595, ,             5,       4.44637, ,             5,      4.069413, , 

