Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.3134206, , 
         -1.8,     0.3250002, , 
         -1.6,     0.3365714, , 
         -1.4,     0.3481338, , 
         -1.2,      0.359687, , 
           -1,     0.3712306, , 
         -0.8,     0.3827642, , 
         -0.6,     0.3942875, , 
         -0.4,        0.4058, , 
         -0.2,     0.4173013, , 
            0,      0.428791, , 
          0.2,     0.4402689, , 
          0.4,     0.4517344, , 
          0.6,     0.4631873, , 
          0.8,      0.474627, , 
            1,     0.4860533, , 
          1.2,     0.4974658, , 
          1.4,      0.508864, , 
          1.6,     0.5202476, , 
          1.8,     0.5316162, , 
            2,     0.5429695, , 
          2.2,      0.554307, , 
          2.4,     0.5656285, , 
          2.6,     0.5769334, , 
          2.8,     0.5882215, , 
            3,     0.5994923, , 
          3.2,     0.6107455, , 
          3.4,     0.6219808, , 
          3.6,     0.6331978, , 
          3.8,      0.644396, , 
            4,     0.6555752, , 
          4.2,     0.6667349, , 
          4.4,     0.6778749, , 
          4.6,     0.6889947, , 
          4.8,     0.7000939, , 
            5,     0.7111724, , 
          5.2,     0.7222296, , 
          5.4,     0.7332652, , 
          5.6,     0.7442789, , 
          5.8,     0.7552703, , 
            6,     0.7662392, , 
          6.2,      0.777185, , 
          6.4,     0.7881075, , 
          6.6,     0.7990064, , 
          6.8,     0.8098812, , 
            7,     0.8207317, , 
          7.2,     0.8315576, , 

