Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      1.112361, ,            -2,      1.034951, ,            -2,      1.013179, ,            -2,      1.470861, ,            -2,      1.288561, , 
         -1.8,       1.06062, ,          -1.8,     0.9888081, ,          -1.8,     0.9687969, ,          -1.8,      1.406556, ,          -1.8,      1.231062, , 
         -1.6,      1.016075, ,          -1.6,     0.9490173, ,          -1.6,     0.9321417, ,          -1.6,      1.350441, ,          -1.6,      1.182064, , 
         -1.4,      0.977931, ,          -1.4,     0.9149026, ,          -1.4,     0.8999678, ,          -1.4,      1.300998, ,          -1.4,      1.140025, , 
         -1.2,     0.9457931, ,          -1.2,     0.8855345, ,          -1.2,     0.8714502, ,          -1.2,      1.257074, ,          -1.2,      1.103611, , 
           -1,     0.9189298, ,            -1,     0.8607308, ,            -1,     0.8474625, ,            -1,      1.217807, ,            -1,      1.071704, , 
         -0.8,     0.8960967, ,          -0.8,     0.8398976, ,          -0.8,     0.8269926, ,          -0.8,      1.182583, ,          -0.8,      1.043387, , 
         -0.6,     0.8765155, ,          -0.6,     0.8222319, ,          -0.6,     0.8097725, ,          -0.6,      1.150905, ,          -0.6,      1.018063, , 
         -0.4,     0.8596792, ,          -0.4,     0.8069883, ,          -0.4,     0.7950935, ,          -0.4,      1.122345, ,          -0.4,     0.9953192, , 
         -0.2,      0.844871, ,          -0.2,     0.7939624, ,          -0.2,     0.7823472, ,          -0.2,      1.096547, ,          -0.2,     0.9748414, , 
            0,     0.8316904, ,             0,     0.7827606, ,             0,     0.7715337, ,             0,      1.073216, ,             0,     0.9563766, , 
          0.2,      0.819903, ,           0.2,      0.772868, ,           0.2,     0.7620616, ,           0.2,      1.052087, ,           0.2,     0.9397004, , 
          0.4,     0.8093363, ,           0.4,     0.7640734, ,           0.4,     0.7536723, ,           0.4,      1.032928, ,           0.4,     0.9246186, , 
          0.6,     0.7998576, ,           0.6,      0.756239, ,           0.6,     0.7462178, ,           0.6,      1.015542, ,           0.6,     0.9109694, , 
          0.8,     0.7913585, ,           0.8,     0.7492659, ,           0.8,     0.7395917, ,           0.8,     0.9997941, ,           0.8,     0.8986169, , 
            1,     0.7837401, ,             1,     0.7430601, ,             1,      0.733711, ,             1,     0.9855983, ,             1,     0.8874401, , 
          1.2,     0.7769268, ,           1.2,     0.7375546, ,           1.2,     0.7285071, ,           1.2,     0.9727485, ,           1.2,     0.8773413, , 
          1.4,     0.7708365, ,           1.4,     0.7326821, ,           1.4,     0.7239105, ,           1.4,      0.961074, ,           1.4,     0.8682069, , 
          1.6,     0.7654136, ,           1.6,     0.7283904, ,           1.6,     0.7198747, ,           1.6,     0.9504897, ,           1.6,     0.8599587, , 
          1.8,      0.760597, ,           1.8,     0.7246184, ,           1.8,     0.7163449, ,           1.8,     0.9408928, ,           1.8,     0.8525186, , 
            2,     0.7563351, ,             2,     0.7213269, ,             2,     0.7132823, ,             2,     0.9322143, ,             2,     0.8458214, , 
          2.2,     0.7525801, ,           2.2,       0.71848, ,           2.2,     0.7106429, ,           2.2,     0.9243787, ,           2.2,     0.8398038, , 
          2.4,      0.749287, ,           2.4,     0.7160389, ,           2.4,     0.7083962, ,           2.4,     0.9173144, ,           2.4,     0.8344073, , 
          2.6,     0.7464255, ,           2.6,     0.7139718, ,           2.6,     0.7065148, ,           2.6,     0.9109908, ,           2.6,     0.8295946, , 
          2.8,     0.7439583, ,           2.8,     0.7122459, ,           2.8,     0.7049802, ,           2.8,     0.9053267, ,           2.8,     0.8253187, , 
            3,     0.7418588, ,             3,     0.7108403, ,             3,     0.7037361, ,             3,     0.9003126, ,             3,     0.8215458, , 
          3.2,     0.7401018, ,           3.2,     0.7097357, ,           3.2,     0.7027747, ,           3.2,     0.8958928, ,           3.2,     0.8182356, , 
          3.4,     0.7386657, ,           3.4,     0.7088958, ,           3.4,     0.7020768, ,           3.4,     0.8920392, ,           3.4,     0.8153652, , 
          3.6,     0.7375241, ,           3.6,     0.7083141, ,           3.6,     0.7016182, ,           3.6,     0.8887296, ,           3.6,     0.8129029, , 
          3.8,     0.7366621, ,           3.8,     0.7079698, ,           3.8,      0.701388, ,           3.8,     0.8859531, ,           3.8,     0.8108291, , 
            4,     0.7360576, ,             4,      0.707842, ,             4,     0.7013719, ,             4,     0.8836855, ,             4,     0.8091174, , 
          4.2,     0.7356986, ,           4.2,     0.7079279, ,           4.2,     0.7015566, ,           4.2,     0.8819353, ,           4.2,     0.8077538, , 
          4.4,     0.7355696, ,           4.4,     0.7082053, ,           4.4,     0.7019266, ,           4.4,     0.8806876, ,           4.4,     0.8067152, , 
          4.6,     0.7356604, ,           4.6,     0.7086649, ,           4.6,     0.7024754, ,           4.6,     0.8799785, ,           4.6,     0.8059927, , 
          4.8,       0.73596, ,           4.8,     0.7092984, ,           4.8,     0.7031898, ,           4.8,     0.8798473, ,           4.8,     0.8055723, , 
            5,     0.7364626, ,             5,     0.7101027, ,             5,     0.7040665, ,             5,      0.880349, ,             5,     0.8054509, , 

