Alpha,T1-15.8 m/s-VLM2, , 
           -2,      3.937358, , 
         -1.8,      3.824676, , 
         -1.6,      3.731198, , 
         -1.4,       3.65304, , 
         -1.2,      3.589603, , 
           -1,       3.54037, , 
         -0.8,      3.504347, , 
         -0.6,      3.478393, , 
         -0.4,      3.460399, , 
         -0.2,      3.449134, , 
            0,      3.443576, , 
          0.2,      3.442141, , 
          0.4,      3.444089, , 
          0.6,      3.449008, , 
          0.8,      3.456551, , 
            1,      3.466486, , 
          1.2,      3.478603, , 
          1.4,      3.492735, , 
          1.6,      3.508721, , 
          1.8,      3.526423, , 
            2,      3.545735, , 
          2.2,       3.56653, , 
          2.4,      3.588701, , 
          2.6,      3.612168, , 
          2.8,      3.636841, , 
            3,      3.662644, , 
          3.2,      3.689503, , 
          3.4,      3.717366, , 
          3.6,      3.746186, , 
          3.8,      3.775921, , 
            4,      3.806504, , 
          4.2,      3.837929, , 
          4.4,      3.870149, , 
          4.6,      3.903121, , 
          4.8,      3.936842, , 
            5,      3.971281, , 
          5.2,      4.006424, , 

