Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,        4.7195, ,            -2,      4.453957, ,            -2,      4.241449, ,            -2,      4.157998, ,            -2,      4.083165, ,            -2,      4.048907, ,            -2,      6.120647, ,            -2,      5.674887, ,            -2,      5.052284, , 
         -1.8,       4.57952, ,          -1.8,      4.318275, ,          -1.8,      4.122959, ,          -1.8,      4.036373, ,          -1.8,      3.963331, ,          -1.8,      3.935066, ,          -1.8,      5.960626, ,          -1.8,      5.523361, ,          -1.8,       4.90997, , 
         -1.6,      4.462075, ,          -1.6,      4.207678, ,          -1.6,      4.022842, ,          -1.6,      3.939861, ,          -1.6,      3.866032, ,          -1.6,      3.840897, ,          -1.6,      5.822713, ,          -1.6,      5.394095, ,          -1.6,      4.790593, , 
         -1.4,      4.364037, ,          -1.4,      4.115415, ,          -1.4,      3.940113, ,          -1.4,      3.863077, ,          -1.4,      3.789955, ,          -1.4,       3.76456, ,          -1.4,      5.703116, ,          -1.4,      5.284193, ,          -1.4,      4.690894, , 
         -1.2,      4.283106, ,          -1.2,      4.038987, ,          -1.2,      3.873024, ,          -1.2,      3.797671, ,          -1.2,      3.732087, ,          -1.2,      3.705937, ,          -1.2,      5.599114, ,          -1.2,      5.190849, ,          -1.2,      4.608482, , 
           -1,      4.218046, ,            -1,       3.97563, ,            -1,      3.818908, ,            -1,      3.744972, ,            -1,      3.687549, ,            -1,      3.662254, ,            -1,      5.508537, ,            -1,      5.111371, ,            -1,      4.541269, , 
         -0.8,      4.166969, ,          -0.8,       3.92643, ,          -0.8,      3.775001, ,          -0.8,      3.703437, ,          -0.8,      3.649481, ,          -0.8,      3.628127, ,          -0.8,      5.429561, ,          -0.8,      5.043752, ,          -0.8,      4.486934, , 
         -0.6,      4.127974, ,          -0.6,      3.888348, ,          -0.6,      3.743183, ,          -0.6,      3.671995, ,          -0.6,      3.618745, ,          -0.6,      3.598054, ,          -0.6,      5.360934, ,          -0.6,      4.986367, ,          -0.6,       4.44319, , 
         -0.4,      4.098412, ,          -0.4,      3.861294, ,          -0.4,      3.719771, ,          -0.4,      3.648946, ,          -0.4,      3.599764, ,          -0.4,      3.579303, ,          -0.4,      5.301265, ,          -0.4,      4.937598, ,          -0.4,      4.408331, , 
         -0.2,      4.077051, ,          -0.2,      3.843453, ,          -0.2,      3.706158, ,          -0.2,       3.63501, ,          -0.2,      3.586148, ,          -0.2,       3.56729, ,          -0.2,      5.249786, ,          -0.2,      4.896516, ,          -0.2,      4.381271, , 
