Alpha,T1-15.8 m/s-VLM2, , 
           -2,      14.52892, , 
         -1.8,       14.9583, , 
         -1.6,      15.33415, , 
         -1.4,      15.66315, , 
         -1.2,       15.9407, , 
           -1,      16.16296, , 
         -0.8,      16.32952, , 
         -0.6,      16.45167, , 
         -0.4,      16.53743, , 
         -0.2,      16.59157, , 
            0,      16.61841, , 
          0.2,      16.62536, , 
          0.4,      16.61593, , 
          0.6,      16.59218, , 
          0.8,      16.55588, , 
            1,      16.50832, , 
          1.2,      16.45067, , 
          1.4,      16.38395, , 
          1.6,      16.30911, , 
          1.8,      16.22704, , 
            2,      16.13843, , 
          2.2,       16.0441, , 
          2.4,      15.94472, , 
          2.6,      15.84086, , 
          2.8,      15.73311, , 
            3,      15.62197, , 
          3.2,      15.50793, , 
          3.4,      15.39137, , 
          3.6,      15.27263, , 
          3.8,      15.15201, , 
            4,      15.02992, , 
          4.2,      14.90649, , 
          4.4,      14.78202, , 
          4.6,      14.65676, , 
          4.8,      14.53083, , 
            5,      14.40442, , 
          5.2,      14.27766, , 

