Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      1.752402, ,            -2,      1.653393, ,            -2,       1.57421, ,            -2,      1.543127, ,            -2,       1.51526, ,            -2,      1.502504, ,            -2,      2.276186, ,            -2,      2.109282, ,            -2,       1.87659, , 
         -1.8,      1.668934, ,          -1.8,      1.573355, ,          -1.8,      1.501939, ,          -1.8,      1.470292, ,          -1.8,        1.4436, ,          -1.8,      1.433272, ,          -1.8,      2.175482, ,          -1.8,      2.014858, ,          -1.8,      1.789933, , 
         -1.6,      1.597134, ,          -1.6,      1.505738, ,          -1.6,      1.439371, ,          -1.6,      1.409586, ,          -1.6,       1.38309, ,          -1.6,      1.374071, ,          -1.6,      2.087129, ,          -1.6,      1.932545, ,          -1.6,      1.715253, , 
         -1.4,      1.535183, ,          -1.4,      1.447413, ,          -1.4,      1.385559, ,          -1.4,      1.358386, ,          -1.4,      1.332598, ,          -1.4,      1.323642, ,          -1.4,      2.009004, ,          -1.4,      1.860559, ,          -1.4,      1.650663, , 
         -1.2,      1.481701, ,          -1.2,      1.396961, ,          -1.2,      1.339381, ,          -1.2,      1.313245, ,          -1.2,      1.290501, ,          -1.2,      1.281433, ,          -1.2,       1.93953, ,          -1.2,        1.7973, ,          -1.2,      1.594731, , 
           -1,      1.435781, ,            -1,      1.352991, ,            -1,      1.299493, ,            -1,      1.274262, ,            -1,      1.254669, ,            -1,      1.246039, ,            -1,       1.87745, ,            -1,      1.741337, ,            -1,      1.546248, , 
         -0.8,      1.396373, ,          -0.8,      1.315506, ,          -0.8,      1.264621, ,          -0.8,       1.24058, ,          -0.8,      1.222457, ,          -0.8,      1.215285, ,          -0.8,      1.821721, ,          -0.8,      1.691578, ,          -0.8,      1.504018, , 
         -0.6,      1.362503, ,          -0.6,       1.28316, ,          -0.6,      1.235116, ,          -0.6,      1.211561, ,          -0.6,      1.193944, ,          -0.6,        1.1871, ,          -0.6,      1.771571, ,          -0.6,      1.647141, ,          -0.6,      1.466948, , 
         -0.4,      1.333021, ,          -0.4,      1.255656, ,          -0.4,      1.209502, ,          -0.4,       1.18641, ,          -0.4,      1.170377, ,          -0.4,      1.163707, ,          -0.4,      1.726239, ,          -0.4,      1.607209, ,          -0.4,      1.434208, , 
         -0.2,      1.307309, ,          -0.2,      1.232173, ,          -0.2,      1.188033, ,          -0.2,      1.165164, ,          -0.2,       1.14946, ,          -0.2,        1.1434, ,          -0.2,      1.685223, ,          -0.2,      1.571247, ,          -0.2,      1.405225, , 
            0,      1.284707, ,             0,       1.21192, ,             0,      1.169182, ,             0,      1.147329, ,             0,      1.132219, ,             0,      1.126171, ,             0,      1.648036, ,             0,      1.538748, ,             0,      1.379357, , 
          0.2,      1.264842, ,           0.2,      1.194222, ,           0.2,      1.152886, ,           0.2,      1.131983, ,           0.2,       1.11724, ,           0.2,      1.111554, ,           0.2,      1.614271, ,           0.2,      1.509324, ,           0.2,      1.356139, , 
          0.4,      1.247263, ,           0.4,      1.178757, ,           0.4,      1.138695, ,           0.4,      1.118684, ,           0.4,      1.104462, ,           0.4,      1.098815, ,           0.4,      1.583588, ,           0.4,      1.482651, ,           0.4,      1.335233, , 
          0.6,      1.231581, ,           0.6,      1.165319, ,           0.6,      1.126334, ,           0.6,      1.106907, ,           0.6,      1.093477, ,           0.6,      1.088118, ,           0.6,      1.555677, ,           0.6,      1.458451, ,           0.6,      1.316381, , 
          0.8,       1.21755, ,           0.8,      1.153512, ,           0.8,       1.11571, ,           0.8,      1.096763, ,           0.8,      1.083752, ,           0.8,      1.078622, ,           0.8,      1.530273, ,           0.8,       1.43648, ,           0.8,      1.299363, , 
            1,      1.204969, ,             1,      1.143055, ,             1,      1.106475, ,             1,      1.088095, ,             1,       1.07545, ,             1,      1.070482, ,             1,      1.507144, ,             1,      1.416524, ,             1,      1.283981, , 
          1.2,      1.193683, ,           1.2,      1.133777, ,           1.2,      1.098374, ,           1.2,      1.080566, ,           1.2,      1.068308, ,           1.2,      1.063506, ,           1.2,      1.486074, ,           1.2,       1.39839, ,           1.2,      1.270076, , 
          1.4,      1.183568, ,           1.4,      1.125549, ,           1.4,      1.091259, ,           1.4,      1.074004, ,           1.4,      1.062124, , , , ,           1.4,      1.466922, ,           1.4,      1.381941, ,           1.4,      1.257521, , 
          1.6,      1.174512, ,           1.6,       1.11826, ,           1.6,      1.085019, ,           1.6,      1.068291, ,           1.6,      1.056768, , , , ,           1.6,      1.449645, ,           1.6,      1.367111, ,           1.6,      1.246195, , 
          1.8,      1.166418, ,           1.8,      1.111824, ,           1.8,       1.07957, ,           1.8,      1.063336, ,           1.8,      1.052153, , , , ,           1.8,      1.434009, ,           1.8,      1.353709, ,           1.8,      1.235986, , 
            2,      1.159214, ,             2,      1.106171, ,             2,      1.074843, ,             2,      1.059068, ,             2,      1.048201, , , , ,             2,        1.4198, ,             2,      1.341564, ,             2,      1.226804, , 
          2.2,      1.152809, ,           2.2,      1.101221, ,           2.2,      1.070759, ,           2.2,       1.05542, ,           2.2,      1.044846, , , , ,           2.2,      1.406887, ,           2.2,      1.330564, ,           2.2,      1.218558, , 
          2.4,      1.147143, ,           2.4,      1.096923, ,           2.4,      1.067269, ,           2.4,      1.052342, ,           2.4,      1.042048, , , , ,           2.4,      1.395162, ,           2.4,      1.320614, ,           2.4,      1.211172, , 
          2.6,       1.14216, ,           2.6,      1.093226, ,           2.6,      1.064328, ,           2.6,      1.049785, ,           2.6,      1.039757, , , , ,           2.6,      1.384565, ,           2.6,      1.311653, ,           2.6,      1.204589, , 
          2.8,      1.137795, ,           2.8,       1.09007, ,           2.8,      1.061883, ,           2.8,      1.047702, ,           2.8,      1.037926, , , , ,           2.8,      1.375015, ,           2.8,      1.303584, ,           2.8,      1.198726, , 
            3,      1.134016, ,             3,      1.087418, ,             3,      1.059898, ,             3,       1.04606, ,             3,       1.03652, , , , ,             3,      1.366457, ,             3,      1.296358, ,             3,      1.193542, , 
          3.2,      1.130771, ,           3.2,      1.085232, ,           3.2,      1.058339, ,           3.2,      1.044819, ,           3.2,      1.035497, , , , ,           3.2,      1.358788, ,           3.2,      1.289914, ,           3.2,      1.188982, , 
          3.4,      1.128028, ,           3.4,      1.083475, ,           3.4,      1.057174, ,           3.4,      1.043951, ,           3.4,      1.034832, , , , ,           3.4,      1.351959, ,           3.4,      1.284207, ,           3.4,      1.185011, , 
          3.6,      1.125748, ,           3.6,      1.082117, ,           3.6,      1.056373, ,           3.6,      1.043431, ,           3.6,      1.034506, , , , ,           3.6,      1.345883, ,           3.6,      1.279167, ,           3.6,      1.181583, , 
          3.8,      1.123897, ,           3.8,      1.081127, ,           3.8,      1.055905, ,           3.8,       1.04323, ,           3.8,      1.034511, , , , ,           3.8,      1.340556, ,           3.8,      1.274783, ,           3.8,      1.178659, , 
            4,      1.122449, ,             4,      1.080486, ,             4,      1.055755, ,             4,      1.043328, ,             4,       1.03478, , , , ,             4,      1.335929, ,             4,      1.271009, ,             4,       1.17621, , 
          4.2,      1.121371, ,           4.2,      1.080165, ,           4.2,      1.055893, ,           4.2,        1.0437, ,           4.2,      1.035314, , , , ,           4.2,      1.331972, ,           4.2,      1.267815, ,           4.2,      1.174207, , 
          4.4,      1.120641, ,           4.4,      1.080147, ,           4.4,      1.056302, ,           4.4,       1.04434, , , , , , , ,           4.4,      1.328673, ,           4.4,      1.265184, ,           4.4,      1.172625, , 
          4.6,      1.120239, ,           4.6,       1.08041, ,           4.6,      1.056968, ,           4.6,      1.045208, , , , , , , ,           4.6,      1.325991, ,           4.6,      1.263076, ,           4.6,      1.171433, , 
          4.8,      1.120146, ,           4.8,      1.080935, ,           4.8,      1.057876, ,           4.8,      1.046305, , , , , , , ,           4.8,      1.323933, ,           4.8,      1.261489, ,           4.8,      1.170613, , 
            5,      1.120346, ,             5,      1.081711, ,             5,      1.059008, ,             5,      1.047623, , , , , , , ,             5,      1.322508, ,             5,      1.260425, ,             5,      1.170152, , 
          5.2,      1.120817, ,           5.2,      1.082717, ,           5.2,      1.060347, ,           5.2,       1.04913, , , , , , , ,           5.2,      1.321678, ,           5.2,      1.259852, ,           5.2,      1.170019, , 
          5.4,      1.121556, ,           5.4,       1.08395, ,           5.4,      1.061889, ,           5.4,      1.050833, , , , , , , ,           5.4,      1.321531, ,           5.4,       1.25982, ,           5.4,      1.170218, , 
