Alpha,T1-15.8 m/s-VLM2, , 
           -2,      16.64883, , 
         -1.8,      17.13287, , 
         -1.6,      17.55524, , 
         -1.4,      17.90075, , 
         -1.2,      18.17181, , 
           -1,      18.38043, , 
         -0.8,      18.53381, , 
         -0.6,      18.64635, , 
         -0.4,      18.73039, , 
         -0.2,      18.79044, , 
            0,      18.82919, , 
          0.2,      18.84875, , 
          0.4,      18.85089, , 
          0.6,      18.83715, , 
          0.8,       18.8088, , 
            1,      18.76721, , 
          1.2,      18.71359, , 
          1.4,      18.64905, , 
          1.6,      18.57468, , 
          1.8,      18.49135, , 
            2,      18.40006, , 
          2.2,      18.30158, , 
          2.4,       18.1966, , 
          2.6,      18.08596, , 
          2.8,       17.9702, , 
            3,      17.84983, , 
          3.2,      17.72547, , 
          3.4,      17.59748, , 
          3.6,      17.46643, , 
          3.8,      17.33259, , 
            4,      17.19633, , 
          4.2,      17.05796, , 
          4.4,      16.91772, , 
          4.6,      16.77583, , 

