Alpha,T1-15.8 m/s-VLM2, , 
           -2,      2.320295, , 
         -1.8,      2.201662, , 
         -1.6,      2.099965, , 
         -1.4,      2.013773, , 
         -1.2,        1.9396, , 
           -1,      1.875919, , 
         -0.8,      1.819832, , 
         -0.6,      1.770876, , 
         -0.4,      1.728138, , 
         -0.2,      1.690939, , 
            0,      1.658957, , 
          0.2,      1.631297, , 
          0.4,      1.607394, , 
          0.6,      1.586594, , 
          0.8,       1.56856, , 
            1,      1.552905, , 
          1.2,      1.539128, , 
          1.4,      1.527017, , 
          1.6,      1.516561, , 
          1.8,      1.507498, , 
            2,      1.499612, , 
          2.2,      1.492751, , 
          2.4,      1.486811, , 
          2.6,      1.481699, , 
          2.8,       1.47734, , 
            3,      1.473677, , 
          3.2,      1.470645, , 
          3.4,      1.468203, , 
          3.6,      1.466293, , 
          3.8,      1.464883, , 
            4,       1.46393, , 
          4.2,      1.463405, , 
          4.4,      1.463273, , 
          4.6,      1.463515, , 
          4.8,        1.4641, , 
            5,      1.465008, , 
          5.2,      1.466219, , 
          5.4,      1.467712, , 
          5.6,      1.469469, , 
          5.8,       1.47148, , 
            6,      1.473721, , 
          6.2,      1.476184, , 
          6.4,      1.478858, , 
          6.6,      1.481734, , 
          6.8,      1.484801, , 
            7,      1.488053, , 
          7.2,      1.491482, , 

