Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.9601769, , 
         -1.8,     0.9154051, , 
         -1.6,     0.8771103, , 
         -1.4,     0.8450741, , 
         -1.2,     0.8183527, , 
           -1,     0.7958033, , 
         -0.8,     0.7767003, , 
         -0.6,      0.760153, , 
         -0.4,     0.7454713, , 
         -0.2,     0.7323489, , 
            0,     0.7205836, , 
          0.2,     0.7100154, , 
          0.4,      0.700514, , 
          0.6,     0.6919704, , 
          0.8,     0.6842954, , 
            1,     0.6774031, , 
          1.2,     0.6712217, , 
          1.4,     0.6656868, , 
          1.6,     0.6607401, , 
          1.8,     0.6563338, , 
            2,     0.6524191, , 
          2.2,     0.6489578, , 
          2.4,     0.6459157, , 
          2.6,      0.643255, , 
          2.8,     0.6409507, , 
            3,     0.6389786, , 
          3.2,     0.6373123, , 
          3.4,     0.6359351, , 
          3.6,     0.6348231, , 
          3.8,      0.633964, , 
            4,     0.6333417, , 
          4.2,     0.6329433, , 
          4.4,     0.6327583, , 
          4.6,     0.6327773, , 

