Alpha,T1-15.8 m/s-VLM2, , 
           -1,      1.234724, , 
         -0.8,      1.188156, , 
         -0.6,      1.147914, , 
         -0.4,      1.112723, , 
         -0.2,      1.081683, , 
            0,      1.054148, , 
          0.2,      1.029657, , 
          0.4,      1.007811, , 
          0.6,     0.9883167, , 
          0.8,     0.9708989, , 
            1,     0.9553337, , 
          1.2,     0.9413994, , 
          1.4,     0.9289419, , 
          1.6,     0.9178083, , 
          1.8,     0.9078815, , 
            2,     0.8990447, , 
          2.2,     0.8912174, , 
          2.4,     0.8843009, , 
          2.6,     0.8782327, , 
          2.8,     0.8729562, , 
            3,     0.8684548, , 
          3.2,     0.8647252, , 
          3.4,     0.8618562, , 
          3.6,     0.8599823, , 
          3.8,     0.8592435, , 
            4,     0.8596322, , 
          4.2,     0.8611449, , 
          4.4,     0.8636465, , 
          4.6,       0.86719, , 
          4.8,     0.8722694, , 
            5,     0.8796337, , 
          5.2,     0.8896718, , 
          5.4,     0.9022307, , 

