Alpha,T1-15.8 m/s-VLM2, , 
           -1,      1.084417, , 
         -0.8,      1.043223, , 
         -0.6,      1.007078, , 
         -0.4,     0.9751507, , 
         -0.2,     0.9468445, , 
            0,     0.9216882, , 
          0.2,     0.8992707, , 
          0.4,     0.8792661, , 
          0.6,     0.8613976, , 
          0.8,     0.8454074, , 
            1,     0.8310911, , 
          1.2,     0.8182788, , 
          1.4,     0.8068172, , 
          1.6,     0.7965792, , 
          1.8,      0.787443, , 
            2,     0.7793238, , 
          2.2,     0.7721413, , 
          2.4,      0.765829, , 
          2.6,     0.7603599, , 
          2.8,      0.755739, , 
            3,      0.752054, , 
          3.2,     0.7494517, , 
          3.4,     0.7480812, , 
          3.6,     0.7480404, , 
          3.8,     0.7493334, , 
            4,     0.7520342, , 
          4.2,     0.7565518, , 
          4.4,      0.763681, , 
          4.6,     0.7740492, , 
          4.8,     0.7872449, , 

