Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          2.6,     0.7800017, ,           2.6,     0.7361442, ,           2.6,     0.7100692, ,           2.6,     0.6969888, ,           2.6,       0.68802, ,           2.6,     0.6845229, ,           2.6,     0.9961419, ,           2.6,     0.9305025, ,           2.6,     0.8350638, , 
          2.8,     0.7744681, ,           2.8,     0.7316886, ,           2.8,      0.706277, ,           2.8,     0.6935532, ,           2.8,     0.6848501, ,           2.8,     0.6814623, ,           2.8,     0.9866181, ,           2.8,     0.9220461, ,           2.8,     0.8282889, , 
            3,     0.7699626, ,             3,     0.7282549, ,             3,     0.7035665, ,             3,     0.6912604, ,             3,      0.682881, ,             3,     0.6796241, ,             3,     0.9786101, ,             3,     0.9149442, ,             3,     0.8226545, , 
          3.2,     0.7665885, ,           3.2,     0.7260193, ,           3.2,     0.7021344, ,           3.2,      0.690305, ,           3.2,     0.6823047, ,           3.2,     0.6792128, ,           3.2,      0.972147, ,           3.2,     0.9092379, ,           3.2,     0.8182201, , 
          3.4,     0.7644542, ,           3.4,     0.7250669, ,           3.4,     0.7020989, ,           3.4,     0.6908128, ,           3.4,     0.6831698, ,           3.4,     0.6802143, ,           3.4,     0.9672058, ,           3.4,     0.9049452, ,           3.4,     0.8150694, , 
          3.6,     0.7635954, ,           3.6,     0.7255198, ,           3.6,     0.7034487, ,           3.6,     0.6925064, ,           3.6,     0.6850592, ,           3.6,     0.6821822, ,           3.6,     0.9638102, ,           3.6,     0.9020923, ,           3.6,     0.8132331, , 
          3.8,     0.7640777, ,           3.8,     0.7273895, ,           3.8,     0.7060785, ,           3.8,     0.6955407, ,           3.8,     0.6884428, ,           3.8,     0.6857294, ,           3.8,     0.9619513, ,           3.8,     0.9006583, ,           3.8,     0.8126929, , 
            4,     0.7661401, ,             4,     0.7310119, ,             4,     0.7108636, ,             4,     0.7011897, ,             4,     0.6948882, ,             4,     0.6924404, ,             4,     0.9617289, ,             4,     0.9006812, ,             4,     0.8134448, , 
          4.2,     0.7700887, ,           4.2,     0.7369694, ,           4.2,     0.7187265, ,           4.2,     0.7103549, , , , , , , ,           4.2,     0.9631804, ,           4.2,     0.9021999, ,           4.2,     0.8156162, , 
          4.4,     0.7764097, ,           4.4,     0.7460728, ,           4.4,     0.7299508, ,           4.4,     0.7227486, , , , , , , ,           4.4,     0.9669185, ,           4.4,     0.9057484, ,           4.4,     0.8196159, , 
          4.6,     0.7857382, ,           4.6,     0.7584318, ,           4.6,     0.7446092, , , , , , , , , , ,           4.6,     0.9732512, ,           4.6,     0.9118424, ,           4.6,     0.8262714, , 
          4.8,     0.7984378, ,           4.8,     0.7727981, ,           4.8,     0.7595232, , , , , , , , , , ,           4.8,     0.9829359, ,           4.8,     0.9209242, ,           4.8,     0.8356131, , 

