Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          2.4,      1.737202, ,           2.4,      1.652648, ,           2.4,       1.60298, ,           2.4,       1.57796, ,           2.4,      1.560877, ,           2.4,       1.55425, ,           2.4,      2.139503, ,           2.4,      2.020527, ,           2.4,       1.84471, , 
          2.6,      1.722553, ,           2.6,      1.640567, ,           2.6,      1.592374, ,           2.6,      1.568176, ,           2.6,      1.551562, ,           2.6,      1.545069, ,           2.6,      2.112271, ,           2.6,      1.997013, ,           2.6,      1.826606, , 
          2.8,      1.709384, ,           2.8,      1.629852, ,           2.8,      1.583035, ,           2.8,       1.55958, ,           2.8,      1.543468, ,           2.8,      1.537173, ,           2.8,      2.087292, ,           2.8,       1.97551, ,           2.8,       1.81018, , 
            3,      1.697565, ,             3,      1.620381, ,             3,      1.574877, ,             3,      1.552075, ,             3,      1.536416, ,             3,      1.530326, ,             3,      2.064388, ,             3,      1.955854, ,             3,      1.795286, , 
          3.2,      1.686987, ,           3.2,      1.612043, ,           3.2,      1.567826, ,           3.2,      1.545563, ,           3.2,      1.530325, ,           3.2,      1.524433, ,           3.2,      2.043388, ,           3.2,        1.9379, ,           3.2,      1.781811, , 
          3.4,      1.677547, ,           3.4,       1.60471, ,           3.4,      1.561722, ,           3.4,      1.540041, ,           3.4,      1.525177, ,           3.4,      1.519424, ,           3.4,       2.02413, ,           3.4,      1.921498, ,           3.4,      1.769638, , 
          3.6,      1.669151, ,           3.6,       1.59831, ,           3.6,      1.556488, ,           3.6,      1.535397, ,           3.6,      1.520883, ,           3.6,      1.515237, ,           3.6,      2.006546, ,           3.6,      1.906574, ,           3.6,       1.75867, , 
          3.8,      1.661717, ,           3.8,      1.592766, ,           3.8,      1.552051, ,           3.8,      1.531527, ,           3.8,       1.51739, ,           3.8,      1.511881, ,           3.8,      1.990523, ,           3.8,      1.893015, ,           3.8,      1.748816, , 
            4,      1.655152, ,             4,      1.587991, ,             4,      1.548334, ,             4,      1.528349, ,             4,      1.514574, ,             4,      1.509206, ,             4,      1.975884, ,             4,      1.880684, ,             4,      1.739967, , 
          4.2,      1.649408, ,           4.2,      1.583934, ,           4.2,      1.545274, ,           4.2,      1.525802, ,           4.2,      1.512373, ,           4.2,      1.507142, ,           4.2,      1.962542, ,           4.2,      1.869513, ,           4.2,      1.732067, , 
          4.4,      1.644437, ,           4.4,      1.580547, ,           4.4,       1.54283, ,           4.4,      1.523841, ,           4.4,       1.51074, ,           4.4,      1.505636, ,           4.4,      1.950412, ,           4.4,      1.859433, ,           4.4,      1.725066, , 
          4.6,      1.640164, ,           4.6,      1.577786, ,           4.6,      1.540957, ,           4.6,      1.522426, ,           4.6,      1.509637, ,           4.6,      1.504655, ,           4.6,      1.939395, ,           4.6,      1.850348, ,           4.6,      1.718876, , 
          4.8,      1.636542, ,           4.8,      1.575595, ,           4.8,      1.539605, ,           4.8,      1.521506, ,           4.8,      1.509015, ,           4.8,      1.504148, ,           4.8,      1.929417, ,           4.8,      1.842191, ,           4.8,      1.713444, , 
            5,      1.633535, ,             5,      1.573942, ,             5,      1.538745, ,             5,      1.521054, ,             5,      1.508846, ,             5,      1.504088, ,             5,      1.920431, ,             5,      1.834919, ,             5,      1.708731, , 
          5.2,      1.631106, ,           5.2,      1.572793, ,           5.2,      1.538346, ,           5.2,      1.521041, ,           5.2,      1.509098, ,           5.2,      1.504444, ,           5.2,      1.912379, ,           5.2,      1.828486, ,           5.2,        1.7047, , 
          5.4,       1.62922, ,           5.4,      1.572115, ,           5.4,      1.538378, ,           5.4,      1.521437, ,           5.4,      1.509742, ,           5.4,      1.505186, ,           5.4,      1.905221, ,           5.4,       1.82284, ,           5.4,      1.701302, , 
          5.6,      1.627848, ,           5.6,      1.571887, ,           5.6,      1.538824, ,           5.6,      1.522227, ,           5.6,      1.510769, ,           5.6,      1.506304, ,           5.6,      1.898933, ,           5.6,       1.81795, ,           5.6,      1.698504, , 
          5.8,      1.626965, ,           5.8,      1.572082, ,           5.8,      1.539657, ,           5.8,      1.523387, ,           5.8,      1.512152, ,           5.8,      1.507772, ,           5.8,      1.893443, ,           5.8,      1.813767, ,           5.8,      1.696274, , 
            6,       1.62655, ,             6,      1.572684, ,             6,      1.540869, ,             6,      1.524905, ,             6,      1.513885, ,             6,      1.509587, ,             6,       1.88871, ,             6,       1.81026, ,             6,      1.694591, , 
          6.2,      1.626578, ,           6.2,      1.573685, ,           6.2,      1.542457, ,           6.2,      1.526783, ,           6.2,      1.515972, ,           6.2,      1.511757, ,           6.2,      1.884698, ,           6.2,      1.807393, ,           6.2,      1.693427, , 
          6.4,      1.627054, ,           6.4,      1.575098, ,           6.4,      1.544445, ,           6.4,      1.529067, ,           6.4,       1.51847, ,           6.4,      1.514342, ,           6.4,      1.881404, ,           6.4,      1.805163, ,           6.4,      1.692778, , 
          6.6,      1.628002, ,           6.6,      1.576962, ,           6.6,      1.546901, ,           6.6,      1.531848, ,           6.6,      1.521496, ,           6.6,      1.517465, ,           6.6,       1.87881, ,           6.6,      1.803564, ,           6.6,       1.69266, , 
          6.8,      1.629434, ,           6.8,      1.579319, ,           6.8,      1.549893, ,           6.8,      1.535202, ,           6.8,       1.52513, ,           6.8,      1.521212, ,           6.8,      1.876921, ,           6.8,      1.802601, ,           6.8,      1.693081, , 
            7,      1.631372, ,             7,      1.582219, ,             7,       1.55348, ,             7,      1.539178, ,             7,      1.529411, ,             7,      1.525618, ,             7,      1.875746, ,             7,      1.802282, ,             7,      1.694044, , 
          7.2,      1.633857, ,           7.2,      1.585704, ,           7.2,       1.55768, ,           7.2,       1.54381, ,           7.2,      1.534393, ,           7.2,       1.53075, ,           7.2,      1.875281, ,           7.2,      1.802613, ,           7.2,      1.695581, , 
          7.4,      1.636948, ,           7.4,      1.589819, ,           7.4,      1.562586, ,           7.4,      1.549203, ,           7.4,      1.540137, ,           7.4,      1.536634, ,           7.4,      1.875551, ,           7.4,      1.803628, ,           7.4,      1.697739, , 
          7.6,      1.640601, ,           7.6,      1.594547, ,           7.6,      1.568148, ,           7.6,       1.55516, ,           7.6,      1.546288, ,           7.6,      1.542844, ,           7.6,      1.876518, ,           7.6,      1.805294, ,           7.6,      1.700492, , 
          7.8,       1.64477, ,           7.8,       1.59984, ,           7.8,      1.574128, ,           7.8,      1.561336, ,           7.8,      1.552558, ,           7.8,      1.549139, ,           7.8,      1.878144, ,           7.8,      1.807573, ,           7.8,      1.703798, , 
            8,      1.649433, ,             8,      1.605577, ,             8,      1.580307, ,             8,      1.567632, ,             8,      1.558927, ,             8,      1.555535, ,             8,      1.880409, ,             8,      1.810435, ,             8,      1.707616, , 

