Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6378282, , 
         -0.8,     0.6380151, , 
         -0.6,     0.6381444, , 
         -0.4,     0.6382348, , 
         -0.2,     0.6382979, , 
            0,      0.638341, , 
          0.2,     0.6383691, , 
          0.4,     0.6383858, , 
          0.6,     0.6383933, , 
          0.8,     0.6383936, , 
            1,     0.6383881, , 
          1.2,     0.6383777, , 
          1.4,     0.6383634, , 
          1.6,     0.6383457, , 
          1.8,     0.6383252, , 
            2,     0.6383022, , 
          2.2,     0.6382772, , 
          2.4,     0.6382504, , 
          2.6,     0.6382221, , 
          2.8,     0.6381925, , 
            3,     0.6381616, , 
          3.2,     0.6381298, , 
          3.4,     0.6380971, , 
          3.6,     0.6380636, , 
          3.8,     0.6380294, , 
            4,     0.6379947, , 
          4.2,     0.6379595, , 
          4.4,     0.6379238, , 
          4.6,     0.6378877, , 
          4.8,     0.6378514, , 
            5,     0.6378147, , 
          5.2,     0.6377779, , 
          5.4,     0.6377409, , 
          5.6,     0.6377038, , 
          5.8,     0.6376666, , 
            6,     0.6376293, , 
          6.2,     0.6375921, , 
          6.4,     0.6375549, , 
          6.6,     0.6375177, , 
          6.8,     0.6374806, , 
            7,     0.6374437, , 

