Alpha,T1-15.8 m/s-VLM2, , 
           -1,      6.641243, , 
         -0.8,      7.475999, , 
         -0.6,      8.251775, , 
         -0.4,      8.899316, , 
         -0.2,      9.412993, , 
            0,      9.762043, , 
          0.2,      10.00888, , 
          0.4,      10.20838, , 
          0.6,      10.32785, , 
          0.8,      10.33147, , 
            1,      10.42137, , 
          1.2,      10.43215, , 
          1.4,      10.40764, , 
          1.6,      10.36755, , 
          1.8,      10.29673, , 
            2,      10.22653, , 
          2.2,      10.12649, , 
          2.4,      10.00736, , 
          2.6,      9.892566, , 
          2.8,      9.763521, , 
            3,      9.621869, , 
          3.2,      9.475156, , 
          3.4,      9.326198, , 
          3.6,      9.177096, , 
          3.8,      9.021622, , 
            4,      8.863706, , 
          4.2,      8.705986, , 
          4.4,       8.54822, , 
          4.6,      8.394915, , 
          4.8,      8.239893, , 
            5,      8.084376, , 
          5.2,      7.929593, , 
          5.4,      7.775536, , 
          5.6,      7.622309, , 
          5.8,      7.474815, , 
            6,      7.331254, , 
          6.2,      7.100756, , 
          6.4,      6.896739, , 
          6.6,       6.75008, , 
          6.8,      6.619552, , 
            7,      6.464138, , 

