Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      4.479908, ,            -1,      4.049916, ,            -1,      5.553969, , 
         -0.8,      4.284501, ,          -0.8,      3.879854, ,          -0.8,      5.292177, , 
         -0.6,      4.118915, ,          -0.6,      3.736857, ,          -0.6,      5.068534, , 
         -0.4,      3.978069, ,          -0.4,      3.616145, ,          -0.4,      4.876594, , 
         -0.2,      3.857974, ,          -0.2,       3.51399, ,          -0.2,      4.711227, , 
            0,      3.755447, ,             0,      3.427398, ,             0,      4.568447, , 
          0.2,       3.66799, ,           0.2,      3.354103, ,           0.2,      4.445141, , 
          0.4,      3.593622, ,           0.4,      3.292338, ,           0.4,      4.338724, , 
          0.6,      3.530717, ,           0.6,      3.240669, ,           0.6,       4.24725, , 
          0.8,      3.478138, ,           0.8,       3.19815, ,           0.8,      4.169329, , 
            1,      3.436513, ,             1,       3.17763, ,             1,      4.104152, , 
          1.2,      3.437728, ,           1.2,      3.216139, ,           1.2,       4.05385, , 
          1.4,      3.480942, ,           1.4,      3.282388, ,           1.4,      4.033814, , 
          1.6,        3.5551, ,           1.6,      3.363725, ,           1.6,      4.052188, , 
          1.8,      3.645826, ,           1.8,      3.467768, ,           1.8,      4.119963, , 
            2,      3.745241, ,             2,      3.583244, ,             2,      4.212662, , 
          2.2,      3.854831, ,           2.2,      3.702669, ,           2.2,      4.316356, , 
          2.4,      3.994422, ,           2.4,      3.825367, ,           2.4,      4.418069, , 
          2.6,      4.085338, ,           2.6,      3.957147, ,           2.6,      4.515955, , 
          2.8,      4.214158, ,           2.8,      4.083003, ,           2.8,      4.611403, , 
            3,      4.337553, ,             3,      4.201518, ,             3,      4.706401, , 
          3.2,      4.453027, ,           3.2,      4.325786, ,           3.2,       4.80424, , 
          3.4,       4.58002, ,           3.4,      4.455346, ,           3.4,      4.905582, , 
          3.6,      4.699318, ,           3.6,      4.583608, ,           3.6,      5.010809, , 
          3.8,      4.829087, ,           3.8,      4.714789, ,           3.8,      5.121838, , 
            4,      4.964481, ,             4,      4.845418, ,             4,      5.238482, , 
          4.2,       5.10167, ,           4.2,      4.963463, ,           4.2,      5.363631, , 
          4.4,      5.241399, ,           4.4,      5.100633, ,           4.4,      5.495466, , 
          4.6,      5.393482, ,           4.6,      5.249529, ,           4.6,      5.634715, , 
          4.8,      5.554303, ,           4.8,      5.444247, ,           4.8,      5.782318, , 
            5,      5.722171, ,             5,      5.617825, ,             5,      5.939535, , 
          5.2,      5.902752, ,           5.2,      5.770626, ,           5.2,      6.107744, , 
          5.4,      6.083269, ,           5.4,      5.970055, ,           5.4,      6.288539, , 
          5.6,      6.284533, ,           5.6,      6.205638, ,           5.6,      6.486707, , 
          5.8,      6.506657, ,           5.8,      6.421983, ,           5.8,      6.706168, , 
            6,      7.832162, ,             6,       8.05351, , , , , 
          6.2,      11.45147, , , , , , , , 

