Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.2150725, , 
         -0.8,     0.2298298, , 
         -0.6,     0.2445822, , 
         -0.4,     0.2593295, , 
         -0.2,     0.2740711, , 
            0,     0.2888067, , 
          0.2,     0.3035359, , 
          0.4,     0.3182583, , 
          0.6,     0.3329735, , 
          0.8,     0.3476812, , 
            1,     0.3623808, , 
          1.2,      0.377072, , 
          1.4,     0.3917544, , 
          1.6,     0.4064276, , 
          1.8,     0.4210912, , 
            2,     0.4357449, , 
          2.2,     0.4503881, , 
          2.4,     0.4650207, , 
          2.6,      0.479642, , 
          2.8,     0.4942518, , 
            3,     0.5088496, , 
          3.2,     0.5234352, , 
          3.4,     0.5380079, , 
          3.6,     0.5525676, , 
          3.8,     0.5671138, , 
            4,     0.5816461, , 
          4.2,     0.5961641, , 
          4.4,     0.6106674, , 
          4.6,     0.6251557, , 
          4.8,     0.6396286, , 
            5,     0.6540857, , 
          5.2,     0.6685266, , 
          5.4,     0.6829509, , 
          5.6,     0.6973583, , 
          5.8,     0.7117483, , 

