Alpha,T1-15.8 m/s-VLM2, , 
           -1,      9.840756, , 
         -0.8,       10.2619, , 
         -0.6,      10.64839, , 
         -0.4,      11.00039, , 
         -0.2,      11.31919, , 
            0,      11.60522, , 
          0.2,      11.86057, , 
          0.4,      12.08628, , 
          0.6,      12.28428, , 
          0.8,      12.45596, , 
            1,      12.60292, , 
          1.2,      12.72661, , 
          1.4,      12.82848, , 
          1.6,      12.90989, , 
          1.8,      12.97213, , 
            2,      13.01589, , 
          2.2,      13.03987, , 
          2.4,      13.00317, , 
          2.6,      12.87617, , 
          2.8,      12.70238, , 
            3,      12.48474, , 
          3.2,      12.24786, , 
          3.4,      12.00446, , 
          3.6,      11.75661, , 
          3.8,      11.50182, , 
            4,      11.21124, , 
          4.2,      10.99682, , 
          4.4,      10.77715, , 
          4.6,      10.52665, , 
          4.8,      10.30547, , 
            5,      10.08555, , 
          5.2,      9.888968, , 
          5.4,      9.679713, , 
          5.6,      9.496636, , 
          5.8,      9.308342, , 
            6,       9.11089, , 
          6.2,      8.930987, , 
          6.4,       8.76071, , 
          6.6,      8.578659, , 
          6.8,      8.397718, , 
            7,      8.221122, , 
          7.2,      8.052244, , 
          7.4,        7.8874, , 
          7.6,      7.720329, , 
          7.8,      7.551675, , 
            8,      7.383963, , 
          8.2,      7.217045, , 
          8.4,      7.048895, , 
          8.6,      6.674682, , 
          8.8,      5.343778, , 

