Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      0.563997, ,            -1,      0.563997, ,            -1,      0.563997, , 
         -0.8,     0.5640237, ,          -0.8,     0.5640237, ,          -0.8,     0.5640237, , 
         -0.6,     0.5640293, ,          -0.6,     0.5640293, ,          -0.6,     0.5640293, , 
         -0.4,     0.5640173, ,          -0.4,     0.5640173, ,          -0.4,     0.5640173, , 
         -0.2,     0.5639907, ,          -0.2,     0.5639907, ,          -0.2,     0.5639907, , 
            0,     0.5639514, ,             0,     0.5639514, ,             0,     0.5639514, , 
          0.2,     0.5639011, ,           0.2,     0.5639011, ,           0.2,     0.5639011, , 
          0.4,     0.5638412, ,           0.4,     0.5638412, ,           0.4,     0.5638412, , 
          0.6,     0.5637726, ,           0.6,     0.5637726, ,           0.6,     0.5637726, , 
          0.8,     0.5636963, ,           0.8,     0.5636963, ,           0.8,     0.5636963, , 
            1,     0.5636128, ,             1,     0.5636128, ,             1,     0.5636128, , 
          1.2,     0.5635228, ,           1.2,     0.5635228, ,           1.2,     0.5635228, , 
          1.4,     0.5634267, ,           1.4,     0.5634267, ,           1.4,     0.5634267, , 
          1.6,     0.5633249, ,           1.6,     0.5633249, ,           1.6,     0.5633249, , 
          1.8,     0.5632178, ,           1.8,     0.5632178, ,           1.8,     0.5632178, , 
            2,     0.5631057, ,             2,     0.5631057, ,             2,     0.5631057, , 
          2.2,     0.5629887, ,           2.2,     0.5629887, ,           2.2,     0.5629887, , 
          2.4,     0.5628671, ,           2.4,     0.5628671, ,           2.4,     0.5628671, , 
          2.6,     0.5627411, ,           2.6,     0.5627411, ,           2.6,     0.5627411, , 
          2.8,     0.5626108, ,           2.8,     0.5626108, ,           2.8,     0.5626108, , 
            3,     0.5624764, ,             3,     0.5624764, ,             3,     0.5624764, , 
          3.2,     0.5623379, ,           3.2,     0.5623379, ,           3.2,     0.5623379, , 
          3.4,     0.5621956, ,           3.4,     0.5621956, ,           3.4,     0.5621956, , 
          3.6,     0.5620494, ,           3.6,     0.5620494, ,           3.6,     0.5620494, , 
          3.8,     0.5618996, ,           3.8,     0.5618996, ,           3.8,     0.5618996, , 
            4,     0.5617461, ,             4,     0.5617461, ,             4,     0.5617461, , 
          4.2,      0.561589, ,           4.2,      0.561589, ,           4.2,      0.561589, , 
          4.4,     0.5614284, ,           4.4,     0.5614284, ,           4.4,     0.5614284, , 
          4.6,     0.5612644, ,           4.6,     0.5612644, ,           4.6,     0.5612644, , 
          4.8,      0.561097, ,           4.8,      0.561097, ,           4.8,      0.561097, , 
            5,     0.5609263, ,             5,     0.5609263, ,             5,     0.5609263, , 
          5.2,     0.5607522, ,           5.2,     0.5607522, ,           5.2,     0.5607522, , 
          5.4,      0.560575, ,           5.4,      0.560575, ,           5.4,      0.560575, , 
          5.6,     0.5603945, ,           5.6,     0.5603945, ,           5.6,     0.5603945, , 
          5.8,     0.5602109, ,           5.8,     0.5602109, ,           5.8,     0.5602109, , 
            6,     0.5600242, ,             6,     0.5600242, ,             6,     0.5600242, , 
          6.2,     0.5598344, ,           6.2,     0.5598344, ,           6.2,     0.5598344, , 
          6.4,     0.5596415, ,           6.4,     0.5596415, ,           6.4,     0.5596415, , 
          6.6,     0.5594457, ,           6.6,     0.5594457, ,           6.6,     0.5594457, , 
          6.8,     0.5592468, ,           6.8,     0.5592468, ,           6.8,     0.5592468, , 
            7,      0.559045, ,             7,      0.559045, ,             7,      0.559045, , 
          7.2,     0.5588404, ,           7.2,     0.5588404, ,           7.2,     0.5588404, , 
          7.4,     0.5586328, ,           7.4,     0.5586328, ,           7.4,     0.5586328, , 
          7.6,     0.5584224, ,           7.6,     0.5584224, ,           7.6,     0.5584224, , 
          7.8,     0.5582091, ,           7.8,     0.5582091, ,           7.8,     0.5582091, , 
            8,     0.5579931, ,             8,     0.5579931, ,             8,     0.5579931, , 
          8.2,     0.5577744, ,           8.2,     0.5577744, ,           8.2,     0.5577744, , 
          8.4,     0.5575529, ,           8.4,     0.5575529, ,           8.4,     0.5575529, , 
          8.6,     0.5573287, ,           8.6,     0.5573287, ,           8.6,     0.5573287, , 
          8.8,     0.5571018, ,           8.8,     0.5571018, ,           8.8,     0.5571018, , 
            9,     0.5568723, ,             9,     0.5568723, ,             9,     0.5568723, , 
          9.2,     0.5566402, ,           9.2,     0.5566402, ,           9.2,     0.5566402, , 
          9.4,     0.5564055, ,           9.4,     0.5564055, ,           9.4,     0.5564055, , 
          9.6,     0.5561683, ,           9.6,     0.5561683, ,           9.6,     0.5561683, , 
          9.8,     0.5559285, ,           9.8,     0.5559285, ,           9.8,     0.5559285, , 
           10,     0.5556863, ,            10,     0.5556863, ,            10,     0.5556863, , 
         10.2,     0.5554416, ,          10.2,     0.5554416, ,          10.2,     0.5554416, , 
         10.4,     0.5551944, ,          10.4,     0.5551944, ,          10.4,     0.5551944, , 
         10.6,     0.5549449, ,          10.6,     0.5549449, ,          10.6,     0.5549449, , 
         10.8,      0.554693, ,          10.8,      0.554693, ,          10.8,      0.554693, , 
           11,     0.5544387, ,            11,     0.5544387, ,            11,     0.5544387, , 
         11.2,     0.5541821, ,          11.2,     0.5541821, ,          11.2,     0.5541821, , 
         11.4,     0.5539233, ,          11.4,     0.5539233, ,          11.4,     0.5539233, , 
         11.6,     0.5536622, ,          11.6,     0.5536622, , , , , 
         11.8,     0.5533989, ,          11.8,     0.5533989, , , , , 
           12,     0.5531334, , , , , , , , 

