Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,     0.6366739, ,             1,     0.6366739, ,             1,     0.6366739, ,             1,     0.6366739, ,             1,     0.6366739, ,             1,     0.6366739, ,             1,     0.6366739, ,             1,     0.6366739, ,             1,     0.6366739, ,             1,     0.6366739, ,             1,     0.6366739, ,             1,     0.6366739, ,             1,     0.6366739, , 
          1.2,     0.6366987, ,           1.2,     0.6366987, ,           1.2,     0.6366987, ,           1.2,     0.6366987, ,           1.2,     0.6366987, ,           1.2,     0.6366987, ,           1.2,     0.6366987, ,           1.2,     0.6366987, ,           1.2,     0.6366987, ,           1.2,     0.6366987, ,           1.2,     0.6366987, ,           1.2,     0.6366987, ,           1.2,     0.6366987, , 
          1.4,     0.6367149, ,           1.4,     0.6367149, ,           1.4,     0.6367149, ,           1.4,     0.6367149, ,           1.4,     0.6367149, ,           1.4,     0.6367149, ,           1.4,     0.6367149, ,           1.4,     0.6367149, ,           1.4,     0.6367149, ,           1.4,     0.6367149, ,           1.4,     0.6367149, ,           1.4,     0.6367149, ,           1.4,     0.6367149, , 
          1.6,     0.6367233, ,           1.6,     0.6367233, ,           1.6,     0.6367233, ,           1.6,     0.6367233, ,           1.6,     0.6367233, ,           1.6,     0.6367233, ,           1.6,     0.6367233, ,           1.6,     0.6367233, ,           1.6,     0.6367233, ,           1.6,     0.6367233, ,           1.6,     0.6367233, ,           1.6,     0.6367233, ,           1.6,     0.6367233, , 
          1.8,     0.6367251, ,           1.8,     0.6367251, ,           1.8,     0.6367251, ,           1.8,     0.6367251, ,           1.8,     0.6367251, ,           1.8,     0.6367251, ,           1.8,     0.6367251, ,           1.8,     0.6367251, ,           1.8,     0.6367251, ,           1.8,     0.6367251, ,           1.8,     0.6367251, ,           1.8,     0.6367251, ,           1.8,     0.6367251, , 
            2,     0.6367209, ,             2,     0.6367209, ,             2,     0.6367209, ,             2,     0.6367209, ,             2,     0.6367209, ,             2,     0.6367209, ,             2,     0.6367209, ,             2,     0.6367209, ,             2,     0.6367209, ,             2,     0.6367209, ,             2,     0.6367209, ,             2,     0.6367209, ,             2,     0.6367209, , 
          2.2,     0.6367115, ,           2.2,     0.6367115, ,           2.2,     0.6367115, ,           2.2,     0.6367115, ,           2.2,     0.6367115, ,           2.2,     0.6367115, ,           2.2,     0.6367115, ,           2.2,     0.6367115, ,           2.2,     0.6367115, ,           2.2,     0.6367115, ,           2.2,     0.6367115, ,           2.2,     0.6367115, ,           2.2,     0.6367115, , 
          2.4,     0.6366974, ,           2.4,     0.6366974, ,           2.4,     0.6366974, ,           2.4,     0.6366974, ,           2.4,     0.6366974, ,           2.4,     0.6366974, ,           2.4,     0.6366974, ,           2.4,     0.6366974, ,           2.4,     0.6366974, ,           2.4,     0.6366974, ,           2.4,     0.6366974, ,           2.4,     0.6366974, ,           2.4,     0.6366974, , 
          2.6,     0.6366791, ,           2.6,     0.6366791, ,           2.6,     0.6366791, ,           2.6,     0.6366791, ,           2.6,     0.6366791, ,           2.6,     0.6366791, ,           2.6,     0.6366791, ,           2.6,     0.6366791, ,           2.6,     0.6366791, ,           2.6,     0.6366791, ,           2.6,     0.6366791, ,           2.6,     0.6366791, ,           2.6,     0.6366791, , 
          2.8,      0.636657, ,           2.8,      0.636657, ,           2.8,      0.636657, ,           2.8,      0.636657, ,           2.8,      0.636657, ,           2.8,      0.636657, ,           2.8,      0.636657, ,           2.8,      0.636657, ,           2.8,      0.636657, ,           2.8,      0.636657, ,           2.8,      0.636657, ,           2.8,      0.636657, ,           2.8,      0.636657, , 
            3,     0.6366315, ,             3,     0.6366315, ,             3,     0.6366315, ,             3,     0.6366315, ,             3,     0.6366315, ,             3,     0.6366315, ,             3,     0.6366315, ,             3,     0.6366315, ,             3,     0.6366315, ,             3,     0.6366315, ,             3,     0.6366315, ,             3,     0.6366315, ,             3,     0.6366315, , 
          3.2,      0.636603, ,           3.2,      0.636603, ,           3.2,      0.636603, ,           3.2,      0.636603, ,           3.2,      0.636603, ,           3.2,      0.636603, ,           3.2,      0.636603, ,           3.2,      0.636603, ,           3.2,      0.636603, ,           3.2,      0.636603, ,           3.2,      0.636603, ,           3.2,      0.636603, ,           3.2,      0.636603, , 
          3.4,     0.6365718, ,           3.4,     0.6365718, ,           3.4,     0.6365718, ,           3.4,     0.6365718, ,           3.4,     0.6365718, ,           3.4,     0.6365718, ,           3.4,     0.6365718, ,           3.4,     0.6365718, ,           3.4,     0.6365718, ,           3.4,     0.6365718, ,           3.4,     0.6365718, ,           3.4,     0.6365718, ,           3.4,     0.6365718, , 
          3.6,     0.6365381, ,           3.6,     0.6365381, ,           3.6,     0.6365381, ,           3.6,     0.6365381, ,           3.6,     0.6365381, ,           3.6,     0.6365381, ,           3.6,     0.6365381, ,           3.6,     0.6365381, ,           3.6,     0.6365381, ,           3.6,     0.6365381, ,           3.6,     0.6365381, ,           3.6,     0.6365381, ,           3.6,     0.6365381, , 
          3.8,     0.6365021, ,           3.8,     0.6365021, ,           3.8,     0.6365021, ,           3.8,     0.6365021, ,           3.8,     0.6365021, ,           3.8,     0.6365021, ,           3.8,     0.6365021, ,           3.8,     0.6365021, ,           3.8,     0.6365021, ,           3.8,     0.6365021, ,           3.8,     0.6365021, ,           3.8,     0.6365021, ,           3.8,     0.6365021, , 
            4,     0.6364641, ,             4,     0.6364641, ,             4,     0.6364641, ,             4,     0.6364641, ,             4,     0.6364641, ,             4,     0.6364641, ,             4,     0.6364641, ,             4,     0.6364641, ,             4,     0.6364641, ,             4,     0.6364641, ,             4,     0.6364641, ,             4,     0.6364641, ,             4,     0.6364641, , 
          4.2,     0.6364243, ,           4.2,     0.6364243, ,           4.2,     0.6364243, ,           4.2,     0.6364243, ,           4.2,     0.6364243, ,           4.2,     0.6364243, ,           4.2,     0.6364243, ,           4.2,     0.6364243, ,           4.2,     0.6364243, ,           4.2,     0.6364243, ,           4.2,     0.6364243, ,           4.2,     0.6364243, ,           4.2,     0.6364243, , 
          4.4,     0.6363828, ,           4.4,     0.6363828, ,           4.4,     0.6363828, ,           4.4,     0.6363828, ,           4.4,     0.6363828, ,           4.4,     0.6363828, ,           4.4,     0.6363828, ,           4.4,     0.6363828, ,           4.4,     0.6363828, ,           4.4,     0.6363828, ,           4.4,     0.6363828, ,           4.4,     0.6363828, ,           4.4,     0.6363828, , 
          4.6,     0.6363398, ,           4.6,     0.6363398, ,           4.6,     0.6363398, ,           4.6,     0.6363398, ,           4.6,     0.6363398, ,           4.6,     0.6363398, ,           4.6,     0.6363398, ,           4.6,     0.6363398, ,           4.6,     0.6363398, ,           4.6,     0.6363398, ,           4.6,     0.6363398, ,           4.6,     0.6363398, ,           4.6,     0.6363398, , 
          4.8,     0.6362954, ,           4.8,     0.6362954, ,           4.8,     0.6362954, ,           4.8,     0.6362954, ,           4.8,     0.6362954, ,           4.8,     0.6362954, ,           4.8,     0.6362954, ,           4.8,     0.6362954, ,           4.8,     0.6362954, ,           4.8,     0.6362954, ,           4.8,     0.6362954, ,           4.8,     0.6362954, ,           4.8,     0.6362954, , 
            5,     0.6362498, ,             5,     0.6362498, ,             5,     0.6362498, ,             5,     0.6362498, ,             5,     0.6362498, ,             5,     0.6362498, ,             5,     0.6362498, ,             5,     0.6362498, ,             5,     0.6362498, ,             5,     0.6362498, ,             5,     0.6362498, ,             5,     0.6362498, ,             5,     0.6362498, , 
          5.2,      0.636203, ,           5.2,      0.636203, ,           5.2,      0.636203, ,           5.2,      0.636203, ,           5.2,      0.636203, ,           5.2,      0.636203, ,           5.2,      0.636203, ,           5.2,      0.636203, ,           5.2,      0.636203, ,           5.2,      0.636203, ,           5.2,      0.636203, ,           5.2,      0.636203, ,           5.2,      0.636203, , 
          5.4,     0.6361552, ,           5.4,     0.6361552, ,           5.4,     0.6361552, ,           5.4,     0.6361552, ,           5.4,     0.6361552, ,           5.4,     0.6361552, ,           5.4,     0.6361552, ,           5.4,     0.6361552, ,           5.4,     0.6361552, ,           5.4,     0.6361552, ,           5.4,     0.6361552, ,           5.4,     0.6361552, ,           5.4,     0.6361552, , 
          5.6,     0.6361066, ,           5.6,     0.6361066, ,           5.6,     0.6361066, ,           5.6,     0.6361066, ,           5.6,     0.6361066, ,           5.6,     0.6361066, ,           5.6,     0.6361066, ,           5.6,     0.6361066, ,           5.6,     0.6361066, ,           5.6,     0.6361066, ,           5.6,     0.6361066, ,           5.6,     0.6361066, ,           5.6,     0.6361066, , 
          5.8,     0.6360571, ,           5.8,     0.6360571, ,           5.8,     0.6360571, ,           5.8,     0.6360571, ,           5.8,     0.6360571, ,           5.8,     0.6360571, ,           5.8,     0.6360571, ,           5.8,     0.6360571, ,           5.8,     0.6360571, ,           5.8,     0.6360571, ,           5.8,     0.6360571, ,           5.8,     0.6360571, ,           5.8,     0.6360571, , 
            6,     0.6360068, ,             6,     0.6360068, , , , ,             6,     0.6360068, ,             6,     0.6360068, ,             6,     0.6360068, ,             6,     0.6360068, ,             6,     0.6360068, ,             6,     0.6360068, , , , ,             6,     0.6360068, ,             6,     0.6360068, ,             6,     0.6360068, , 
          6.2,     0.6359559, ,           6.2,     0.6359559, , , , ,           6.2,     0.6359559, ,           6.2,     0.6359559, ,           6.2,     0.6359559, ,           6.2,     0.6359559, ,           6.2,     0.6359559, ,           6.2,     0.6359559, , , , ,           6.2,     0.6359559, ,           6.2,     0.6359559, ,           6.2,     0.6359559, , 
          6.4,     0.6359045, ,           6.4,     0.6359045, , , , ,           6.4,     0.6359045, ,           6.4,     0.6359045, ,           6.4,     0.6359045, ,           6.4,     0.6359045, ,           6.4,     0.6359045, ,           6.4,     0.6359045, , , , , , , ,           6.4,     0.6359045, ,           6.4,     0.6359045, , 
          6.6,     0.6358525, ,           6.6,     0.6358525, , , , ,           6.6,     0.6358525, ,           6.6,     0.6358525, ,           6.6,     0.6358525, ,           6.6,     0.6358525, ,           6.6,     0.6358525, ,           6.6,     0.6358525, , , , , , , , , , , , , , 
          6.8,     0.6358001, ,           6.8,     0.6358001, , , , ,           6.8,     0.6358001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 

