Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      6.585275, ,            -1,       5.98857, ,            -1,       5.85417, ,            -1,      9.336312, ,            -1,      8.102623, , 
         -0.8,      6.320747, ,          -0.8,      5.756897, ,          -0.8,      5.629681, ,          -0.8,      8.911714, ,          -0.8,      7.750232, , 
         -0.6,      6.095348, ,          -0.6,      5.561283, ,          -0.6,      5.440628, ,          -0.6,      8.543389, ,          -0.6,      7.446385, , 
         -0.4,      5.902698, ,          -0.4,       5.39547, ,          -0.4,      5.280751, ,          -0.4,       8.22318, ,          -0.4,      7.183622, , 
         -0.2,      5.737733, ,          -0.2,      5.254902, ,          -0.2,      5.145992, ,          -0.2,      7.943768, ,          -0.2,      6.955752, , 
            0,      5.596214, ,             0,      5.135517, ,             0,      5.031797, ,             0,      7.699169, ,             0,      6.757511, , 
          0.2,      5.475381, ,           0.2,      5.034408, ,           0.2,      4.935533, ,           0.2,      7.484619, ,           0.2,      6.584914, , 
          0.4,      5.371963, ,           0.4,      4.948883, ,           0.4,      4.854385, ,           0.4,      7.296184, ,           0.4,      6.434528, , 
          0.6,      5.284197, ,           0.6,      4.877243, ,           0.6,      4.786404, ,           0.6,       7.13052, ,           0.6,      6.303577, , 
          0.8,      5.209824, ,           0.8,      4.817567, ,           0.8,       4.72994, ,           0.8,      6.984897, ,           0.8,      6.189628, , 
            1,      5.147277, ,             1,      4.768858, ,             1,      4.684077, ,             1,      6.856932, ,             1,      6.090686, , 
          1.2,      5.095244, ,           1.2,      4.729498, ,           1.2,      4.647288, ,           1.2,      6.744596, ,           1.2,      6.005047, , 
          1.4,      5.052457, ,           1.4,      4.698471, ,           1.4,      4.618797, ,           1.4,      6.646304, ,           1.4,      5.931274, , 
          1.6,      5.017992, ,           1.6,      4.675203, ,           1.6,      4.597858, ,           1.6,      6.560583, ,           1.6,      5.868159, , 
          1.8,      4.990973, ,           1.8,      4.658557, ,           1.8,      4.583373, ,           1.8,      6.486176, ,           1.8,      5.814656, , 
            2,       4.97069, ,             2,      4.647913, ,             2,      4.574817, ,             2,       6.42205, ,             2,      5.769835, , 
          2.2,       4.95653, ,           2.2,       4.64272, ,           2.2,       4.57163, ,           2.2,      6.367329, ,           2.2,      5.732916, , 
          2.4,      4.947948, ,           2.4,      4.642438, ,           2.4,      4.573203, ,           2.4,      6.321233, ,           2.4,      5.703252, , 
          2.6,      4.944514, ,           2.6,      4.646699, ,           2.6,      4.579194, ,           2.6,      6.283199, ,           2.6,      5.680361, , 
          2.8,       4.94593, ,           2.8,      4.655288, ,           2.8,      4.589409, ,           2.8,      6.252667, ,           2.8,      5.663784, , 
            3,      4.952323, ,             3,      4.672208, ,             3,      4.609969, ,             3,      6.229274, ,             3,      5.653229, , 
          3.2,      4.969713, ,           3.2,      4.712596, ,           3.2,      4.653251, ,           3.2,      6.212868, ,           3.2,      5.648819, , 
          3.4,      5.010743, ,           3.4,      4.775019, ,           3.4,      4.707258, ,           3.4,      6.203665, ,           3.4,      5.651987, , 
          3.6,      5.066868, ,           3.6,      4.847551, ,           3.6,      4.776327, ,           3.6,      6.202881, ,           3.6,      5.668476, , 
          3.8,      5.138266, ,           3.8,      4.927036, ,           3.8,      4.859498, ,           3.8,      6.230638, ,           3.8,      5.701832, , 
            4,      5.219662, ,             4,      5.014557, ,             4,      4.954043, ,             4,      6.277552, ,             4,      5.750675, , 
          4.2,      5.309087, ,           4.2,        5.1132, ,           4.2,      5.055273, ,           4.2,      6.337683, ,           4.2,      5.821832, , 
          4.4,      5.403939, ,           4.4,      5.217761, ,           4.4,       5.16458, ,           4.4,      6.406336, ,           4.4,      5.905318, , 
          4.6,      5.500389, ,           4.6,      5.326841, ,           4.6,      5.276801, ,           4.6,      6.480316, ,           4.6,      5.997438, , 
          4.8,      5.605209, ,           4.8,      5.437559, ,           4.8,      5.390285, ,           4.8,      6.562516, ,           4.8,      6.095122, , 
            5,       5.71602, ,             5,      5.549008, ,             5,      5.506593, ,             5,       6.64167, ,             5,      6.192487, , 
          5.2,      5.842325, ,           5.2,      5.664668, ,           5.2,      5.624965, ,           5.2,      6.721732, ,           5.2,      6.291313, , 
          5.4,      5.932099, ,           5.4,      5.784001, ,           5.4,      5.741423, ,           5.4,      6.801596, ,           5.4,      6.387167, , 
          5.6,      6.040489, ,           5.6,      5.903023, ,           5.6,      5.857515, ,           5.6,      6.879422, ,           5.6,      6.483252, , 
          5.8,      6.158605, ,           5.8,       6.01893, ,           5.8,      5.975565, ,           5.8,      6.959379, ,           5.8,      6.580344, , 
            6,      6.280043, ,             6,        6.1329, ,             6,      6.092141, ,             6,       7.04198, ,             6,      6.677169, , 
          6.2,      6.387107, ,           6.2,      6.248032, ,           6.2,      6.209184, ,           6.2,       7.12603, ,           6.2,      6.774289, , 
          6.4,      6.508414, ,           6.4,      6.366067, ,           6.4,      6.326939, ,           6.4,      7.211765, ,           6.4,      6.873757, , 
          6.6,       6.61431, ,           6.6,      6.485338, ,           6.6,      6.445588, ,           6.6,      7.298893, ,           6.6,      6.975213, , 
          6.8,       6.73225, ,           6.8,      6.604331, ,           6.8,      6.565007, ,           6.8,      7.389943, ,           6.8,      7.077853, , 
            7,      6.856732, ,             7,      6.721856, ,             7,       6.68594, ,             7,      7.483622, ,             7,      7.182332, , 
          7.2,      6.964433, ,           7.2,      6.843434, ,           7.2,      6.801233, ,           7.2,      7.581047, ,           7.2,      7.289322, , 
          7.4,      7.084673, ,           7.4,      6.967803, ,           7.4,      6.900324, ,           7.4,       7.68109, ,           7.4,      7.398832, , 
          7.6,      7.213202, ,           7.6,       7.08485, ,           7.6,      7.005676, ,           7.6,      7.783363, ,           7.6,      7.510165, , 
          7.8,      7.339707, ,           7.8,      7.198886, ,           7.8,       7.11908, ,           7.8,      7.888134, ,           7.8,      7.624683, , 
            8,      7.461302, ,             8,      7.318028, ,             8,      7.242516, ,             8,      7.996036, ,             8,      7.741953, , 
          8.2,      7.585518, ,           8.2,      7.445725, ,           8.2,      7.398121, ,           8.2,      8.107893, ,           8.2,      7.861952, , 
          8.4,      7.718933, ,           8.4,       7.57615, ,           8.4,      7.520561, ,           8.4,      8.223666, ,           8.4,      7.984783, , 
          8.6,      7.855839, ,           8.6,      7.711119, ,           8.6,      7.662227, ,           8.6,      8.342901, ,           8.6,      8.110536, , 
          8.8,       7.99554, ,           8.8,      7.877249, ,           8.8,      7.841185, ,           8.8,      8.465438, ,           8.8,      8.240022, , 
            9,      8.134363, ,             9,      8.024455, ,             9,      7.986999, ,             9,      8.591789, ,             9,      8.373216, , 
