Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      15.24391, ,            -1,      16.21049, ,            -1,      13.08336, , 
         -0.8,      15.36321, ,          -0.8,      16.32467, ,          -0.8,      13.21388, , 
         -0.6,      15.46398, ,          -0.6,      16.40863, ,          -0.6,      13.32948, , 
         -0.4,      15.53747, ,          -0.4,      16.45497, ,          -0.4,      13.43055, , 
         -0.2,      15.60001, ,          -0.2,      16.48971, ,          -0.2,      13.51705, , 
            0,      15.63453, ,             0,      16.51053, ,             0,      13.59069, , 
          0.2,      15.65329, ,           0.2,      16.52096, ,           0.2,      13.65231, , 
          0.4,      15.65946, ,           0.4,       16.5119, ,           0.4,      13.70245, , 
          0.6,      15.65821, ,           0.6,      16.49134, ,           0.6,      13.74107, , 
          0.8,      15.64756, ,           0.8,      16.46003, ,           0.8,      13.76887, , 
            1,      15.62509, ,             1,      16.41333, ,             1,      13.78628, , 
          1.2,      15.59398, ,           1.2,       16.3596, ,           1.2,       13.7938, , 
          1.4,      15.55864, ,           1.4,      16.29711, ,           1.4,      13.79211, , 
          1.6,       15.5094, ,           1.6,      16.22893, ,           1.6,      13.78151, , 
          1.8,      15.45278, ,           1.8,      16.16322, ,           1.8,      13.76258, , 
            2,      15.39024, ,             2,      16.08368, ,             2,      13.73611, , 
          2.2,      15.32285, ,           2.2,      16.00006, ,           2.2,      13.70261, , 
          2.4,      15.24855, ,           2.4,      15.90859, ,           2.4,      13.66269, , 
          2.6,      15.16962, ,           2.6,      15.81508, ,           2.6,      13.61695, , 
          2.8,      15.09104, ,           2.8,      15.72474, ,           2.8,      13.56598, , 
            3,      15.00398, ,             3,      15.62451, ,             3,      13.51005, , 
          3.2,      14.91533, ,           3.2,      15.52138, ,           3.2,      13.44986, , 
          3.4,      14.82387, ,           3.4,      15.41895, ,           3.4,      13.38593, , 
          3.6,      14.73019, ,           3.6,      15.31261, ,           3.6,      13.31858, , 
          3.8,      14.63478, ,           3.8,      15.20491, ,           3.8,      13.24805, , 
            4,      14.53822, ,             4,      15.09612, ,             4,      13.17467, , 
          4.2,      14.44053, ,           4.2,      14.98638, ,           4.2,      13.09859, , 
          4.4,      14.34181, ,           4.4,      14.87599, ,           4.4,      13.02006, , 
          4.6,      14.24225, ,           4.6,      14.76532, ,           4.6,      12.93926, , 
          4.8,      14.14196, ,           4.8,      14.65452, ,           4.8,       12.8564, , 
            5,      14.04112, ,             5,      14.54375, ,             5,       12.7717, , 
          5.2,      13.93984, ,           5.2,       14.4331, ,           5.2,      12.68517, , 
          5.4,      13.83831, ,           5.4,      14.32266, ,           5.4,      12.59699, , 
          5.6,      13.73465, ,           5.6,      14.20893, ,           5.6,      12.50712, , 

