Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          3.8,      7.230127, ,           3.8,      7.492591, ,           3.8,      7.642012, ,           3.8,      7.717119, ,           3.8,      7.779373, ,           3.8,       7.80961, ,           3.8,      6.272383, ,           3.8,      6.593803, ,           3.8,      6.943419, , 
            4,      7.213165, ,             4,      7.469919, ,             4,      7.616885, ,             4,      7.688874, ,             4,      7.750405, ,             4,      7.780294, ,             4,      6.262595, ,             4,      6.581806, ,             4,      6.929148, , 
          4.2,      7.194105, ,           4.2,       7.44612, ,           4.2,      7.588982, ,           4.2,      7.661189, ,           4.2,      7.720908, ,           4.2,      7.749381, ,           4.2,      6.251494, ,           4.2,       6.56823, ,           4.2,      6.913131, , 
          4.4,      7.173159, ,           4.4,      7.419669, ,           4.4,      7.560202, ,           4.4,      7.629407, ,           4.4,      7.688334, ,           4.4,      7.716537, ,           4.4,      6.238892, ,           4.4,      6.553167, ,           4.4,       6.89544, , 
          4.6,      7.150382, ,           4.6,       7.39069, ,           4.6,      7.529175, ,           4.6,      7.597224, ,           4.6,      7.653381, ,           4.6,      7.680837, ,           4.6,      6.224722, ,           4.6,      6.536736, ,           4.6,      6.876194, , 
          4.8,      7.126179, ,           4.8,      7.359956, ,           4.8,      7.494589, ,           4.8,      7.562035, ,           4.8,       7.61687, ,           4.8,      7.642578, ,           4.8,      6.209335, ,           4.8,      6.519011, ,           4.8,       6.85545, , 
            5,      7.100213, ,             5,      7.329427, ,             5,      7.461118, ,             5,       7.52763, ,             5,      7.582004, ,             5,      7.607577, ,             5,      6.193309, ,             5,      6.500025, ,             5,      6.833277, , 
          5.2,      7.072781, ,           5.2,       7.29697, ,           5.2,        7.4243, ,           5.2,      7.489956, ,           5.2,      7.542313, ,           5.2,      7.566378, ,           5.2,      6.175632, ,           5.2,      6.479929, ,           5.2,      6.809886, , 
          5.4,      7.043924, ,           5.4,      7.262183, ,           5.4,       7.38798, ,           5.4,      7.449686, ,           5.4,      7.500811, ,           5.4,       7.52578, ,           5.4,      6.157115, ,           5.4,      6.458785, ,           5.4,      6.785394, , 
          5.6,      7.013915, ,           5.6,      7.227573, ,           5.6,      7.351265, ,           5.6,      7.412955, ,           5.6,      7.462954, ,           5.6,      7.486856, ,           5.6,       6.13784, ,           5.6,      6.436663, ,           5.6,      6.759812, , 
          5.8,      6.982775, ,           5.8,      7.191039, ,           5.8,      7.311716, ,           5.8,      7.372248, ,           5.8,      7.420988, ,           5.8,      7.444017, ,           5.8,      6.117321, ,           5.8,      6.413628, ,           5.8,      6.733295, , 
            6,      6.950689, ,             6,      7.154928, ,             6,      7.270985, ,             6,      7.330168, ,             6,      7.377944, ,             6,      7.400472, ,             6,      6.096068, ,             6,      6.389783, ,             6,      6.705898, , 
          6.2,      6.917741, ,           6.2,      7.117249, ,           6.2,      7.232212, ,           6.2,      7.290439, ,           6.2,      7.336983, ,           6.2,      7.358451, ,           6.2,      6.074123, ,           6.2,      6.365134, ,           6.2,      6.677589, , 
          6.4,      6.884073, ,           6.4,      7.078983, ,           6.4,      7.191339, ,           6.4,      7.247903, ,           6.4,      7.293306, ,           6.4,      7.313852, ,           6.4,      6.051249, ,           6.4,      6.339781, ,           6.4,      6.648556, , 
          6.6,      6.849782, ,           6.6,      7.040333, ,           6.6,      7.150752, ,           6.6,      7.207318, ,           6.6,      7.251361, ,           6.6,      7.270983, ,           6.6,      6.028004, ,           6.6,      6.313782, ,           6.6,      6.618819, , 
          6.8,      6.814794, ,           6.8,      7.000703, ,           6.8,      7.109121, ,           6.8,      7.163803, ,           6.8,      7.205829, ,           6.8,      7.225092, ,           6.8,      6.003844, ,           6.8,      6.287183, ,           6.8,      6.588457, , 
            7,      6.779428, ,             7,      6.960429, ,             7,      7.066435, ,             7,      7.120051, ,             7,      7.160897, ,             7,      7.179165, ,             7,      5.979233, ,             7,       6.26004, ,             7,      6.557559, , 
          7.2,      6.743462, ,           7.2,      6.921119, ,           7.2,      7.025247, ,           7.2,       7.07767, ,           7.2,      7.117672, ,           7.2,      7.135571, ,           7.2,      5.954084, ,           7.2,      6.232377, ,           7.2,      6.526152, , 
          7.4,       6.70716, ,           7.4,      6.881431, ,           7.4,      6.981986, ,           7.4,      7.033299, ,           7.4,      7.072232, ,           7.4,      7.089488, ,           7.4,      5.928294, ,           7.4,       6.20427, ,           7.4,      6.494335, , 
          7.6,      6.670609, ,           7.6,      6.841166, ,           7.6,       6.94072, ,           7.6,      6.990939, ,           7.6,       7.02908, ,           7.6,      7.045964, ,           7.6,      5.902277, ,           7.6,      6.175739, ,           7.6,        6.4621, , 
          7.8,      6.633847, ,           7.8,      6.800714, ,           7.8,       6.89794, ,           7.8,       6.94646, ,           7.8,      6.984288, ,           7.8,      7.001248, ,           7.8,      5.875685, ,           7.8,      6.146834, ,           7.8,      6.429506, , 
            8,      6.596947, ,             8,      6.760235, ,             8,      6.855732, ,             8,      6.903819, ,             8,      6.940482, ,             8,      6.956682, ,             8,      5.848755, ,             8,      6.117593, ,             8,      6.396576, , 
          8.2,      6.559963, ,           8.2,      6.719727, ,           8.2,      6.813211, ,           8.2,      6.860259, ,           8.2,      6.895712, ,           8.2,      6.911123, ,           8.2,      5.821418, ,           8.2,      6.088054, ,           8.2,      6.363344, , 
          8.4,      6.522928, ,           8.4,      6.679298, ,           8.4,        6.7708, ,           8.4,      6.816847, ,           8.4,      6.851562, ,           8.4,      6.866632, ,           8.4,      5.793748, ,           8.4,      6.058252, ,           8.4,      6.329876, , 
          8.6,      6.485848, ,           8.6,      6.639042, ,           8.6,      6.728535, ,           8.6,      6.773621, ,           8.6,      6.806866, ,           8.6,      6.820883, ,           8.6,      5.765456, ,           8.6,      6.028216, ,           8.6,      6.296211, , 
          8.8,       6.44873, ,           8.8,      6.598911, ,           8.8,      6.686412, ,           8.8,      6.730589, ,           8.8,       6.76317, ,           8.8,      6.776884, ,           8.8,      5.736563, ,           8.8,      5.997987, ,           8.8,       6.26239, , 
            9,       6.41146, ,             9,      6.558382, ,             9,      6.644206, ,             9,      6.686729, ,             9,      6.717745, ,             9,      6.731225, ,             9,      5.707305, ,             9,       5.96757, ,             9,      6.228428, , 
          9.2,        6.3743, ,           9.2,      6.518691, ,           9.2,      6.602467, ,           9.2,      6.644199, ,           9.2,      6.674769, ,           9.2,      6.687919, ,           9.2,       5.67787, ,           9.2,      5.937028, ,           9.2,      6.194391, , 
          9.4,      6.337049, ,           9.4,      6.478098, ,           9.4,      6.559946, ,           9.4,      6.600865, ,           9.4,      6.630523, ,           9.4,      6.643063, ,           9.4,      5.648037, ,           9.4,      5.906353, ,           9.4,      6.160266, , 
          9.6,      6.299878, ,           9.6,      6.438675, ,           9.6,      6.518866, ,           9.6,       6.55893, ,           9.6,      6.588016, ,           9.6,      6.600331, ,           9.6,       5.61813, ,           9.6,      5.875605, ,           9.6,      6.126124, , 
          9.8,       6.26274, ,           9.8,      6.398806, ,           9.8,      6.476576, ,           9.8,      6.515844, ,           9.8,      6.544168, ,           9.8,      6.556038, ,           9.8,      5.587742, ,           9.8,      5.844784, ,           9.8,      6.091933, , 
           10,       6.22576, ,            10,      6.359186, ,            10,      6.435529, ,            10,      6.473008, ,            10,      6.501475, ,            10,      6.513805, ,            10,      5.557393, ,            10,      5.813917, ,            10,      6.057807, , 
         10.2,       6.18889, ,          10.2,      6.319713, ,          10.2,      6.394814, ,          10.2,      6.432106, ,          10.2,      6.459498, ,          10.2,      6.471057, ,          10.2,       5.52665, ,          10.2,      5.782982, ,          10.2,      6.023697, , 
         10.4,      6.152217, ,          10.4,      6.280527, ,          10.4,      6.354388, ,          10.4,      6.391422, ,          10.4,      6.418172, ,          10.4,      6.429367, ,          10.4,      5.495711, ,          10.4,      5.752055, ,          10.4,      5.989683, , 
         10.6,      6.115676, ,          10.6,      6.241598, ,          10.6,      6.313998, ,          10.6,      6.350336, ,          10.6,      6.376131, ,          10.6,      6.386667, ,          10.6,      5.464379, ,          10.6,      5.721135, ,          10.6,      5.955727, , 
         10.8,      6.079338, ,          10.8,      6.202973, ,          10.8,      6.273962, ,          10.8,      6.309628, ,          10.8,      6.335106, ,          10.8,      6.345587, ,          10.8,      5.433038, ,          10.8,      5.690239, ,          10.8,      5.921876, , 
           11,      6.043062, ,            11,      6.164189, ,            11,      6.234015, ,            11,      6.268401, ,            11,      6.292817, ,            11,      6.303296, ,            11,      5.401334, ,            11,      5.659379, ,            11,      5.888139, , 
         11.2,       6.00708, ,          11.2,      6.126269, ,          11.2,      6.194656, ,          11.2,      6.228469, ,          11.2,      6.252678, ,          11.2,      6.263047, ,          11.2,      5.369431, ,          11.2,      5.628575, ,          11.2,      5.854559, , 
         11.4,      5.971245, ,          11.4,      6.087821, ,          11.4,      6.154774, ,          11.4,       6.18804, ,          11.4,      6.211712, ,          11.4,      6.221713, ,          11.4,      5.336917, ,          11.4,      5.597831, ,          11.4,      5.821134, , 

