Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
          1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, ,           1.6,     0.8499742, , 
          1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, ,           1.8,     0.8645271, , 
            2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, ,             2,     0.8790603, , 
          2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, ,           2.2,     0.8935736, , 
          2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, ,           2.4,     0.9080665, , 
          2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, ,           2.6,     0.9225387, , 
          2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, ,           2.8,     0.9369897, , 
            3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, ,             3,     0.9514192, , 
          3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, ,           3.2,     0.9658268, , 
          3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, ,           3.4,     0.9802122, , 
          3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, ,           3.6,      0.994575, , 
          3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, ,           3.8,      1.008915, , 
            4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, ,             4,      1.023231, , 
          4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, ,           4.2,      1.037524, , 
          4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, ,           4.4,      1.051792, , 
          4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, ,           4.6,      1.066037, , 
          4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, ,           4.8,      1.080256, , 
            5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, ,             5,       1.09445, , 
          5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, ,           5.2,      1.108619, , 
          5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, ,           5.4,      1.122762, , 
          5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, ,           5.6,      1.136878, , 
          5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, ,           5.8,      1.150968, , 

