Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6576882, ,            -1,     0.6576882, ,            -1,     0.6576882, , 
         -0.8,     0.6577909, ,          -0.8,     0.6577909, ,          -0.8,     0.6577909, , 
         -0.6,     0.6578813, ,          -0.6,     0.6578813, ,          -0.6,     0.6578813, , 
         -0.4,     0.6579604, ,          -0.4,     0.6579604, ,          -0.4,     0.6579604, , 
         -0.2,     0.6580293, ,          -0.2,     0.6580293, ,          -0.2,     0.6580293, , 
            0,     0.6580888, ,             0,     0.6580888, ,             0,     0.6580888, , 
          0.2,     0.6581397, ,           0.2,     0.6581397, ,           0.2,     0.6581397, , 
          0.4,     0.6581826, ,           0.4,     0.6581826, ,           0.4,     0.6581826, , 
          0.6,     0.6582182, ,           0.6,     0.6582182, ,           0.6,     0.6582182, , 
          0.8,     0.6582472, ,           0.8,     0.6582472, ,           0.8,     0.6582472, , 
            1,       0.65827, ,             1,       0.65827, ,             1,       0.65827, , 
          1.2,     0.6582872, ,           1.2,     0.6582872, ,           1.2,     0.6582872, , 
          1.4,     0.6582992, ,           1.4,     0.6582992, ,           1.4,     0.6582992, , 
          1.6,     0.6583065, ,           1.6,     0.6583065, ,           1.6,     0.6583065, , 
          1.8,     0.6583094, ,           1.8,     0.6583094, ,           1.8,     0.6583094, , 
            2,     0.6583084, ,             2,     0.6583084, ,             2,     0.6583084, , 
          2.2,     0.6583037, ,           2.2,     0.6583037, ,           2.2,     0.6583037, , 
          2.4,     0.6582957, ,           2.4,     0.6582957, ,           2.4,     0.6582957, , 
          2.6,     0.6582847, ,           2.6,     0.6582847, ,           2.6,     0.6582847, , 
          2.8,      0.658271, ,           2.8,      0.658271, ,           2.8,      0.658271, , 
            3,     0.6582547, ,             3,     0.6582547, ,             3,     0.6582547, , 
          3.2,     0.6582362, ,           3.2,     0.6582362, ,           3.2,     0.6582362, , 
          3.4,     0.6582157, ,           3.4,     0.6582157, ,           3.4,     0.6582157, , 
          3.6,     0.6581933, ,           3.6,     0.6581933, ,           3.6,     0.6581933, , 
          3.8,     0.6581694, ,           3.8,     0.6581694, ,           3.8,     0.6581694, , 
            4,      0.658144, ,             4,      0.658144, ,             4,      0.658144, , 
          4.2,     0.6581173, ,           4.2,     0.6581173, ,           4.2,     0.6581173, , 
          4.4,     0.6580896, ,           4.4,     0.6580896, ,           4.4,     0.6580896, , 
          4.6,     0.6580609, ,           4.6,     0.6580609, ,           4.6,     0.6580609, , 
          4.8,     0.6580315, ,           4.8,     0.6580315, ,           4.8,     0.6580315, , 
            5,     0.6580014, ,             5,     0.6580014, ,             5,     0.6580014, , 
          5.2,     0.6579708, ,           5.2,     0.6579708, ,           5.2,     0.6579708, , 
          5.4,     0.6579399, ,           5.4,     0.6579399, ,           5.4,     0.6579399, , 
          5.6,     0.6579086, ,           5.6,     0.6579086, ,           5.6,     0.6579086, , 

