Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,     0.5734124, ,             1,     0.5734124, ,             1,     0.5734124, ,             1,     0.5734124, ,             1,     0.5734124, ,             1,     0.5734124, ,             1,     0.5734124, ,             1,     0.5734124, ,             1,     0.5734124, ,             1,     0.5734124, ,             1,     0.5734124, ,             1,     0.5734124, ,             1,     0.5734124, , 
          1.2,     0.5731876, ,           1.2,     0.5731876, ,           1.2,     0.5731876, ,           1.2,     0.5731876, ,           1.2,     0.5731876, ,           1.2,     0.5731876, ,           1.2,     0.5731876, ,           1.2,     0.5731876, ,           1.2,     0.5731876, ,           1.2,     0.5731876, ,           1.2,     0.5731876, ,           1.2,     0.5731876, ,           1.2,     0.5731876, , 
          1.4,     0.5729579, ,           1.4,     0.5729579, ,           1.4,     0.5729579, ,           1.4,     0.5729579, ,           1.4,     0.5729579, ,           1.4,     0.5729579, ,           1.4,     0.5729579, ,           1.4,     0.5729579, ,           1.4,     0.5729579, ,           1.4,     0.5729579, ,           1.4,     0.5729579, ,           1.4,     0.5729579, ,           1.4,     0.5729579, , 
          1.6,     0.5727234, ,           1.6,     0.5727234, ,           1.6,     0.5727234, ,           1.6,     0.5727234, ,           1.6,     0.5727234, ,           1.6,     0.5727234, ,           1.6,     0.5727234, ,           1.6,     0.5727234, ,           1.6,     0.5727234, ,           1.6,     0.5727234, ,           1.6,     0.5727234, ,           1.6,     0.5727234, ,           1.6,     0.5727234, , 
          1.8,     0.5724842, ,           1.8,     0.5724842, ,           1.8,     0.5724842, ,           1.8,     0.5724842, ,           1.8,     0.5724842, ,           1.8,     0.5724842, ,           1.8,     0.5724842, ,           1.8,     0.5724842, ,           1.8,     0.5724842, ,           1.8,     0.5724842, ,           1.8,     0.5724842, ,           1.8,     0.5724842, ,           1.8,     0.5724842, , 
            2,     0.5722405, ,             2,     0.5722405, ,             2,     0.5722405, ,             2,     0.5722405, ,             2,     0.5722405, ,             2,     0.5722405, ,             2,     0.5722405, ,             2,     0.5722405, ,             2,     0.5722405, ,             2,     0.5722405, ,             2,     0.5722405, ,             2,     0.5722405, ,             2,     0.5722405, , 
          2.2,     0.5719925, ,           2.2,     0.5719925, ,           2.2,     0.5719925, ,           2.2,     0.5719925, ,           2.2,     0.5719925, ,           2.2,     0.5719925, ,           2.2,     0.5719925, ,           2.2,     0.5719925, ,           2.2,     0.5719925, ,           2.2,     0.5719925, ,           2.2,     0.5719925, ,           2.2,     0.5719925, ,           2.2,     0.5719925, , 
          2.4,     0.5717402, ,           2.4,     0.5717402, ,           2.4,     0.5717402, ,           2.4,     0.5717402, ,           2.4,     0.5717402, ,           2.4,     0.5717402, ,           2.4,     0.5717402, ,           2.4,     0.5717402, ,           2.4,     0.5717402, ,           2.4,     0.5717402, ,           2.4,     0.5717402, ,           2.4,     0.5717402, ,           2.4,     0.5717402, , 
          2.6,     0.5714838, ,           2.6,     0.5714838, ,           2.6,     0.5714838, ,           2.6,     0.5714838, ,           2.6,     0.5714838, ,           2.6,     0.5714838, ,           2.6,     0.5714838, ,           2.6,     0.5714838, ,           2.6,     0.5714838, ,           2.6,     0.5714838, ,           2.6,     0.5714838, ,           2.6,     0.5714838, ,           2.6,     0.5714838, , 
          2.8,     0.5712234, ,           2.8,     0.5712234, ,           2.8,     0.5712234, ,           2.8,     0.5712234, ,           2.8,     0.5712234, ,           2.8,     0.5712234, ,           2.8,     0.5712234, ,           2.8,     0.5712234, ,           2.8,     0.5712234, ,           2.8,     0.5712234, ,           2.8,     0.5712234, ,           2.8,     0.5712234, ,           2.8,     0.5712234, , 
            3,      0.570959, ,             3,      0.570959, ,             3,      0.570959, ,             3,      0.570959, ,             3,      0.570959, ,             3,      0.570959, ,             3,      0.570959, ,             3,      0.570959, ,             3,      0.570959, ,             3,      0.570959, ,             3,      0.570959, ,             3,      0.570959, ,             3,      0.570959, , 
          3.2,     0.5706909, ,           3.2,     0.5706909, ,           3.2,     0.5706909, ,           3.2,     0.5706909, ,           3.2,     0.5706909, ,           3.2,     0.5706909, ,           3.2,     0.5706909, ,           3.2,     0.5706909, ,           3.2,     0.5706909, ,           3.2,     0.5706909, ,           3.2,     0.5706909, ,           3.2,     0.5706909, ,           3.2,     0.5706909, , 
          3.4,      0.570419, ,           3.4,      0.570419, ,           3.4,      0.570419, ,           3.4,      0.570419, ,           3.4,      0.570419, ,           3.4,      0.570419, ,           3.4,      0.570419, ,           3.4,      0.570419, ,           3.4,      0.570419, ,           3.4,      0.570419, ,           3.4,      0.570419, ,           3.4,      0.570419, ,           3.4,      0.570419, , 
          3.6,     0.5701434, ,           3.6,     0.5701434, ,           3.6,     0.5701434, ,           3.6,     0.5701434, ,           3.6,     0.5701434, ,           3.6,     0.5701434, ,           3.6,     0.5701434, ,           3.6,     0.5701434, ,           3.6,     0.5701434, ,           3.6,     0.5701434, ,           3.6,     0.5701434, ,           3.6,     0.5701434, ,           3.6,     0.5701434, , 
          3.8,     0.5698643, ,           3.8,     0.5698643, ,           3.8,     0.5698643, ,           3.8,     0.5698643, ,           3.8,     0.5698643, ,           3.8,     0.5698643, ,           3.8,     0.5698643, ,           3.8,     0.5698643, ,           3.8,     0.5698643, ,           3.8,     0.5698643, ,           3.8,     0.5698643, ,           3.8,     0.5698643, ,           3.8,     0.5698643, , 
            4,     0.5695817, ,             4,     0.5695817, ,             4,     0.5695817, ,             4,     0.5695817, ,             4,     0.5695817, ,             4,     0.5695817, ,             4,     0.5695817, ,             4,     0.5695817, ,             4,     0.5695817, ,             4,     0.5695817, ,             4,     0.5695817, ,             4,     0.5695817, ,             4,     0.5695817, , 
          4.2,     0.5692956, ,           4.2,     0.5692956, ,           4.2,     0.5692956, ,           4.2,     0.5692956, ,           4.2,     0.5692956, ,           4.2,     0.5692956, ,           4.2,     0.5692956, ,           4.2,     0.5692956, ,           4.2,     0.5692956, ,           4.2,     0.5692956, ,           4.2,     0.5692956, ,           4.2,     0.5692956, ,           4.2,     0.5692956, , 
          4.4,     0.5690063, ,           4.4,     0.5690063, ,           4.4,     0.5690063, ,           4.4,     0.5690063, ,           4.4,     0.5690063, ,           4.4,     0.5690063, ,           4.4,     0.5690063, ,           4.4,     0.5690063, ,           4.4,     0.5690063, ,           4.4,     0.5690063, ,           4.4,     0.5690063, ,           4.4,     0.5690063, ,           4.4,     0.5690063, , 
          4.6,     0.5687136, ,           4.6,     0.5687136, ,           4.6,     0.5687136, ,           4.6,     0.5687136, ,           4.6,     0.5687136, ,           4.6,     0.5687136, ,           4.6,     0.5687136, ,           4.6,     0.5687136, ,           4.6,     0.5687136, ,           4.6,     0.5687136, ,           4.6,     0.5687136, ,           4.6,     0.5687136, ,           4.6,     0.5687136, , 
          4.8,     0.5684178, ,           4.8,     0.5684178, ,           4.8,     0.5684178, ,           4.8,     0.5684178, ,           4.8,     0.5684178, ,           4.8,     0.5684178, ,           4.8,     0.5684178, ,           4.8,     0.5684178, ,           4.8,     0.5684178, ,           4.8,     0.5684178, ,           4.8,     0.5684178, ,           4.8,     0.5684178, ,           4.8,     0.5684178, , 
            5,     0.5681188, ,             5,     0.5681188, ,             5,     0.5681188, ,             5,     0.5681188, ,             5,     0.5681188, ,             5,     0.5681188, ,             5,     0.5681188, ,             5,     0.5681188, ,             5,     0.5681188, ,             5,     0.5681188, ,             5,     0.5681188, ,             5,     0.5681188, ,             5,     0.5681188, , 
          5.2,     0.5678167, ,           5.2,     0.5678167, ,           5.2,     0.5678167, ,           5.2,     0.5678167, ,           5.2,     0.5678167, ,           5.2,     0.5678167, ,           5.2,     0.5678167, ,           5.2,     0.5678167, ,           5.2,     0.5678167, ,           5.2,     0.5678167, ,           5.2,     0.5678167, ,           5.2,     0.5678167, ,           5.2,     0.5678167, , 
          5.4,     0.5675116, ,           5.4,     0.5675116, ,           5.4,     0.5675116, ,           5.4,     0.5675116, ,           5.4,     0.5675116, ,           5.4,     0.5675116, ,           5.4,     0.5675116, ,           5.4,     0.5675116, ,           5.4,     0.5675116, ,           5.4,     0.5675116, ,           5.4,     0.5675116, ,           5.4,     0.5675116, ,           5.4,     0.5675116, , 
          5.6,     0.5672036, ,           5.6,     0.5672036, ,           5.6,     0.5672036, ,           5.6,     0.5672036, ,           5.6,     0.5672036, ,           5.6,     0.5672036, ,           5.6,     0.5672036, ,           5.6,     0.5672036, ,           5.6,     0.5672036, ,           5.6,     0.5672036, ,           5.6,     0.5672036, ,           5.6,     0.5672036, ,           5.6,     0.5672036, , 
          5.8,     0.5668926, ,           5.8,     0.5668926, ,           5.8,     0.5668926, ,           5.8,     0.5668926, ,           5.8,     0.5668926, ,           5.8,     0.5668926, ,           5.8,     0.5668926, ,           5.8,     0.5668926, ,           5.8,     0.5668926, ,           5.8,     0.5668926, ,           5.8,     0.5668926, ,           5.8,     0.5668926, ,           5.8,     0.5668926, , 
            6,     0.5665788, ,             6,     0.5665788, ,             6,     0.5665788, ,             6,     0.5665788, ,             6,     0.5665788, ,             6,     0.5665788, ,             6,     0.5665788, ,             6,     0.5665788, ,             6,     0.5665788, ,             6,     0.5665788, ,             6,     0.5665788, ,             6,     0.5665788, ,             6,     0.5665788, , 
          6.2,     0.5662622, ,           6.2,     0.5662622, ,           6.2,     0.5662622, ,           6.2,     0.5662622, ,           6.2,     0.5662622, ,           6.2,     0.5662622, ,           6.2,     0.5662622, ,           6.2,     0.5662622, ,           6.2,     0.5662622, ,           6.2,     0.5662622, ,           6.2,     0.5662622, ,           6.2,     0.5662622, ,           6.2,     0.5662622, , 
          6.4,     0.5659428, ,           6.4,     0.5659428, ,           6.4,     0.5659428, ,           6.4,     0.5659428, ,           6.4,     0.5659428, ,           6.4,     0.5659428, ,           6.4,     0.5659428, ,           6.4,     0.5659428, ,           6.4,     0.5659428, ,           6.4,     0.5659428, ,           6.4,     0.5659428, ,           6.4,     0.5659428, ,           6.4,     0.5659428, , 
          6.6,     0.5656207, ,           6.6,     0.5656207, ,           6.6,     0.5656207, ,           6.6,     0.5656207, ,           6.6,     0.5656207, ,           6.6,     0.5656207, ,           6.6,     0.5656207, ,           6.6,     0.5656207, ,           6.6,     0.5656207, ,           6.6,     0.5656207, ,           6.6,     0.5656207, ,           6.6,     0.5656207, ,           6.6,     0.5656207, , 
          6.8,     0.5652959, ,           6.8,     0.5652959, ,           6.8,     0.5652959, ,           6.8,     0.5652959, ,           6.8,     0.5652959, ,           6.8,     0.5652959, ,           6.8,     0.5652959, ,           6.8,     0.5652959, ,           6.8,     0.5652959, ,           6.8,     0.5652959, ,           6.8,     0.5652959, ,           6.8,     0.5652959, ,           6.8,     0.5652959, , 
            7,     0.5649686, ,             7,     0.5649686, ,             7,     0.5649686, ,             7,     0.5649686, ,             7,     0.5649686, ,             7,     0.5649686, ,             7,     0.5649686, ,             7,     0.5649686, ,             7,     0.5649686, ,             7,     0.5649686, ,             7,     0.5649686, ,             7,     0.5649686, ,             7,     0.5649686, , 
          7.2,     0.5646387, ,           7.2,     0.5646387, ,           7.2,     0.5646387, ,           7.2,     0.5646387, ,           7.2,     0.5646387, ,           7.2,     0.5646387, ,           7.2,     0.5646387, ,           7.2,     0.5646387, ,           7.2,     0.5646387, ,           7.2,     0.5646387, ,           7.2,     0.5646387, ,           7.2,     0.5646387, ,           7.2,     0.5646387, , 
          7.4,     0.5643063, ,           7.4,     0.5643063, ,           7.4,     0.5643063, ,           7.4,     0.5643063, ,           7.4,     0.5643063, ,           7.4,     0.5643063, ,           7.4,     0.5643063, ,           7.4,     0.5643063, ,           7.4,     0.5643063, ,           7.4,     0.5643063, ,           7.4,     0.5643063, ,           7.4,     0.5643063, ,           7.4,     0.5643063, , 
          7.6,     0.5639714, ,           7.6,     0.5639714, ,           7.6,     0.5639714, ,           7.6,     0.5639714, ,           7.6,     0.5639714, ,           7.6,     0.5639714, ,           7.6,     0.5639714, ,           7.6,     0.5639714, ,           7.6,     0.5639714, ,           7.6,     0.5639714, ,           7.6,     0.5639714, ,           7.6,     0.5639714, ,           7.6,     0.5639714, , 
          7.8,     0.5636341, ,           7.8,     0.5636341, ,           7.8,     0.5636341, ,           7.8,     0.5636341, ,           7.8,     0.5636341, ,           7.8,     0.5636341, ,           7.8,     0.5636341, ,           7.8,     0.5636341, ,           7.8,     0.5636341, ,           7.8,     0.5636341, ,           7.8,     0.5636341, ,           7.8,     0.5636341, ,           7.8,     0.5636341, , 
            8,     0.5632944, ,             8,     0.5632944, ,             8,     0.5632944, ,             8,     0.5632944, ,             8,     0.5632944, ,             8,     0.5632944, ,             8,     0.5632944, ,             8,     0.5632944, ,             8,     0.5632944, ,             8,     0.5632944, ,             8,     0.5632944, ,             8,     0.5632944, ,             8,     0.5632944, , 
          8.2,     0.5629524, ,           8.2,     0.5629524, ,           8.2,     0.5629524, ,           8.2,     0.5629524, ,           8.2,     0.5629524, ,           8.2,     0.5629524, ,           8.2,     0.5629524, ,           8.2,     0.5629524, ,           8.2,     0.5629524, ,           8.2,     0.5629524, ,           8.2,     0.5629524, ,           8.2,     0.5629524, ,           8.2,     0.5629524, , 
          8.4,     0.5626081, ,           8.4,     0.5626081, ,           8.4,     0.5626081, ,           8.4,     0.5626081, ,           8.4,     0.5626081, ,           8.4,     0.5626081, ,           8.4,     0.5626081, ,           8.4,     0.5626081, ,           8.4,     0.5626081, ,           8.4,     0.5626081, ,           8.4,     0.5626081, ,           8.4,     0.5626081, ,           8.4,     0.5626081, , 
          8.6,     0.5622615, ,           8.6,     0.5622615, ,           8.6,     0.5622615, ,           8.6,     0.5622615, ,           8.6,     0.5622615, ,           8.6,     0.5622615, ,           8.6,     0.5622615, ,           8.6,     0.5622615, ,           8.6,     0.5622615, ,           8.6,     0.5622615, ,           8.6,     0.5622615, ,           8.6,     0.5622615, ,           8.6,     0.5622615, , 
          8.8,     0.5619128, ,           8.8,     0.5619128, ,           8.8,     0.5619128, ,           8.8,     0.5619128, ,           8.8,     0.5619128, ,           8.8,     0.5619128, ,           8.8,     0.5619128, ,           8.8,     0.5619128, ,           8.8,     0.5619128, ,           8.8,     0.5619128, ,           8.8,     0.5619128, ,           8.8,     0.5619128, ,           8.8,     0.5619128, , 
            9,     0.5615618, ,             9,     0.5615618, ,             9,     0.5615618, ,             9,     0.5615618, ,             9,     0.5615618, ,             9,     0.5615618, ,             9,     0.5615618, ,             9,     0.5615618, ,             9,     0.5615618, ,             9,     0.5615618, ,             9,     0.5615618, ,             9,     0.5615618, ,             9,     0.5615618, , 
          9.2,     0.5612088, ,           9.2,     0.5612088, ,           9.2,     0.5612088, ,           9.2,     0.5612088, ,           9.2,     0.5612088, ,           9.2,     0.5612088, ,           9.2,     0.5612088, ,           9.2,     0.5612088, ,           9.2,     0.5612088, ,           9.2,     0.5612088, ,           9.2,     0.5612088, ,           9.2,     0.5612088, ,           9.2,     0.5612088, , 
          9.4,     0.5608536, ,           9.4,     0.5608536, ,           9.4,     0.5608536, ,           9.4,     0.5608536, ,           9.4,     0.5608536, ,           9.4,     0.5608536, ,           9.4,     0.5608536, ,           9.4,     0.5608536, ,           9.4,     0.5608536, ,           9.4,     0.5608536, ,           9.4,     0.5608536, ,           9.4,     0.5608536, ,           9.4,     0.5608536, , 
          9.6,     0.5604965, ,           9.6,     0.5604965, ,           9.6,     0.5604965, ,           9.6,     0.5604965, ,           9.6,     0.5604965, ,           9.6,     0.5604965, ,           9.6,     0.5604965, ,           9.6,     0.5604965, ,           9.6,     0.5604965, ,           9.6,     0.5604965, ,           9.6,     0.5604965, ,           9.6,     0.5604965, ,           9.6,     0.5604965, , 
          9.8,     0.5601373, ,           9.8,     0.5601373, ,           9.8,     0.5601373, ,           9.8,     0.5601373, ,           9.8,     0.5601373, ,           9.8,     0.5601373, ,           9.8,     0.5601373, ,           9.8,     0.5601373, ,           9.8,     0.5601373, ,           9.8,     0.5601373, ,           9.8,     0.5601373, ,           9.8,     0.5601373, ,           9.8,     0.5601373, , 

