Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.4389242, , 
         -0.8,     0.4479097, , 
         -0.6,     0.4568826, , 
         -0.4,     0.4658426, , 
         -0.2,     0.4747893, , 
            0,     0.4837224, , 
          0.2,     0.4926415, , 
          0.4,     0.5015463, , 
          0.6,     0.5104366, , 
          0.8,      0.519312, , 
            1,     0.5281721, , 
          1.2,     0.5370166, , 
          1.4,     0.5458453, , 
          1.6,     0.5546578, , 
          1.8,     0.5634538, , 
            2,     0.5722329, , 
          2.2,     0.5809949, , 
          2.4,     0.5897394, , 
          2.6,     0.5984662, , 
          2.8,     0.6071749, , 
            3,     0.6158652, , 
          3.2,     0.6245368, , 
          3.4,     0.6331893, , 
          3.6,     0.6418226, , 
          3.8,     0.6504363, , 
            4,       0.65903, , 
          4.2,     0.6676035, , 
          4.4,     0.6761565, , 
          4.6,     0.6846887, , 
          4.8,     0.6931998, , 
            5,     0.7016895, , 
          5.2,     0.7101574, , 
          5.4,     0.7186034, , 
          5.6,     0.7270271, , 
          5.8,     0.7354283, , 
            6,     0.7438066, , 
          6.2,     0.7521618, , 
          6.4,     0.7604935, , 
          6.6,     0.7688016, , 
          6.8,     0.7770857, , 
            7,     0.7853455, , 
          7.2,     0.7935808, , 
          7.4,     0.8017913, , 
          7.6,     0.8099768, , 
          7.8,     0.8181369, , 
            8,     0.8262714, , 
          8.2,     0.8343801, , 
          8.4,     0.8424626, , 
          8.6,     0.8505188, , 
          8.8,     0.8585483, , 
            9,     0.8665509, , 
          9.2,     0.8745263, , 
          9.4,     0.8824743, , 

