Alpha,T1-15.8 m/s-VLM2, , 
           -1,      15.57373, , 
         -0.8,      15.69408, , 
         -0.6,      15.79428, , 
         -0.4,      15.87482, , 
         -0.2,      15.92905, , 
            0,      15.96296, , 
          0.2,      15.98235, , 
          0.4,      15.99315, , 
          0.6,      15.99325, , 
          0.8,      15.98401, , 
            1,      15.96379, , 
          1.2,      15.93167, , 
          1.4,      15.88952, , 
          1.6,      15.83856, , 
          1.8,      15.78073, , 
            2,      15.71743, , 
          2.2,       15.6466, , 
          2.4,      15.56996, , 
          2.6,      15.49234, , 
          2.8,       15.4066, , 
            3,      15.31883, , 
          3.2,      15.22788, , 
          3.4,      15.13445, , 
          3.6,      15.03898, , 
          3.8,      14.94224, , 
            4,      14.84402, , 
          4.2,      14.74451, , 
          4.4,       14.6439, , 
          4.6,      14.54238, , 
          4.8,      14.44007, , 
            5,      14.33715, , 
          5.2,      14.23387, , 
          5.4,      14.12832, , 
          5.6,      14.02145, , 

