Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6474819, ,            -1,     0.6474819, ,            -1,     0.6474819, ,            -1,     0.6474819, ,            -1,     0.6474819, ,            -1,     0.6474819, ,            -1,     0.6474819, ,            -1,     0.6474819, ,            -1,     0.6474819, , 
         -0.8,     0.6475429, ,          -0.8,     0.6475429, ,          -0.8,     0.6475429, ,          -0.8,     0.6475429, ,          -0.8,     0.6475429, ,          -0.8,     0.6475429, ,          -0.8,     0.6475429, ,          -0.8,     0.6475429, ,          -0.8,     0.6475429, , 
         -0.6,     0.6475923, ,          -0.6,     0.6475923, ,          -0.6,     0.6475923, ,          -0.6,     0.6475923, ,          -0.6,     0.6475923, ,          -0.6,     0.6475923, ,          -0.6,     0.6475923, ,          -0.6,     0.6475923, ,          -0.6,     0.6475923, , 
         -0.4,     0.6476309, ,          -0.4,     0.6476309, ,          -0.4,     0.6476309, ,          -0.4,     0.6476309, ,          -0.4,     0.6476309, ,          -0.4,     0.6476309, ,          -0.4,     0.6476309, ,          -0.4,     0.6476309, ,          -0.4,     0.6476309, , 
         -0.2,     0.6476597, ,          -0.2,     0.6476597, ,          -0.2,     0.6476597, ,          -0.2,     0.6476597, ,          -0.2,     0.6476597, ,          -0.2,     0.6476597, ,          -0.2,     0.6476597, ,          -0.2,     0.6476597, ,          -0.2,     0.6476597, , 
            0,     0.6476794, ,             0,     0.6476794, ,             0,     0.6476794, ,             0,     0.6476794, ,             0,     0.6476794, ,             0,     0.6476794, ,             0,     0.6476794, ,             0,     0.6476794, ,             0,     0.6476794, , 
          0.2,     0.6476906, ,           0.2,     0.6476906, ,           0.2,     0.6476906, ,           0.2,     0.6476906, ,           0.2,     0.6476906, ,           0.2,     0.6476906, ,           0.2,     0.6476906, ,           0.2,     0.6476906, ,           0.2,     0.6476906, , 
          0.4,     0.6476942, ,           0.4,     0.6476942, ,           0.4,     0.6476942, ,           0.4,     0.6476942, ,           0.4,     0.6476942, ,           0.4,     0.6476942, ,           0.4,     0.6476942, ,           0.4,     0.6476942, ,           0.4,     0.6476942, , 
          0.6,     0.6476906, ,           0.6,     0.6476906, ,           0.6,     0.6476906, ,           0.6,     0.6476906, ,           0.6,     0.6476906, ,           0.6,     0.6476906, ,           0.6,     0.6476906, ,           0.6,     0.6476906, ,           0.6,     0.6476906, , 
          0.8,     0.6476805, ,           0.8,     0.6476805, ,           0.8,     0.6476805, ,           0.8,     0.6476805, ,           0.8,     0.6476805, ,           0.8,     0.6476805, ,           0.8,     0.6476805, ,           0.8,     0.6476805, ,           0.8,     0.6476805, , 
            1,     0.6476642, ,             1,     0.6476642, ,             1,     0.6476642, ,             1,     0.6476642, ,             1,     0.6476642, ,             1,     0.6476642, ,             1,     0.6476642, ,             1,     0.6476642, ,             1,     0.6476642, , 
          1.2,     0.6476423, ,           1.2,     0.6476423, ,           1.2,     0.6476423, ,           1.2,     0.6476423, ,           1.2,     0.6476423, ,           1.2,     0.6476423, ,           1.2,     0.6476423, ,           1.2,     0.6476423, ,           1.2,     0.6476423, , 
          1.4,     0.6476152, ,           1.4,     0.6476152, ,           1.4,     0.6476152, ,           1.4,     0.6476152, ,           1.4,     0.6476152, ,           1.4,     0.6476152, ,           1.4,     0.6476152, ,           1.4,     0.6476152, ,           1.4,     0.6476152, , 
          1.6,     0.6475833, ,           1.6,     0.6475833, ,           1.6,     0.6475833, ,           1.6,     0.6475833, ,           1.6,     0.6475833, ,           1.6,     0.6475833, ,           1.6,     0.6475833, ,           1.6,     0.6475833, ,           1.6,     0.6475833, , 
          1.8,     0.6475469, ,           1.8,     0.6475469, ,           1.8,     0.6475469, ,           1.8,     0.6475469, ,           1.8,     0.6475469, ,           1.8,     0.6475469, ,           1.8,     0.6475469, ,           1.8,     0.6475469, ,           1.8,     0.6475469, , 
            2,     0.6475064, ,             2,     0.6475064, ,             2,     0.6475064, ,             2,     0.6475064, ,             2,     0.6475064, ,             2,     0.6475064, ,             2,     0.6475064, ,             2,     0.6475064, ,             2,     0.6475064, , 
          2.2,     0.6474621, ,           2.2,     0.6474621, ,           2.2,     0.6474621, ,           2.2,     0.6474621, ,           2.2,     0.6474621, ,           2.2,     0.6474621, ,           2.2,     0.6474621, ,           2.2,     0.6474621, ,           2.2,     0.6474621, , 
          2.4,     0.6474143, ,           2.4,     0.6474143, ,           2.4,     0.6474143, ,           2.4,     0.6474143, ,           2.4,     0.6474143, ,           2.4,     0.6474143, ,           2.4,     0.6474143, ,           2.4,     0.6474143, ,           2.4,     0.6474143, , 
          2.6,     0.6473632, ,           2.6,     0.6473632, ,           2.6,     0.6473632, ,           2.6,     0.6473632, ,           2.6,     0.6473632, ,           2.6,     0.6473632, ,           2.6,     0.6473632, ,           2.6,     0.6473632, ,           2.6,     0.6473632, , 
          2.8,     0.6473091, ,           2.8,     0.6473091, ,           2.8,     0.6473091, ,           2.8,     0.6473091, ,           2.8,     0.6473091, ,           2.8,     0.6473091, ,           2.8,     0.6473091, ,           2.8,     0.6473091, ,           2.8,     0.6473091, , 
            3,     0.6472522, ,             3,     0.6472522, ,             3,     0.6472522, ,             3,     0.6472522, ,             3,     0.6472522, ,             3,     0.6472522, ,             3,     0.6472522, ,             3,     0.6472522, ,             3,     0.6472522, , 
