Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      9.130553, ,            -1,      8.978116, ,            -1,      8.879622, ,            -1,      9.749112, ,            -1,      9.422614, , 
         -0.8,      9.016381, ,          -0.8,      8.847235, ,          -0.8,      8.743015, ,          -0.8,      9.645788, ,          -0.8,      9.312808, , 
         -0.6,      8.901521, ,          -0.6,      8.720163, ,          -0.6,      8.610652, ,          -0.6,      9.550799, ,          -0.6,      9.210188, , 
         -0.4,      8.789919, ,          -0.4,      8.598003, ,          -0.4,      8.485244, ,          -0.4,      9.463798, ,          -0.4,      9.114496, , 
         -0.2,      8.681386, ,          -0.2,      8.480848, ,          -0.2,      8.364722, ,          -0.2,      9.384488, ,          -0.2,      9.025606, , 
            0,      8.575373, ,             0,       8.36888, ,             0,      8.250734, ,             0,      9.312586, ,             0,      8.943364, , 
          0.2,      8.474291, ,           0.2,       8.26233, ,           0.2,      8.141564, ,           0.2,      9.247765, ,           0.2,       8.86786, , 
          0.4,      8.376542, ,           0.4,      8.160342, ,           0.4,      8.037542, ,           0.4,      9.189722, ,           0.4,      8.799369, , 
          0.6,      8.283631, ,           0.6,       8.06342, ,           0.6,      7.944917, ,           0.6,      9.138132, ,           0.6,      8.738086, , 
          0.8,      8.195062, ,           0.8,      7.971739, ,           0.8,      7.862478, ,           0.8,      9.092614, ,           0.8,      8.684148, , 
            1,      8.116776, ,             1,      7.898448, ,             1,      7.803041, ,             1,      9.052842, ,             1,      8.637504, , 
          1.2,      8.051012, ,           1.2,      7.833299, ,           1.2,      7.745038, ,           1.2,      9.018454, ,           1.2,      8.597736, , 
          1.4,      7.991889, ,           1.4,      7.779426, ,           1.4,      7.697876, ,           1.4,      8.989146, ,           1.4,      8.564327, , 
          1.6,      7.943132, ,           1.6,      7.732832, ,           1.6,      7.650678, ,           1.6,      8.964548, ,           1.6,      8.536741, , 
          1.8,      7.911745, ,           1.8,      7.690208, ,           1.8,      7.613369, ,           1.8,      8.944306, ,           1.8,      8.514387, , 
            2,      7.885435, ,             2,      7.655099, ,             2,      7.581747, ,             2,      8.928127, ,             2,      8.496782, , 
          2.2,       7.86622, ,           2.2,      7.634381, ,           2.2,      7.561305, ,           2.2,      8.915735, ,           2.2,      8.483489, , 
          2.4,      7.855442, ,           2.4,      7.622326, ,           2.4,      7.550651, ,           2.4,      8.906888, ,           2.4,      8.474108, , 
          2.6,      7.850649, ,           2.6,      7.613421, ,           2.6,      7.542423, ,           2.6,      8.901398, ,           2.6,      8.468373, , 
          2.8,        7.8469, ,           2.8,      7.612479, ,           2.8,      7.542273, ,           2.8,      8.899116, ,           2.8,      8.466165, , 
            3,      7.849557, ,             3,      7.617839, ,             3,      7.547988, ,             3,      8.899914, ,             3,      8.467214, , 
          3.2,      7.857249, ,           3.2,      7.623401, ,           3.2,      7.557081, ,           3.2,      8.903549, ,           3.2,      8.471341, , 
          3.4,      7.867486, ,           3.4,      7.637051, ,           3.4,      7.572107, ,           3.4,      8.909843, ,           3.4,      8.478302, , 
          3.6,       7.87933, ,           3.6,      7.654156, ,           3.6,      7.589481, ,           3.6,      8.918725, ,           3.6,      8.487949, , 
          3.8,      7.896251, ,           3.8,      7.672278, ,           3.8,      7.609827, ,           3.8,      8.929989, ,           3.8,      8.500063, , 
            4,      7.914378, ,             4,      7.690086, ,             4,      7.629579, ,             4,      8.943583, ,             4,      8.514559, , 
          4.2,       7.93662, ,           4.2,      7.714079, ,           4.2,      7.654357, ,           4.2,      8.959418, ,           4.2,      8.531363, , 
          4.4,      7.960909, ,           4.4,      7.743062, ,           4.4,      7.685201, ,           4.4,      8.977314, ,           4.4,      8.550366, , 
          4.6,      7.987786, ,           4.6,      7.773957, ,           4.6,      7.716427, ,           4.6,      8.997149, ,           4.6,      8.571334, , 
          4.8,      8.015327, ,           4.8,      7.804307, ,           4.8,       7.74802, ,           4.8,      9.018906, ,           4.8,      8.594208, , 
            5,      8.045866, ,             5,      7.835871, ,             5,      7.780853, ,             5,      9.042451, ,             5,      8.618938, , 
          5.2,      8.079037, ,           5.2,      7.873563, ,           5.2,      7.819479, ,           5.2,      9.067696, ,           5.2,      8.645428, , 
          5.4,      8.112453, ,           5.4,      7.908778, ,           5.4,      7.854631, ,           5.4,      9.094597, ,           5.4,      8.673688, , 
          5.6,      8.149012, ,           5.6,      7.947802, ,           5.6,      7.894552, ,           5.6,      9.123094, ,           5.6,      8.703573, , 
          5.8,      8.185869, ,           5.8,      7.988473, ,           5.8,       7.93546, ,           5.8,      9.153066, ,           5.8,      8.734921, , 
            6,      8.224613, ,             6,      8.027483, ,             6,      7.975742, ,             6,       9.18446, ,             6,       8.76773, , 
          6.2,      8.265557, ,           6.2,      8.071956, ,           6.2,      8.021315, ,           6.2,      9.217236, ,           6.2,      8.801904, , 
          6.4,      8.306438, ,           6.4,      8.114007, ,           6.4,      8.063592, ,           6.4,      9.251264, ,           6.4,      8.837314, , 
          6.6,      8.349564, ,           6.6,      8.159562, ,           6.6,      8.109811, ,           6.6,      9.286564, ,           6.6,      8.874026, , 
          6.8,      8.392522, ,           6.8,      8.206478, ,           6.8,      8.157704, ,           6.8,      9.323041, ,           6.8,      8.911959, , 
            7,      8.437284, ,             7,       8.25143, ,             7,       8.20281, ,             7,      9.360667, ,             7,       8.95103, , 
          7.2,      8.482958, ,           7.2,      8.299583, ,           7.2,      8.251597, ,           7.2,      9.399368, ,           7.2,      8.991212, , 
          7.4,      8.530323, ,           7.4,      8.347486, ,           7.4,      8.301803, ,           7.4,      9.439117, ,           7.4,      9.032408, , 
          7.6,      8.577372, ,           7.6,      8.396021, ,           7.6,      8.350519, ,           7.6,      9.479858, ,           7.6,      9.074643, , 
          7.8,      8.626503, ,           7.8,      8.446759, ,           7.8,       8.40201, ,           7.8,      9.521548, ,           7.8,      9.117765, , 
            8,      8.674915, ,             8,      8.496496, ,             8,      8.452131, ,             8,       9.56417, ,             8,      9.161782, , 
          8.2,      8.724273, ,           8.2,      8.548961, ,           8.2,      8.505219, ,           8.2,      9.607686, ,           8.2,      9.206657, , 
          8.4,      8.774635, ,           8.4,      8.599627, ,           8.4,      8.556265, ,           8.4,      9.652031, ,           8.4,      9.252329, , 
          8.6,      8.825689, ,           8.6,      8.653286, ,           8.6,      8.609661, ,           8.6,      9.697206, ,           8.6,      9.298811, , 
          8.8,      8.877256, ,           8.8,      8.705158, ,           8.8,      8.662351, ,           8.8,      9.743126, ,           8.8,      9.346058, , 
            9,      8.929377, ,             9,      8.758788, ,             9,      8.716316, ,             9,       9.78984, ,             9,      9.394073, , 
          9.2,      8.981938, ,           9.2,      8.812818, ,           9.2,      8.771204, ,           9.2,      9.837263, ,           9.2,      9.442792, , 
          9.4,      9.034849, ,           9.4,      8.867236, ,           9.4,      8.825947, ,           9.4,      9.885379, ,           9.4,      9.492165, , 
          9.6,      9.088107, ,           9.6,      8.921991, ,           9.6,      8.881921, ,           9.6,      9.934149, ,           9.6,      9.542165, , 
          9.8,      9.141713, ,           9.8,      8.977061, ,           9.8,      8.937271, ,           9.8,      9.983565, ,           9.8,      9.592769, , 
