Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      12.88906, ,            -1,      13.81264, ,            -1,      14.36318, ,            -1,      14.63613, ,            -1,      14.86724, ,            -1,      14.97769, ,            -1,      10.09406, ,            -1,      10.95532, ,            -1,      11.97309, , 
         -0.8,      13.01472, ,          -0.8,      13.93504, ,          -0.8,      14.47749, ,          -0.8,      14.75115, ,          -0.8,      14.97357, ,          -0.8,      15.08067, ,          -0.8,      10.18828, ,          -0.8,      11.05857, ,          -0.8,      12.09039, , 
         -0.6,      13.12446, ,          -0.6,      14.03042, ,          -0.6,      14.56638, ,          -0.6,       14.8376, ,          -0.6,      15.06173, ,          -0.6,       15.1678, ,          -0.6,      10.27315, ,          -0.6,      11.15097, ,          -0.6,      12.19473, , 
         -0.4,      13.21909, ,          -0.4,      14.10476, ,          -0.4,      14.62861, ,          -0.4,      14.89541, ,          -0.4,        15.119, ,          -0.4,       15.2246, ,          -0.4,      10.34832, ,          -0.4,      11.23303, ,          -0.4,      12.28611, , 
         -0.2,      13.29978, ,          -0.2,      14.16267, ,          -0.2,      14.68114, ,          -0.2,      14.95027, ,          -0.2,       15.1639, ,          -0.2,      15.26061, ,          -0.2,      10.41463, ,          -0.2,      11.30506, ,          -0.2,       12.3653, , 
            0,      13.36516, ,             0,      14.20675, ,             0,       14.7162, ,             0,      14.97551, ,             0,       15.1738, ,             0,       15.2634, ,             0,       10.4718, ,             0,      11.36764, ,             0,      12.43235, , 
          0.2,       13.4135, ,           0.2,      14.23709, ,           0.2,       14.7316, ,           0.2,      14.98222, ,           0.2,       15.1738, ,           0.2,      15.26073, ,           0.2,      10.52106, ,           0.2,      11.42079, ,           0.2,      12.48745, , 
          0.4,      13.44457, ,           0.4,      14.25344, ,           0.4,       14.7221, ,           0.4,      14.96643, ,           0.4,      15.15226, ,           0.4,      15.23558, ,           0.4,      10.56158, ,           0.4,       11.4651, ,           0.4,      12.53193, , 
          0.6,      13.46272, ,           0.6,      14.25108, ,           0.6,      14.71724, ,           0.6,       14.9476, ,           0.6,      15.13649, ,           0.6,       15.2253, ,           0.6,      10.59572, ,           0.6,      11.50102, ,           0.6,      12.56669, , 
          0.8,      13.47059, ,           0.8,      14.23713, ,           0.8,       14.6958, ,           0.8,      14.93005, ,           0.8,      15.11215, ,           0.8,      15.19442, ,           0.8,      10.62156, ,           0.8,      11.52901, ,           0.8,      12.59214, , 
            1,       13.4696, ,             1,       14.2137, ,             1,      14.66151, ,             1,       14.8928, ,             1,      15.07194, ,             1,      15.15217, ,             1,      10.64049, ,             1,      11.54944, ,             1,      12.60844, , 
          1.2,      13.46051, ,           1.2,      14.18267, ,           1.2,      14.62074, ,           1.2,      14.84906, ,           1.2,      15.02416, ,           1.2,      15.10227, ,           1.2,      10.65258, ,           1.2,      11.56269, ,           1.2,       12.6165, , 
          1.4,      13.44384, ,           1.4,      14.14546, ,           1.4,      14.57471, ,           1.4,      14.79785, ,           1.4,      14.96769, ,           1.4,       15.0422, ,           1.4,      10.65808, ,           1.4,       11.5691, ,           1.4,      12.61662, , 
          1.6,      13.41997, ,           1.6,      14.10493, ,           1.6,      14.52295, ,           1.6,      14.74023, ,           1.6,      14.90254, ,           1.6,      14.97178, ,           1.6,       10.6574, ,           1.6,      11.56902, ,           1.6,      12.60925, , 
          1.8,      13.38841, ,           1.8,      14.05652, ,           1.8,      14.46483, ,           1.8,      14.67241, ,           1.8,      14.82593, ,           1.8,      14.89368, ,           1.8,      10.65046, ,           1.8,      11.56258, ,           1.8,      12.59453, , 
            2,      13.35035, ,             2,      14.00205, ,             2,      14.39807, ,             2,      14.60062, ,             2,      14.74946, ,             2,      14.81327, ,             2,      10.63797, ,             2,      11.55039, ,             2,      12.57301, , 
          2.2,      13.30579, ,           2.2,      13.94594, ,           2.2,       14.3262, ,           2.2,      14.52325, ,           2.2,      14.66895, ,           2.2,      14.73175, ,           2.2,      10.61952, ,           2.2,      11.53257, ,           2.2,      12.54509, , 
          2.4,      13.25611, ,           2.4,      13.88107, ,           2.4,      14.25531, ,           2.4,      14.44268, ,           2.4,      14.58909, ,           2.4,      14.65468, ,           2.4,      10.59221, ,           2.4,      11.50948, ,           2.4,      12.51139, , 
          2.6,      13.20209, ,           2.6,      13.81177, ,           2.6,      14.17918, ,           2.6,      14.36658, ,           2.6,        14.508, ,           2.6,      14.57037, ,           2.6,      10.55804, ,           2.6,      11.48148, ,           2.6,       12.4725, , 
          2.8,      13.14445, ,           2.8,      13.73889, ,           2.8,      14.09725, ,           2.8,      14.28017, ,           2.8,      14.41953, ,           2.8,      14.48157, ,           2.8,      10.51805, ,           2.8,      11.44878, ,           2.8,      12.42883, , 
            3,      13.08331, ,             3,      13.66316, ,             3,      14.01256, ,             3,      14.19128, ,             3,      14.32864, ,             3,      14.39041, ,             3,      10.47184, ,             3,      11.41179, ,             3,      12.38071, , 
