Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
            2,     0.9135257, ,             2,     0.9135257, ,             2,     0.9135257, ,             2,     0.9135257, ,             2,     0.9135257, ,             2,     0.9135257, ,             2,     0.9135257, ,             2,     0.9135257, ,             2,     0.9135257, , 
          2.2,     0.9286925, ,           2.2,     0.9286925, ,           2.2,     0.9286925, ,           2.2,     0.9286925, ,           2.2,     0.9286925, ,           2.2,     0.9286925, ,           2.2,     0.9286925, ,           2.2,     0.9286925, ,           2.2,     0.9286925, , 
          2.4,     0.9438389, ,           2.4,     0.9438389, ,           2.4,     0.9438389, ,           2.4,     0.9438389, ,           2.4,     0.9438389, ,           2.4,     0.9438389, ,           2.4,     0.9438389, ,           2.4,     0.9438389, ,           2.4,     0.9438389, , 
          2.6,     0.9589647, ,           2.6,     0.9589647, ,           2.6,     0.9589647, ,           2.6,     0.9589647, ,           2.6,     0.9589647, ,           2.6,     0.9589647, ,           2.6,     0.9589647, ,           2.6,     0.9589647, ,           2.6,     0.9589647, , 
          2.8,     0.9740693, ,           2.8,     0.9740693, ,           2.8,     0.9740693, ,           2.8,     0.9740693, ,           2.8,     0.9740693, ,           2.8,     0.9740693, ,           2.8,     0.9740693, ,           2.8,     0.9740693, ,           2.8,     0.9740693, , 
            3,     0.9891524, ,             3,     0.9891524, ,             3,     0.9891524, ,             3,     0.9891524, ,             3,     0.9891524, ,             3,     0.9891524, ,             3,     0.9891524, ,             3,     0.9891524, ,             3,     0.9891524, , 
          3.2,      1.004214, ,           3.2,      1.004214, ,           3.2,      1.004214, ,           3.2,      1.004214, ,           3.2,      1.004214, ,           3.2,      1.004214, ,           3.2,      1.004214, ,           3.2,      1.004214, ,           3.2,      1.004214, , 
          3.4,      1.019253, ,           3.4,      1.019253, ,           3.4,      1.019253, ,           3.4,      1.019253, ,           3.4,      1.019253, ,           3.4,      1.019253, ,           3.4,      1.019253, ,           3.4,      1.019253, ,           3.4,      1.019253, , 
          3.6,      1.034269, ,           3.6,      1.034269, ,           3.6,      1.034269, ,           3.6,      1.034269, ,           3.6,      1.034269, ,           3.6,      1.034269, ,           3.6,      1.034269, ,           3.6,      1.034269, ,           3.6,      1.034269, , 
          3.8,      1.049263, ,           3.8,      1.049263, ,           3.8,      1.049263, ,           3.8,      1.049263, ,           3.8,      1.049263, ,           3.8,      1.049263, ,           3.8,      1.049263, ,           3.8,      1.049263, ,           3.8,      1.049263, , 
            4,      1.064233, ,             4,      1.064233, ,             4,      1.064233, ,             4,      1.064233, ,             4,      1.064233, ,             4,      1.064233, ,             4,      1.064233, ,             4,      1.064233, ,             4,      1.064233, , 
          4.2,       1.07918, ,           4.2,       1.07918, ,           4.2,       1.07918, ,           4.2,       1.07918, ,           4.2,       1.07918, ,           4.2,       1.07918, ,           4.2,       1.07918, ,           4.2,       1.07918, ,           4.2,       1.07918, , 
          4.4,      1.094102, ,           4.4,      1.094102, ,           4.4,      1.094102, ,           4.4,      1.094102, ,           4.4,      1.094102, ,           4.4,      1.094102, ,           4.4,      1.094102, ,           4.4,      1.094102, ,           4.4,      1.094102, , 
          4.6,      1.109001, ,           4.6,      1.109001, ,           4.6,      1.109001, ,           4.6,      1.109001, ,           4.6,      1.109001, ,           4.6,      1.109001, ,           4.6,      1.109001, ,           4.6,      1.109001, ,           4.6,      1.109001, , 
          4.8,      1.123874, ,           4.8,      1.123874, ,           4.8,      1.123874, ,           4.8,      1.123874, ,           4.8,      1.123874, ,           4.8,      1.123874, ,           4.8,      1.123874, ,           4.8,      1.123874, ,           4.8,      1.123874, , 
            5,      1.138722, ,             5,      1.138722, ,             5,      1.138722, ,             5,      1.138722, ,             5,      1.138722, ,             5,      1.138722, ,             5,      1.138722, ,             5,      1.138722, ,             5,      1.138722, , 
          5.2,      1.153545, ,           5.2,      1.153545, ,           5.2,      1.153545, ,           5.2,      1.153545, ,           5.2,      1.153545, ,           5.2,      1.153545, ,           5.2,      1.153545, ,           5.2,      1.153545, ,           5.2,      1.153545, , 
          5.4,      1.168342, ,           5.4,      1.168342, ,           5.4,      1.168342, ,           5.4,      1.168342, ,           5.4,      1.168342, ,           5.4,      1.168342, ,           5.4,      1.168342, ,           5.4,      1.168342, ,           5.4,      1.168342, , 
, , ,           5.6,      1.183113, ,           5.6,      1.183113, ,           5.6,      1.183113, ,           5.6,      1.183113, ,           5.6,      1.183113, , , , , , , , , , , 
, , ,           5.8,      1.197857, ,           5.8,      1.197857, ,           5.8,      1.197857, ,           5.8,      1.197857, ,           5.8,      1.197857, , , , , , , , , , , 
, , ,             6,      1.212574, ,             6,      1.212574, ,             6,      1.212574, ,             6,      1.212574, ,             6,      1.212574, , , , , , , , , , , 
, , ,           6.2,      1.227264, ,           6.2,      1.227264, ,           6.2,      1.227264, ,           6.2,      1.227264, ,           6.2,      1.227264, , , , , , , , , , , 
, , ,           6.4,      1.241927, ,           6.4,      1.241927, ,           6.4,      1.241927, ,           6.4,      1.241927, ,           6.4,      1.241927, , , , , , , , , , , 
, , ,           6.6,      1.256561, ,           6.6,      1.256561, ,           6.6,      1.256561, ,           6.6,      1.256561, ,           6.6,      1.256561, , , , , , , , , , , 
, , ,           6.8,      1.271167, ,           6.8,      1.271167, ,           6.8,      1.271167, ,           6.8,      1.271167, ,           6.8,      1.271167, , , , , , , , , , , 
, , ,             7,      1.285745, ,             7,      1.285745, ,             7,      1.285745, ,             7,      1.285745, ,             7,      1.285745, , , , , , , , , , , 
, , ,           7.2,      1.300294, ,           7.2,      1.300294, ,           7.2,      1.300294, ,           7.2,      1.300294, ,           7.2,      1.300294, , , , , , , , , , , 
, , ,           7.4,      1.314813, ,           7.4,      1.314813, ,           7.4,      1.314813, ,           7.4,      1.314813, ,           7.4,      1.314813, , , , , , , , , , , 
, , ,           7.6,      1.329303, ,           7.6,      1.329303, ,           7.6,      1.329303, ,           7.6,      1.329303, ,           7.6,      1.329303, , , , , , , , , , , 
, , ,           7.8,      1.343762, ,           7.8,      1.343762, ,           7.8,      1.343762, ,           7.8,      1.343762, ,           7.8,      1.343762, , , , , , , , , , , 
, , ,             8,      1.358192, ,             8,      1.358192, ,             8,      1.358192, ,             8,      1.358192, ,             8,      1.358192, , , , , , , , , , , 
, , ,           8.2,       1.37259, ,           8.2,       1.37259, ,           8.2,       1.37259, ,           8.2,       1.37259, ,           8.2,       1.37259, , , , , , , , , , , 
, , ,           8.4,      1.386958, ,           8.4,      1.386958, ,           8.4,      1.386958, ,           8.4,      1.386958, ,           8.4,      1.386958, , , , , , , , , , , 
, , ,           8.6,      1.401295, ,           8.6,      1.401295, ,           8.6,      1.401295, ,           8.6,      1.401295, ,           8.6,      1.401295, , , , , , , , , , , 
, , ,           8.8,      1.415599, ,           8.8,      1.415599, ,           8.8,      1.415599, ,           8.8,      1.415599, ,           8.8,      1.415599, , , , , , , , , , , 
, , ,             9,      1.429872, ,             9,      1.429872, ,             9,      1.429872, ,             9,      1.429872, ,             9,      1.429872, , , , , , , , , , , 
, , ,           9.2,      1.444113, ,           9.2,      1.444113, ,           9.2,      1.444113, ,           9.2,      1.444113, ,           9.2,      1.444113, , , , , , , , , , , 
, , ,           9.4,      1.458321, ,           9.4,      1.458321, ,           9.4,      1.458321, ,           9.4,      1.458321, ,           9.4,      1.458321, , , , , , , , , , , 
, , ,           9.6,      1.472496, ,           9.6,      1.472496, ,           9.6,      1.472496, ,           9.6,      1.472496, ,           9.6,      1.472496, , , , , , , , , , , 
, , ,           9.8,      1.486638, ,           9.8,      1.486638, ,           9.8,      1.486638, ,           9.8,      1.486638, ,           9.8,      1.486638, , , , , , , , , , , 
, , ,            10,      1.500746, ,            10,      1.500746, ,            10,      1.500746, ,            10,      1.500746, ,            10,      1.500746, , , , , , , , , , , 
, , , , , ,          10.2,      1.514821, ,          10.2,      1.514821, ,          10.2,      1.514821, ,          10.2,      1.514821, , , , , , , , , , , 
, , , , , , , , ,          10.4,      1.528861, ,          10.4,      1.528861, ,          10.4,      1.528861, , , , , , , , , , , 
, , , , , , , , , , , ,          10.6,      1.542867, ,          10.6,      1.542867, , , , , , , , , , , 
, , , , , , , , , , , , , , ,          10.8,      1.556838, , , , , , , , , , , 

