Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6553261, ,            -1,     0.6553261, ,            -1,     0.6553261, ,            -1,     0.6553261, ,            -1,     0.6553261, , 
         -0.8,      0.669997, ,          -0.8,      0.669997, ,          -0.8,      0.669997, ,          -0.8,      0.669997, ,          -0.8,      0.669997, , 
         -0.6,     0.6846534, ,          -0.6,     0.6846534, ,          -0.6,     0.6846534, ,          -0.6,     0.6846534, ,          -0.6,     0.6846534, , 
         -0.4,     0.6992948, ,          -0.4,     0.6992948, ,          -0.4,     0.6992948, ,          -0.4,     0.6992948, ,          -0.4,     0.6992948, , 
         -0.2,     0.7139208, ,          -0.2,     0.7139208, ,          -0.2,     0.7139208, ,          -0.2,     0.7139208, ,          -0.2,     0.7139208, , 
            0,     0.7285311, ,             0,     0.7285311, ,             0,     0.7285311, ,             0,     0.7285311, ,             0,     0.7285311, , 
          0.2,     0.7431252, ,           0.2,     0.7431252, ,           0.2,     0.7431252, ,           0.2,     0.7431252, ,           0.2,     0.7431252, , 
          0.4,     0.7577027, ,           0.4,     0.7577027, ,           0.4,     0.7577027, ,           0.4,     0.7577027, ,           0.4,     0.7577027, , 
          0.6,     0.7722634, ,           0.6,     0.7722634, ,           0.6,     0.7722634, ,           0.6,     0.7722634, ,           0.6,     0.7722634, , 
          0.8,     0.7868067, ,           0.8,     0.7868067, ,           0.8,     0.7868067, ,           0.8,     0.7868067, ,           0.8,     0.7868067, , 
            1,     0.8013323, ,             1,     0.8013323, ,             1,     0.8013323, ,             1,     0.8013323, ,             1,     0.8013323, , 
          1.2,     0.8158399, ,           1.2,     0.8158399, ,           1.2,     0.8158399, ,           1.2,     0.8158399, ,           1.2,     0.8158399, , 
          1.4,     0.8303289, ,           1.4,     0.8303289, ,           1.4,     0.8303289, ,           1.4,     0.8303289, ,           1.4,     0.8303289, , 
          1.6,     0.8447992, ,           1.6,     0.8447992, ,           1.6,     0.8447992, ,           1.6,     0.8447992, ,           1.6,     0.8447992, , 
          1.8,     0.8592501, ,           1.8,     0.8592501, ,           1.8,     0.8592501, ,           1.8,     0.8592501, ,           1.8,     0.8592501, , 
            2,     0.8736815, ,             2,     0.8736815, ,             2,     0.8736815, ,             2,     0.8736815, ,             2,     0.8736815, , 
          2.2,     0.8880929, ,           2.2,     0.8880929, ,           2.2,     0.8880929, ,           2.2,     0.8880929, ,           2.2,     0.8880929, , 
          2.4,     0.9024839, ,           2.4,     0.9024839, ,           2.4,     0.9024839, ,           2.4,     0.9024839, ,           2.4,     0.9024839, , 
          2.6,     0.9168541, ,           2.6,     0.9168541, ,           2.6,     0.9168541, ,           2.6,     0.9168541, ,           2.6,     0.9168541, , 
          2.8,     0.9312032, ,           2.8,     0.9312032, ,           2.8,     0.9312032, ,           2.8,     0.9312032, ,           2.8,     0.9312032, , 
            3,     0.9455308, ,             3,     0.9455308, ,             3,     0.9455308, ,             3,     0.9455308, ,             3,     0.9455308, , 
          3.2,     0.9598365, ,           3.2,     0.9598365, ,           3.2,     0.9598365, ,           3.2,     0.9598365, ,           3.2,     0.9598365, , 
          3.4,       0.97412, ,           3.4,       0.97412, ,           3.4,       0.97412, ,           3.4,       0.97412, ,           3.4,       0.97412, , 
          3.6,     0.9883809, ,           3.6,     0.9883809, ,           3.6,     0.9883809, ,           3.6,     0.9883809, ,           3.6,     0.9883809, , 
          3.8,      1.002619, ,           3.8,      1.002619, ,           3.8,      1.002619, ,           3.8,      1.002619, ,           3.8,      1.002619, , 
            4,      1.016833, ,             4,      1.016833, ,             4,      1.016833, ,             4,      1.016833, ,             4,      1.016833, , 
          4.2,      1.031024, ,           4.2,      1.031024, ,           4.2,      1.031024, ,           4.2,      1.031024, ,           4.2,      1.031024, , 
          4.4,      1.045191, ,           4.4,      1.045191, ,           4.4,      1.045191, ,           4.4,      1.045191, ,           4.4,      1.045191, , 
          4.6,      1.059333, ,           4.6,      1.059333, ,           4.6,      1.059333, ,           4.6,      1.059333, ,           4.6,      1.059333, , 
          4.8,      1.073451, ,           4.8,      1.073451, ,           4.8,      1.073451, ,           4.8,      1.073451, ,           4.8,      1.073451, , 
            5,      1.087543, ,             5,      1.087543, ,             5,      1.087543, ,             5,      1.087543, ,             5,      1.087543, , 
          5.2,       1.10161, ,           5.2,       1.10161, ,           5.2,       1.10161, ,           5.2,       1.10161, ,           5.2,       1.10161, , 
          5.4,       1.11565, ,           5.4,       1.11565, ,           5.4,       1.11565, ,           5.4,       1.11565, ,           5.4,       1.11565, , 
          5.6,      1.129665, ,           5.6,      1.129665, ,           5.6,      1.129665, ,           5.6,      1.129665, ,           5.6,      1.129665, , 
          5.8,      1.143653, ,           5.8,      1.143653, ,           5.8,      1.143653, ,           5.8,      1.143653, ,           5.8,      1.143653, , 
            6,      1.157614, ,             6,      1.157614, ,             6,      1.157614, ,             6,      1.157614, ,             6,      1.157614, , 

