Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,      14.44734, ,             1,      14.72648, ,             1,      15.26721, ,             1,       15.6451, ,             1,       10.4672, ,             1,      10.75394, ,             1,      15.76989, ,             1,      15.99192, ,             1,       16.0318, ,             1,       16.1172, ,             1,      16.22777, ,             1,      16.31133, ,             1,      16.35464, ,             1,      16.37955, ,             1,      11.27409, ,             1,      12.29677, ,             1,      12.95977, ,             1,      13.49039, ,             1,      13.64734, , 
          1.2,      14.43655, ,           1.2,      14.70877, ,           1.2,      15.23653, ,           1.2,      15.60559, ,           1.2,      10.47556, ,           1.2,      10.76315, ,           1.2,      15.72772, ,           1.2,      15.94137, ,           1.2,      15.97807, ,           1.2,      16.05663, ,           1.2,      16.16352, ,           1.2,      16.24538, ,           1.2,      16.28809, ,           1.2,      16.31317, ,           1.2,      11.28492, ,           1.2,      12.31047, ,           1.2,       12.9703, ,           1.2,      13.49805, ,           1.2,      13.65219, , 
          1.4,      14.41677, ,           1.4,      14.68484, ,           1.4,      15.19779, ,           1.4,      15.55572, ,           1.4,      10.47697, ,           1.4,      10.76529, ,           1.4,       15.6739, ,           1.4,       15.8818, ,           1.4,      15.91828, ,           1.4,      15.99634, ,           1.4,      16.09929, ,           1.4,      16.17745, ,           1.4,      16.21841, ,           1.4,      16.24282, ,           1.4,       11.2885, ,           1.4,      12.31651, ,           1.4,      12.97247, ,           1.4,      13.49675, ,           1.4,      13.64794, , 
          1.6,      14.38792, ,           1.6,      14.65051, ,           1.6,      15.15523, ,           1.6,      15.49883, ,           1.6,      10.47167, ,           1.6,      10.76065, ,           1.6,      15.61287, ,           1.6,       15.8151, ,           1.6,      15.85067, ,           1.6,      15.92677, ,           1.6,      16.02804, ,           1.6,       16.1051, ,           1.6,      16.14521, ,           1.6,      16.16864, ,           1.6,      11.28516, ,           1.6,      12.31535, ,           1.6,      12.96675, ,           1.6,      13.48699, ,           1.6,      13.63518, , 
          1.8,      14.35166, ,           1.8,      14.60818, ,           1.8,      15.10056, ,           1.8,      15.44165, ,           1.8,      10.46034, ,           1.8,      10.74984, ,           1.8,      15.55102, ,           1.8,      15.74334, ,           1.8,      15.77799, ,           1.8,      15.85214, ,           1.8,       15.9559, ,           1.8,      16.03593, ,           1.8,      16.07691, ,           1.8,      16.09957, ,           1.8,       11.2754, ,           1.8,      12.30728, ,           1.8,       12.9534, ,           1.8,      13.46903, ,           1.8,      13.61436, , 
            2,      14.30928, ,             2,      14.55954, ,             2,       15.0395, ,             2,      15.37235, ,             2,      10.43559, ,             2,      10.72656, ,             2,      15.48155, ,             2,      15.67381, ,             2,      15.70773, ,             2,       15.7803, ,             2,      15.88023, ,             2,      15.95697, ,             2,      15.99572, ,             2,       16.0162, ,             2,      11.25509, ,             2,      12.29268, ,             2,      12.93309, ,             2,      13.44378, ,             2,      13.58647, , 
          2.2,      14.26148, ,           2.2,      14.50562, ,           2.2,      14.97319, ,           2.2,      15.29795, ,           2.2,      10.39959, ,           2.2,      10.69272, ,           2.2,      15.40454, ,           2.2,      15.59219, ,           2.2,      15.62534, ,           2.2,      15.69623, ,           2.2,      15.79333, ,           2.2,      15.86778, ,           2.2,      15.90518, ,           2.2,      15.92459, ,           2.2,      11.22561, ,           2.2,      12.27187, ,           2.2,      12.90625, ,           2.2,      13.41174, ,           2.2,        13.552, , 
          2.4,      14.20833, ,           2.4,       14.4468, ,           2.4,      14.90258, ,           2.4,      15.21916, ,           2.4,      10.35549, ,           2.4,      10.65105, ,           2.4,      15.32325, ,           2.4,      15.50666, ,           2.4,      15.53907, ,           2.4,      15.60841, ,           2.4,      15.70486, ,           2.4,      15.77909, ,           2.4,      15.81624, ,           2.4,      15.83524, ,           2.4,      11.18891, ,           2.4,      12.24519, ,           2.4,      12.87328, ,           2.4,      13.37339, ,           2.4,      13.51136, , 
          2.6,      14.14981, ,           2.6,      14.38386, ,           2.6,      14.82862, ,           2.6,      15.13679, ,           2.6,      10.30216, ,           2.6,      10.60069, ,           2.6,      15.23842, ,           2.6,       15.4189, ,           2.6,      15.45136, ,           2.6,       15.5208, ,           2.6,      15.61191, ,           2.6,      15.68093, ,           2.6,      15.71592, ,           2.6,      15.73469, ,           2.6,      11.14458, ,           2.6,      12.21323, ,           2.6,      12.83477, ,           2.6,      13.32931, ,           2.6,      13.46499, , 
          2.8,      14.08571, ,           2.8,      14.31486, ,           2.8,      14.74929, ,           2.8,      15.04968, ,           2.8,      10.24007, ,           2.8,        10.542, ,           2.8,      15.14975, ,           2.8,      15.32581, ,           2.8,      15.35642, ,           2.8,      15.42188, ,           2.8,      15.51039, ,           2.8,      15.57797, ,           2.8,      15.61224, ,           2.8,      15.63065, ,           2.8,      11.09285, ,           2.8,        12.176, ,           2.8,      12.79102, ,           2.8,      13.28002, ,           2.8,      13.41337, , 
            3,      14.01701, ,             3,      14.24189, ,             3,      14.66499, ,             3,      14.95738, ,             3,      10.16781, ,             3,      10.47379, ,             3,      15.05579, ,             3,      15.22947, ,             3,      15.25965, ,             3,      15.32418, ,             3,      15.40886, ,             3,      15.47299, ,             3,      15.50566, ,             3,      15.52348, ,             3,      11.03298, ,             3,      12.13374, ,             3,      12.74241, ,             3,      13.22605, ,             3,      13.35704, , 
          3.2,      13.94416, ,           3.2,      14.16417, ,           3.2,      14.57956, ,           3.2,      14.86407, ,           3.2,      10.08514, ,           3.2,       10.3959, ,           3.2,      14.95987, ,           3.2,      15.12946, ,           3.2,      15.15901, ,           3.2,      15.22219, ,           3.2,      15.30401, ,           3.2,      15.36575, ,           3.2,      15.39717, ,           3.2,      15.41428, ,           3.2,      10.96495, ,           3.2,      12.08686, ,           3.2,      12.68929, ,           3.2,      13.16768, ,           3.2,      13.29638, , 
          3.4,      13.86801, ,           3.4,      14.08311, ,           3.4,      14.49041, ,           3.4,      14.77291, ,           3.4,      9.990372, ,           3.4,      10.30686, ,           3.4,      14.86514, ,           3.4,      15.02743, ,           3.4,      15.05634, ,           3.4,      15.11813, ,           3.4,      15.20039, ,           3.4,      15.26292, ,           3.4,      15.29445, ,           3.4,      15.31106, ,           3.4,      10.88777, ,           3.4,      12.03553, ,           3.4,      12.63208, ,           3.4,      13.10553, ,           3.4,      13.23203, , 
          3.6,      13.78902, ,           3.6,      13.99936, ,           3.6,      14.39915, ,           3.6,      14.67599, ,           3.6,      9.876306, ,           3.6,      10.20043, ,           3.6,      14.76789, ,           3.6,      14.92983, ,           3.6,      14.95821, ,           3.6,      15.01887, ,           3.6,      15.09711, ,           3.6,      15.15606, ,           3.6,       15.1859, ,           3.6,      15.20186, ,           3.6,      10.79723, ,           3.6,      11.98014, ,           3.6,      12.57117, ,           3.6,      13.04002, ,           3.6,      13.16439, , 
          3.8,      13.70776, ,           3.8,      13.91359, ,           3.8,      14.30584, ,           3.8,      14.57724, ,           3.8,      9.739211, ,           3.8,      10.07331, ,           3.8,      14.66704, ,           3.8,      14.82532, ,           3.8,      14.85314, ,           3.8,      14.91261, ,           3.8,      14.98911, ,           3.8,       15.0467, ,           3.8,       15.0758, ,           3.8,      15.09127, ,           3.8,        10.691, ,           3.8,      11.92093, ,           3.8,      12.50685, ,           3.8,      12.97149, ,           3.8,      13.09385, , 
            4,      13.62468, ,             4,      13.82619, ,             4,      14.21104, ,             4,      14.47702, ,             4,       9.56057, ,             4,      9.909178, ,             4,      14.56484, ,             4,      14.71964, ,             4,       14.7469, ,             4,      14.80516, ,             4,      14.88005, ,             4,       14.9364, ,             4,      14.96489, ,             4,      14.98006, ,             4,      10.55753, ,             4,      11.85803, ,             4,      12.43934, ,             4,      12.90018, ,             4,      13.02068, , 
          4.2,      13.53995, ,           4.2,      13.73758, ,           4.2,      14.11513, ,           4.2,      14.37565, ,           4.2,      8.939491, ,           4.2,      9.352887, ,           4.2,      14.46159, ,           4.2,      14.61313, ,           4.2,      14.63985, ,           4.2,      14.69694, ,           4.2,      14.77022, ,           4.2,      14.82533, ,           4.2,       14.8532, ,           4.2,      14.86805, ,           4.2,      10.14286, ,           4.2,      11.79151, ,           4.2,      12.36877, ,           4.2,      12.82632, ,           4.2,      12.94509, , 
          4.4,      13.45392, ,           4.4,      13.64825, ,           4.4,      14.01847, ,           4.4,      14.27349, ,           4.4,      8.064739, ,           4.4,      8.555289, ,           4.4,      14.35758, ,           4.4,      14.50591, ,           4.4,      14.53209, ,           4.4,      14.58805, ,           4.4,      14.65991, ,           4.4,      14.71396, ,           4.4,      14.74128, ,           4.4,      14.75582, ,           4.4,      9.531766, ,           4.4,      11.72167, ,           4.4,      12.29543, ,           4.4,      12.75017, ,           4.4,      12.86736, , 
          4.6,      13.36672, ,           4.6,      13.55783, ,           4.6,      13.92102, ,           4.6,      14.17079, ,           4.6,      7.588863, ,           4.6,      8.109363, ,           4.6,      14.25307, ,           4.6,       14.3982, ,           4.6,      14.42385, ,           4.6,      14.47864, ,           4.6,      14.54906, ,           4.6,      14.60203, ,           4.6,      14.62882, ,           4.6,       14.6431, ,           4.6,      9.168464, ,           4.6,      11.64861, ,           4.6,      12.21942, ,           4.6,      12.67184, ,           4.6,      12.78762, , 
          4.8,      13.27839, ,           4.8,      13.46641, ,           4.8,      13.82291, ,           4.8,      14.06768, ,           4.8,       7.23952, ,           4.8,      7.776365, ,           4.8,      14.14825, ,           4.8,      14.29029, ,           4.8,      14.31539, ,           4.8,      14.36902, ,           4.8,      14.43792, ,           4.8,      14.48975, ,           4.8,      14.51594, ,           4.8,      14.52987, ,           4.8,       8.88618, ,           4.8,      11.57229, ,           4.8,      12.14085, ,           4.8,      12.59154, ,           4.8,      12.70605, , 
            5,      13.18906, ,             5,      13.37417, ,             5,      13.72432, ,             5,      13.96434, ,             5,      6.922717, ,             5,      7.471005, ,             5,      14.04328, ,             5,      14.18239, ,             5,      14.20696, ,             5,      14.25947, ,             5,      14.32686, ,             5,      14.37753, ,             5,      14.40281, ,             5,      14.41565, ,             5,      8.620969, ,             5,       11.4929, ,             5,      12.05994, ,             5,      12.50955, ,             5,       12.6229, , 
          5.2,      13.09888, ,           5.2,      13.28122, ,           5.2,      13.62535, ,           5.2,      13.86087, ,           5.2,      6.683045, ,           5.2,      7.236683, ,           5.2,      13.93826, ,           5.2,      14.07458, ,           5.2,      14.09867, ,           5.2,      14.15014, ,           5.2,      14.21604, ,           5.2,      14.26556, ,           5.2,      14.29028, ,           5.2,      14.30288, ,           5.2,      8.410088, ,           5.2,      11.41031, ,           5.2,      11.97662, ,           5.2,      12.42587, ,           5.2,      12.53819, , 
          5.4,      13.00783, ,           5.4,      13.18761, ,           5.4,      13.52608, ,           5.4,      13.75732, ,           5.4,      6.495168, ,           5.4,      7.050577, ,           5.4,      13.83326, ,           5.4,      13.96697, ,           5.4,      13.99061, ,           5.4,       14.0411, ,           5.4,      14.10425, ,           5.4,      14.15136, ,           5.4,      14.17491, ,           5.4,      14.18699, ,           5.4,      8.236836, ,           5.4,      11.32431, ,           5.4,       11.8909, ,           5.4,      12.34063, ,           5.4,      12.45204, , 
          5.6,      12.91608, ,           5.6,      13.09351, ,           5.6,      13.42666, ,           5.6,      13.65384, ,           5.6,      6.250496, ,           5.6,      6.808784, ,           5.6,       13.7284, ,           5.6,      13.85967, ,           5.6,      13.88288, ,           5.6,      13.93246, ,           5.6,      13.99195, ,           5.6,      14.03579, ,           5.6,      14.05802, ,           5.6,      14.07002, ,           5.6,      8.014407, ,           5.6,      11.23493, ,           5.6,      11.80286, ,           5.6,      12.25402, ,           5.6,      12.36461, , 
          5.8,      12.82337, ,           5.8,        12.999, ,           5.8,      13.32723, ,           5.8,      13.55048, ,           5.8,      6.125927, ,           5.8,      6.681938, ,           5.8,      13.62374, ,           5.8,      13.75269, ,           5.8,       13.7755, ,           5.8,      13.82421, ,           5.8,      13.88258, ,           5.8,      13.92557, ,           5.8,      13.94736, ,           5.8,      13.95911, ,           5.8,      7.887689, ,           5.8,      11.14176, ,           5.8,       11.7122, ,           5.8,       12.1658, ,           5.8,      12.27567, , 

