Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
          2.4,      3.829048, ,           2.4,      3.645616, ,           2.4,      5.177828, ,           2.4,      3.542669, ,           2.4,      3.498775, ,           2.4,       3.49125, ,           2.4,      3.454438, ,           2.4,      3.438814, ,           2.4,      3.430914, ,           2.4,      4.914751, ,           2.4,      4.465839, ,           2.4,       4.07604, ,           2.4,      4.033137, , 
          2.6,      3.845773, ,           2.6,       3.66449, ,           2.6,      5.207104, ,           2.6,        3.5629, ,           2.6,      3.519476, ,           2.6,      3.512023, ,           2.6,      3.475833, ,           2.6,      3.460613, ,           2.6,      3.452913, ,           2.6,      4.937431, ,           2.6,      4.478101, ,           2.6,      4.089877, ,           2.6,      4.047468, , 
          2.8,      3.863852, ,           2.8,      3.684689, ,           2.8,      5.241715, ,           2.8,      3.583603, ,           2.8,        3.5412, ,           2.8,      3.533817, ,           2.8,       3.49762, ,           2.8,      3.482215, ,           2.8,      3.474482, ,           2.8,      4.964197, ,           2.8,      4.492425, ,           2.8,      4.105424, ,           2.8,      4.063442, , 
            3,      3.883157, ,             3,      3.705783, ,             3,      5.282619, ,             3,      3.605381, ,             3,      3.562861, ,             3,      3.555527, ,             3,      3.520005, ,             3,      3.505117, ,             3,      3.497629, ,             3,      4.995632, ,             3,      4.508789, ,             3,      4.122532, ,             3,      4.080919, , 
          3.2,      3.903571, ,           3.2,      3.727845, ,           3.2,      5.332138, ,           3.2,      3.628366, ,           3.2,      3.586263, ,           3.2,      3.578979, ,           3.2,      3.543751, ,           3.2,      3.529011, ,           3.2,      3.521604, ,           3.2,      5.033121, ,           3.2,      4.527071, ,           3.2,      4.141037, ,           3.2,      4.099746, , 
          3.4,       3.92498, ,           3.4,      3.750759, ,           3.4,      5.391921, ,           3.4,      3.652171, ,           3.4,      3.610446, ,           3.4,      3.603208, ,           3.4,      3.568242, ,           3.4,      3.553637, ,           3.4,      3.546293, ,           3.4,      5.077636, ,           3.4,      4.547168, ,           3.4,      4.160881, ,           3.4,       4.11985, , 
          3.6,      3.947293, ,           3.6,      3.774412, ,           3.6,      5.468392, ,           3.6,      3.676732, ,           3.6,       3.63536, ,           3.6,      3.628156, ,           3.6,       3.59341, ,           3.6,      3.578923, ,           3.6,      3.571639, ,           3.6,      5.133145, ,           3.6,      4.569115, ,           3.6,       4.18201, ,           3.6,      4.141175, , 
          3.8,      3.970454, ,           3.8,      3.798747, ,           3.8,      5.585049, ,           3.8,      3.701977, ,           3.8,      3.660972, ,           3.8,      3.653806, ,           3.8,      3.619233, ,           3.8,      3.604816, ,           3.8,       3.59757, ,           3.8,      5.214099, ,           3.8,      4.592886, ,           3.8,      4.204387, ,           3.8,      4.163683, , 
            4,      3.994423, ,             4,       3.82378, ,             4,      6.177047, ,             4,      3.727826, ,             4,       3.68719, ,             4,       3.68008, ,             4,      3.645756, ,             4,      3.631431, ,             4,      3.624223, ,             4,      5.588364, ,             4,      4.618482, ,             4,      4.227979, ,             4,       4.18733, , 
          4.2,      4.019181, ,           4.2,       3.84948, ,           4.2,      6.622076, ,           4.2,      3.754248, ,           4.2,      3.713949, ,           4.2,      3.706896, ,           4.2,      3.672842, ,           4.2,      3.658625, ,           4.2,      3.651488, ,           4.2,      5.873087, ,           4.2,      4.645851, ,           4.2,      4.252738, ,           4.2,      4.212074, , 
          4.4,      4.044731, ,           4.4,       3.87583, ,           4.4,      6.964175, ,           4.4,      3.781223, ,           4.4,      3.741223, ,           4.4,      3.734221, ,           4.4,      3.700421, ,           4.4,      3.686314, ,           4.4,      3.679316, ,           4.4,       6.09526, ,           4.4,      4.675039, ,           4.4,      4.278617, ,           4.4,       4.23788, , 
          4.6,       4.07105, ,           4.6,      3.902792, ,           4.6,      7.284913, ,           4.6,      3.808717, ,           4.6,      3.768976, ,           4.6,      3.762018, ,           4.6,       3.72845, ,           4.6,       3.71445, ,           4.6,        3.7075, ,           4.6,      6.305111, ,           4.6,      4.706083, ,           4.6,      4.305579, ,           4.6,      4.264713, , 
          4.8,      4.098155, ,           4.8,      3.930342, ,           4.8,      7.532324, ,           4.8,       3.83671, ,           4.8,      3.797189, ,           4.8,      3.790269, ,           4.8,      3.757291, ,           4.8,      3.743756, ,           4.8,      3.737029, ,           4.8,      6.470561, ,           4.8,      4.739019, ,           4.8,      4.333615, ,           4.8,       4.29257, , 
            5,      4.126069, ,             5,      3.958447, ,             5,      7.773576, ,             5,      3.865196, ,             5,       3.82585, ,             5,      3.818958, ,             5,      3.786836, ,             5,      3.774044, ,             5,      3.767595, ,             5,      6.633096, ,             5,      4.774025, ,             5,      4.362712, ,             5,      4.321449, , 
          5.2,      4.154868, ,           5.2,      3.987676, ,           5.2,        8.0437, ,           5.2,      3.894402, ,           5.2,      3.855573, ,           5.2,      3.849079, ,           5.2,      3.818005, ,           5.2,      3.805182, ,           5.2,       3.79872, ,           5.2,      6.814422, ,           5.2,      4.811256, ,           5.2,      4.392846, ,           5.2,      4.351327, , 
          5.4,      4.184489, ,           5.4,      4.016705, ,           5.4,      8.206426, ,           5.4,      3.923844, ,           5.4,      3.885121, ,           5.4,      3.878549, ,           5.4,       3.84743, ,           5.4,      3.834766, ,           5.4,      3.828372, ,           5.4,       6.93038, ,           5.4,      4.850842, ,           5.4,      4.424066, ,           5.4,      4.382266, , 
          5.6,      4.215003, ,           5.6,       4.04734, ,           5.6,      8.396817, ,           5.6,      3.954721, ,           5.6,      3.916035, ,           5.6,      3.909441, ,           5.6,      3.878667, ,           5.6,      3.866393, ,           5.6,      3.860174, ,           5.6,      7.064516, ,           5.6,      4.893043, ,           5.6,      4.456358, ,           5.6,      4.414235, , 
, , ,           5.8,      4.077692, , , , ,           5.8,      3.986255, ,           5.8,      3.947692, ,           5.8,      3.940913, ,           5.8,      3.910436, ,           5.8,      3.898485, ,           5.8,      3.892432, , , , , , , , , , , , , , 
, , ,             6,      4.109307, , , , ,             6,      4.016715, ,             6,      3.978164, ,             6,      3.971326, ,             6,      3.940919, ,             6,      3.929043, ,             6,      3.923027, , , , , , , , , , , , , , 
, , ,           6.2,      4.141548, , , , ,           6.2,      4.048832, ,           6.2,      4.010671, ,           6.2,       4.00376, ,           6.2,      3.973058, ,           6.2,      3.960948, ,           6.2,      3.954863, , , , , , , , , , , , , , 
, , ,           6.4,      4.174321, , , , ,           6.4,      4.081089, ,           6.4,      4.042451, ,           6.4,       4.03546, ,           6.4,      4.004996, ,           6.4,      3.993185, ,           6.4,      3.987235, , , , , , , , , , , , , , 
, , ,           6.6,      4.207647, , , , ,           6.6,      4.114062, ,           6.6,        4.0753, ,           6.6,      4.068286, ,           6.6,      4.037741, ,           6.6,      4.025905, ,           6.6,      4.019953, , , , , , , , , , , , , , 
, , ,           6.8,      4.241441, , , , ,           6.8,       4.14746, ,           6.8,      4.108548, ,           6.8,      4.101477, ,           6.8,      4.070839, ,           6.8,      4.058985, ,           6.8,      4.053023, , , , , , , , , , , , , , 
, , ,             7,      4.275686, , , , ,             7,      4.181247, ,             7,      4.142154, ,             7,       4.13502, ,             7,      4.104256, ,             7,      4.092386, ,             7,      4.086413, , , , , , , , , , , , , , 
, , ,           7.2,      4.310385, , , , ,           7.2,       4.21542, ,           7.2,       4.17611, ,           7.2,      4.168904, ,           7.2,      4.137992, ,           7.2,      4.126096, ,           7.2,      4.120109, , , , , , , , , , , , , , 
, , ,           7.4,      4.345571, , , , ,           7.4,      4.250023, ,           7.4,       4.21047, ,           7.4,      4.203211, ,           7.4,      4.172082, ,           7.4,      4.160093, ,           7.4,      4.154062, , , , , , , , , , , , , , 
, , ,           7.6,      4.381218, , , , ,           7.6,      4.284981, ,           7.6,      4.245172, ,           7.6,      4.237861, ,           7.6,      4.206521, ,           7.6,      4.194443, ,           7.6,      4.188366, , , , , , , , , , , , , , 
, , ,           7.8,      4.417316, , , , ,           7.8,      4.320279, ,           7.8,      4.280223, ,           7.8,      4.272802, ,           7.8,      4.241262, ,           7.8,      4.229144, ,           7.8,      4.223043, , , , , , , , , , , , , , 
, , ,             8,      4.453991, , , , ,             8,      4.356019, ,             8,      4.315639, ,             8,      4.308156, ,             8,       4.27638, ,             8,      4.264179, ,             8,      4.258035, , , , , , , , , , , , , , 
, , ,           8.2,      4.491206, , , , ,           8.2,       4.39214, ,           8.2,      4.351386, ,           8.2,       4.34383, ,           8.2,      4.311801, ,           8.2,      4.299502, ,           8.2,      4.293308, , , , , , , , , , , , , , 
, , ,           8.4,      4.529052, , , , ,           8.4,      4.428706, ,           8.4,      4.387523, ,           8.4,      4.379884, ,           8.4,      4.347548, ,           8.4,      4.335137, ,           8.4,      4.328887, , , , , , , , , , , , , , 
, , ,           8.6,      4.567529, , , , ,           8.6,      4.465702, ,           8.6,      4.424044, ,           8.6,      4.416286, ,           8.6,      4.383604, ,           8.6,      4.371089, ,           8.6,      4.364787, , , , , , , , , , , , , , 
, , ,           8.8,      4.606801, , , , ,           8.8,      4.503224, ,           8.8,      4.460994, ,           8.8,      4.453128, ,           8.8,      4.420051, ,           8.8,      4.407393, ,           8.8,      4.401021, , , , , , , , , , , , , , 
, , ,             9,      4.646938, , , , ,             9,      4.541287, ,             9,      4.498392, ,             9,      4.490402, ,             9,      4.456875, ,             9,      4.444053, ,             9,      4.437597, , , , , , , , , , , , , , 
, , ,           9.2,      4.688118, , , , ,           9.2,      4.579967, ,           9.2,      4.536317, ,           9.2,      4.528159, ,           9.2,      4.494105, ,           9.2,      4.481114, ,           9.2,      4.474575, , , , , , , , , , , , , , 
, , ,           9.4,      4.730628, , , , ,           9.4,       4.61938, ,           9.4,      4.574823, ,           9.4,        4.5665, ,           9.4,       4.53182, ,           9.4,      4.518616, ,           9.4,      4.511972, , , , , , , , , , , , , , 
, , ,           9.6,      4.774868, , , , ,           9.6,      4.659673, ,           9.6,      4.614011, ,           9.6,      4.605485, ,           9.6,      4.570097, ,           9.6,      4.556639, ,           9.6,      4.549869, , , , , , , , , , , , , , 
, , ,           9.8,      4.822027, , , , ,           9.8,      4.701048, ,           9.8,      4.654029, ,           9.8,      4.645257, ,           9.8,      4.609001, ,           9.8,      4.595239, ,           9.8,      4.588319, , , , , , , , , , , , , , 
, , ,            10,      4.875176, , , , ,            10,      4.743858, ,            10,      4.695086, ,            10,      4.685975, ,            10,       4.64866, ,            10,      4.634557, ,            10,      4.627469, , , , , , , , , , , , , , 
, , ,          10.2,      4.941401, , , , ,          10.2,      4.788989, ,          10.2,      4.737548, ,          10.2,      4.728009, ,          10.2,      4.689336, ,          10.2,      4.674786, ,          10.2,      4.667482, , , , , , , , , , , , , , 
, , , , , , , , ,          10.4,      4.839342, ,          10.4,      4.782447, ,          10.4,      4.772011, ,          10.4,      4.731381, ,          10.4,      4.716232, ,          10.4,      4.708642, , , , , , , , , , , , , , 
, , , , , , , , , , , ,          10.6,      4.832787, ,          10.6,      4.820639, ,          10.6,      4.775627, ,          10.6,      4.759494, ,          10.6,       4.75149, , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , ,          10.8,      4.826198, ,          10.8,      4.807651, ,          10.8,      4.798554, , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , ,            11,      4.870351, ,            11,      4.857981, , , , , , , , , , , , , , 

