Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      4.282542, ,            -1,      4.042792, ,            -1,       4.92141, , 
         -0.8,      4.246107, ,          -0.8,      4.015297, ,          -0.8,      4.874149, , 
         -0.6,      4.214406, ,          -0.6,      3.990429, ,          -0.6,      4.832812, , 
         -0.4,      4.191113, ,          -0.4,      3.974665, ,          -0.4,      4.797068, , 
         -0.2,       4.17372, ,          -0.2,      3.960742, ,          -0.2,      4.766504, , 
            0,      4.160765, ,             0,      3.950459, ,             0,      4.740706, , 
          0.2,      4.151823, ,           0.2,      3.947135, ,           0.2,      4.719604, , 
          0.4,      4.146531, ,           0.4,      3.948387, ,           0.4,       4.70281, , 
          0.6,       4.14431, ,           0.6,      3.952877, ,           0.6,      4.689814, , 
          0.8,       4.14702, ,           0.8,      3.960207, ,           0.8,      4.680283, , 
            1,      4.153335, ,             1,      3.968737, ,             1,      4.674072, , 
          1.2,      4.162324, ,           1.2,       3.98063, ,           1.2,      4.671002, , 
          1.4,      4.173439, ,           1.4,      3.994261, ,           1.4,      4.670738, , 
          1.6,      4.186373, ,           1.6,      4.009599, ,           1.6,      4.673221, , 
          1.8,      4.200732, ,           1.8,      4.026687, ,           1.8,      4.678245, , 
            2,      4.216033, ,             2,      4.045227, ,             2,       4.68579, , 
          2.2,      4.233388, ,           2.2,      4.066321, ,           2.2,      4.695738, , 
          2.4,      4.252787, ,           2.4,      4.088512, ,           2.4,      4.707901, , 
          2.6,      4.273305, ,           2.6,      4.112224, ,           2.6,      4.722138, , 
          2.8,      4.295619, ,           2.8,      4.137066, ,           2.8,      4.738256, , 
            3,      4.319228, ,             3,      4.161798, ,             3,       4.75613, , 
          3.2,      4.343956, ,           3.2,      4.188496, ,           3.2,      4.775687, , 
          3.4,      4.369648, ,           3.4,       4.21606, ,           3.4,      4.796807, , 
          3.6,      4.396241, ,           3.6,      4.244351, ,           3.6,      4.819412, , 
          3.8,      4.423646, ,           3.8,      4.273148, ,           3.8,      4.843419, , 
            4,      4.451775, ,             4,      4.302455, ,             4,      4.868778, , 
          4.2,      4.481193, ,           4.2,      4.333436, ,           4.2,      4.895418, , 
          4.4,       4.51183, ,           4.4,      4.365012, ,           4.4,      4.923242, , 
          4.6,       4.54231, ,           4.6,      4.397614, ,           4.6,      4.952206, , 
          4.8,      4.574007, ,           4.8,      4.430784, ,           4.8,      4.982196, , 
            5,      4.606528, ,             5,      4.462641, ,             5,      5.013185, , 
          5.2,      4.639718, ,           5.2,      4.496138, ,           5.2,      5.045126, , 

