Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.5532381, ,            -1,     0.5532381, ,            -1,     0.5532381, , 
         -0.8,     0.5530335, ,          -0.8,     0.5530335, ,          -0.8,     0.5530335, , 
         -0.6,     0.5528223, ,          -0.6,     0.5528223, ,          -0.6,     0.5528223, , 
         -0.4,     0.5526048, ,          -0.4,     0.5526048, ,          -0.4,     0.5526048, , 
         -0.2,     0.5523812, ,          -0.2,     0.5523812, ,          -0.2,     0.5523812, , 
            0,     0.5521516, ,             0,     0.5521516, ,             0,     0.5521516, , 
          0.2,     0.5519164, ,           0.2,     0.5519164, ,           0.2,     0.5519164, , 
          0.4,     0.5516756, ,           0.4,     0.5516756, ,           0.4,     0.5516756, , 
          0.6,     0.5514295, ,           0.6,     0.5514295, ,           0.6,     0.5514295, , 
          0.8,     0.5511781, ,           0.8,     0.5511781, ,           0.8,     0.5511781, , 
            1,     0.5509217, ,             1,     0.5509217, ,             1,     0.5509217, , 
          1.2,     0.5506604, ,           1.2,     0.5506604, ,           1.2,     0.5506604, , 
          1.4,     0.5503942, ,           1.4,     0.5503942, ,           1.4,     0.5503942, , 
          1.6,     0.5501233, ,           1.6,     0.5501233, ,           1.6,     0.5501233, , 
          1.8,     0.5498479, ,           1.8,     0.5498479, ,           1.8,     0.5498479, , 
            2,     0.5495679, ,             2,     0.5495679, ,             2,     0.5495679, , 
          2.2,     0.5492836, ,           2.2,     0.5492836, ,           2.2,     0.5492836, , 
          2.4,     0.5489949, ,           2.4,     0.5489949, ,           2.4,     0.5489949, , 
          2.6,      0.548702, ,           2.6,      0.548702, ,           2.6,      0.548702, , 
          2.8,      0.548405, ,           2.8,      0.548405, ,           2.8,      0.548405, , 
            3,      0.548104, ,             3,      0.548104, ,             3,      0.548104, , 
          3.2,     0.5477989, ,           3.2,     0.5477989, ,           3.2,     0.5477989, , 
          3.4,     0.5474899, ,           3.4,     0.5474899, ,           3.4,     0.5474899, , 
          3.6,     0.5471771, ,           3.6,     0.5471771, ,           3.6,     0.5471771, , 
          3.8,     0.5468604, ,           3.8,     0.5468604, ,           3.8,     0.5468604, , 
            4,     0.5465401, ,             4,     0.5465401, ,             4,     0.5465401, , 
          4.2,      0.546216, ,           4.2,      0.546216, ,           4.2,      0.546216, , 
          4.4,     0.5458883, ,           4.4,     0.5458883, ,           4.4,     0.5458883, , 
          4.6,     0.5455571, ,           4.6,     0.5455571, ,           4.6,     0.5455571, , 
          4.8,     0.5452224, ,           4.8,     0.5452224, ,           4.8,     0.5452224, , 
            5,     0.5448842, ,             5,     0.5448842, ,             5,     0.5448842, , 
          5.2,     0.5445426, ,           5.2,     0.5445426, ,           5.2,     0.5445426, , 
          5.4,     0.5441976, ,           5.4,     0.5441976, ,           5.4,     0.5441976, , 
          5.6,     0.5438494, ,           5.6,     0.5438494, ,           5.6,     0.5438494, , 
          5.8,     0.5434978, ,           5.8,     0.5434978, ,           5.8,     0.5434978, , 
