Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6639098, ,            -1,     0.6639098, ,            -1,     0.6639098, ,            -1,     0.6639098, ,            -1,     0.6639098, , 
         -0.8,     0.6640384, ,          -0.8,     0.6640384, ,          -0.8,     0.6640384, ,          -0.8,     0.6640384, ,          -0.8,     0.6640384, , 
         -0.6,     0.6641545, ,          -0.6,     0.6641545, ,          -0.6,     0.6641545, ,          -0.6,     0.6641545, ,          -0.6,     0.6641545, , 
         -0.4,     0.6642591, ,          -0.4,     0.6642591, ,          -0.4,     0.6642591, ,          -0.4,     0.6642591, ,          -0.4,     0.6642591, , 
         -0.2,     0.6643532, ,          -0.2,     0.6643532, ,          -0.2,     0.6643532, ,          -0.2,     0.6643532, ,          -0.2,     0.6643532, , 
            0,     0.6644377, ,             0,     0.6644377, ,             0,     0.6644377, ,             0,     0.6644377, ,             0,     0.6644377, , 
          0.2,     0.6645135, ,           0.2,     0.6645135, ,           0.2,     0.6645135, ,           0.2,     0.6645135, ,           0.2,     0.6645135, , 
          0.4,     0.6645812, ,           0.4,     0.6645812, ,           0.4,     0.6645812, ,           0.4,     0.6645812, ,           0.4,     0.6645812, , 
          0.6,     0.6646416, ,           0.6,     0.6646416, ,           0.6,     0.6646416, ,           0.6,     0.6646416, ,           0.6,     0.6646416, , 
          0.8,     0.6646953, ,           0.8,     0.6646953, ,           0.8,     0.6646953, ,           0.8,     0.6646953, ,           0.8,     0.6646953, , 
            1,     0.6647429, ,             1,     0.6647429, ,             1,     0.6647429, ,             1,     0.6647429, ,             1,     0.6647429, , 
          1.2,     0.6647849, ,           1.2,     0.6647849, ,           1.2,     0.6647849, ,           1.2,     0.6647849, ,           1.2,     0.6647849, , 
          1.4,     0.6648218, ,           1.4,     0.6648218, ,           1.4,     0.6648218, ,           1.4,     0.6648218, ,           1.4,     0.6648218, , 
          1.6,      0.664854, ,           1.6,      0.664854, ,           1.6,      0.664854, ,           1.6,      0.664854, ,           1.6,      0.664854, , 
          1.8,     0.6648819, ,           1.8,     0.6648819, ,           1.8,     0.6648819, ,           1.8,     0.6648819, ,           1.8,     0.6648819, , 
            2,      0.664906, ,             2,      0.664906, ,             2,      0.664906, ,             2,      0.664906, ,             2,      0.664906, , 
          2.2,     0.6649267, ,           2.2,     0.6649267, ,           2.2,     0.6649267, ,           2.2,     0.6649267, ,           2.2,     0.6649267, , 
          2.4,     0.6649441, ,           2.4,     0.6649441, ,           2.4,     0.6649441, ,           2.4,     0.6649441, ,           2.4,     0.6649441, , 
          2.6,     0.6649587, ,           2.6,     0.6649587, ,           2.6,     0.6649587, ,           2.6,     0.6649587, ,           2.6,     0.6649587, , 
          2.8,     0.6649708, ,           2.8,     0.6649708, ,           2.8,     0.6649708, ,           2.8,     0.6649708, ,           2.8,     0.6649708, , 
            3,     0.6649805, ,             3,     0.6649805, ,             3,     0.6649805, ,             3,     0.6649805, ,             3,     0.6649805, , 
          3.2,     0.6649882, ,           3.2,     0.6649882, ,           3.2,     0.6649882, ,           3.2,     0.6649882, ,           3.2,     0.6649882, , 
          3.4,     0.6649941, ,           3.4,     0.6649941, ,           3.4,     0.6649941, ,           3.4,     0.6649941, ,           3.4,     0.6649941, , 
          3.6,     0.6649984, ,           3.6,     0.6649984, ,           3.6,     0.6649984, ,           3.6,     0.6649984, ,           3.6,     0.6649984, , 
          3.8,     0.6650014, ,           3.8,     0.6650014, ,           3.8,     0.6650014, ,           3.8,     0.6650014, ,           3.8,     0.6650014, , 
            4,     0.6650031, ,             4,     0.6650031, ,             4,     0.6650031, ,             4,     0.6650031, ,             4,     0.6650031, , 
          4.2,     0.6650039, ,           4.2,     0.6650039, ,           4.2,     0.6650039, ,           4.2,     0.6650039, ,           4.2,     0.6650039, , 
          4.4,     0.6650039, ,           4.4,     0.6650039, ,           4.4,     0.6650039, ,           4.4,     0.6650039, ,           4.4,     0.6650039, , 
          4.6,     0.6650032, ,           4.6,     0.6650032, ,           4.6,     0.6650032, ,           4.6,     0.6650032, ,           4.6,     0.6650032, , 
          4.8,      0.665002, ,           4.8,      0.665002, ,           4.8,      0.665002, ,           4.8,      0.665002, ,           4.8,      0.665002, , 
            5,     0.6650005, ,             5,     0.6650005, ,             5,     0.6650005, ,             5,     0.6650005, ,             5,     0.6650005, , 
          5.2,     0.6649988, ,           5.2,     0.6649988, ,           5.2,     0.6649988, ,           5.2,     0.6649988, ,           5.2,     0.6649988, , 
          5.4,      0.664997, ,           5.4,      0.664997, ,           5.4,      0.664997, ,           5.4,      0.664997, ,           5.4,      0.664997, , 
          5.6,     0.6649952, ,           5.6,     0.6649952, ,           5.6,     0.6649952, , , , , , , , 
          5.8,     0.6649936, ,           5.8,     0.6649936, ,           5.8,     0.6649936, , , , , , , , 
            6,     0.6649924, ,             6,     0.6649924, ,             6,     0.6649924, , , , , , , , 
          6.2,     0.6649915, ,           6.2,     0.6649915, ,           6.2,     0.6649915, , , , , , , , 
          6.4,     0.6649912, ,           6.4,     0.6649912, ,           6.4,     0.6649912, , , , , , , , 
          6.6,     0.6649914, ,           6.6,     0.6649914, ,           6.6,     0.6649914, , , , , , , , 
          6.8,     0.6649924, ,           6.8,     0.6649924, ,           6.8,     0.6649924, , , , , , , , 
            7,     0.6649942, ,             7,     0.6649942, ,             7,     0.6649942, , , , , , , , 
