Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      6.221961, ,            -1,      6.329397, ,            -1,      6.400759, ,            -1,      5.820197, ,            -1,      6.025749, , 
         -0.8,       6.30209, ,          -0.8,      6.424569, ,          -0.8,      6.502377, ,          -0.8,      5.883756, ,          -0.8,      6.098088, , 
         -0.6,      6.384758, ,          -0.6,      6.519684, ,          -0.6,      6.603887, ,          -0.6,      5.943389, ,          -0.6,      6.167238, , 
         -0.4,      6.467133, ,          -0.4,      6.613751, ,          -0.4,      6.702965, ,          -0.4,      5.999047, ,          -0.4,       6.23311, , 
         -0.2,      6.549259, ,          -0.2,      6.706491, ,          -0.2,       6.80096, ,          -0.2,      6.050676, ,          -0.2,      6.295541, , 
            0,      6.631469, ,             0,      6.797533, ,             0,      6.896257, ,             0,      6.098236, ,             0,      6.354398, , 
          0.2,      6.711756, ,           0.2,      6.886444, ,           0.2,      6.990012, ,           0.2,      6.141741, ,           0.2,      6.409386, , 
          0.4,      6.791225, ,           0.4,      6.973708, ,           0.4,      7.081698, ,           0.4,      6.181212, ,           0.4,      6.460077, , 
          0.6,      6.868487, ,           0.6,       7.05867, ,           0.6,      7.165346, ,           0.6,      6.216712, ,           0.6,      6.506102, , 
          0.8,      6.943758, ,           0.8,      7.140925, ,           0.8,      7.241442, ,           0.8,      6.248367, ,           0.8,      6.547144, , 
            1,      7.011648, ,             1,      7.208046, ,             1,      7.297298, ,             1,      6.276283, ,             1,      6.583045, , 
          1.2,      7.069693, ,           1.2,      7.268757, ,           1.2,      7.352627, ,           1.2,      6.300617, ,           1.2,       6.61396, , 
          1.4,      7.122686, ,           1.4,      7.319725, ,           1.4,      7.398225, ,           1.4,      6.321502, ,           1.4,      6.640151, , 
          1.6,      7.166978, ,           1.6,      7.364375, ,           1.6,      7.444417, ,           1.6,      6.339135, ,           1.6,      6.661931, , 
          1.8,      7.195776, ,           1.8,      7.405691, ,           1.8,      7.481335, ,           1.8,      6.353718, ,           1.8,      6.679683, , 
            2,      7.220093, ,             2,      7.440067, ,             2,      7.512908, ,             2,      6.365421, ,             2,      6.693728, , 
          2.2,      7.237954, ,           2.2,        7.4605, ,           2.2,      7.533458, ,           2.2,      6.374413, ,           2.2,      6.704372, , 
          2.4,      7.248011, ,           2.4,      7.472439, ,           2.4,      7.544212, ,           2.4,      6.380848, ,           2.4,      6.711903, , 
          2.6,      7.252491, ,           2.6,      7.481283, ,           2.6,      7.552537, ,           2.6,      6.384847, ,           2.6,      6.716516, , 
          2.8,         7.256, ,           2.8,       7.48222, ,           2.8,       7.55269, ,           2.8,      6.386511, ,           2.8,      6.718293, , 
            3,      7.253514, ,             3,      7.476893, ,             3,      7.546905, ,             3,      6.385929, ,             3,      6.717449, , 
          3.2,      7.246323, ,           3.2,      7.471373, ,           3.2,      7.537718, ,           3.2,       6.38328, ,           3.2,      6.714128, , 
          3.4,      7.236775, ,           3.4,       7.45786, ,           3.4,      7.522585, ,           3.4,      6.378697, ,           3.4,      6.708534, , 
          3.6,      7.225759, ,           3.6,      7.440994, ,           3.6,      7.505162, ,           3.6,      6.372241, ,           3.6,      6.700797, , 
          3.8,      7.210077, ,           3.8,      7.423208, ,           3.8,      7.484859, ,           3.8,      6.364072, ,           3.8,      6.691106, , 
            4,      7.193352, ,             4,      7.405811, ,             4,      7.465251, ,             4,       6.35424, ,             4,      6.679545, , 
          4.2,      7.172934, ,           4.2,      7.382496, ,           4.2,      7.440797, ,           4.2,      6.342824, ,           4.2,      6.666193, , 
          4.4,      7.150766, ,           4.4,      7.354526, ,           4.4,      7.410574, ,           4.4,      6.329971, ,           4.4,      6.651156, , 
          4.6,      7.126392, ,           4.6,      7.324938, ,           4.6,      7.380223, ,           4.6,      6.315785, ,           4.6,      6.634641, , 
          4.8,      7.101585, ,           4.8,      7.296099, ,           4.8,      7.349762, ,           4.8,      6.300296, ,           4.8,      6.616715, , 
            5,      7.074275, ,             5,      7.266341, ,             5,      7.318366, ,             5,      6.283616, ,             5,      6.597443, , 
          5.2,      7.044843, ,           5.2,      7.231118, ,           5.2,      7.281766, ,           5.2,      6.265828, ,           5.2,      6.576919, , 
          5.4,      7.015435, ,           5.4,       7.19851, ,           5.4,      7.248769, ,           5.4,      6.246981, ,           5.4,      6.555161, , 
          5.6,      6.983536, ,           5.6,      7.162711, ,           5.6,      7.211649, ,           5.6,      6.227136, ,           5.6,      6.532305, , 
