Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      8.873511, ,            -1,      9.195957, ,            -1,       9.34441, ,            -1,      7.707147, ,            -1,      8.180199, , 
         -0.8,      9.036797, ,          -0.8,      9.359888, ,          -0.8,      9.493577, ,          -0.8,      7.782756, ,          -0.8,      8.273196, , 
         -0.6,      9.177474, ,          -0.6,      9.507035, ,          -0.6,      9.641077, ,          -0.6,      7.851076, ,          -0.6,      8.355733, , 
         -0.4,      9.289664, ,          -0.4,      9.644854, ,          -0.4,      9.773285, ,          -0.4,      7.912505, ,          -0.4,      8.428606, , 
         -0.2,      9.380977, ,          -0.2,      9.760214, ,          -0.2,      9.886045, ,          -0.2,       7.96744, ,          -0.2,      8.492638, , 
            0,      9.452359, ,             0,      9.844038, ,             0,      9.967261, ,             0,      8.016235, ,             0,      8.548805, , 
          0.2,      9.514753, ,           0.2,      9.909961, ,           0.2,      10.03215, ,           0.2,      8.059191, ,           0.2,      8.597689, , 
          0.4,      9.562669, ,           0.4,      9.963236, ,           0.4,      10.08591, ,           0.4,       8.09647, ,           0.4,      8.639511, , 
          0.6,       9.60064, ,           0.6,      9.997755, ,           0.6,      10.11765, ,           0.6,        8.1283, ,           0.6,      8.674705, , 
          0.8,      9.628878, ,           0.8,      10.02488, ,           0.8,      10.14396, ,           0.8,      8.155021, ,           0.8,      8.703655, , 
            1,      9.647407, ,             1,      10.04163, ,             1,      10.15391, ,             1,       8.17693, ,             1,       8.72685, , 
          1.2,      9.657058, ,           1.2,       10.0454, ,           1.2,      10.15579, ,           1.2,      8.194214, ,           1.2,      8.744657, , 
          1.4,      9.659839, ,           1.4,      10.03656, ,           1.4,      10.14632, ,           1.4,      8.207062, ,           1.4,      8.757343, , 
          1.6,      9.655959, ,           1.6,      10.03245, ,           1.6,      10.13669, ,           1.6,       8.21575, ,           1.6,      8.765114, , 
          1.8,      9.645387, ,           1.8,      10.01422, ,           1.8,      10.11282, ,           1.8,      8.220557, ,           1.8,      8.768264, , 
            2,      9.628988, ,             2,      9.988038, ,             2,      10.08239, ,             2,      8.221642, ,             2,      8.767101, , 
          2.2,      9.610593, ,           2.2,      9.956823, ,           2.2,      10.04928, ,           2.2,      8.219233, ,           2.2,       8.76188, , 
          2.4,      9.587562, ,           2.4,      9.925033, ,           2.4,      10.01874, ,           2.4,      8.213477, ,           2.4,      8.752731, , 
          2.6,      9.557762, ,           2.6,      9.890569, ,           2.6,       9.98077, ,           2.6,      8.204579, ,           2.6,      8.740034, , 
          2.8,        9.5242, ,           2.8,      9.849088, ,           2.8,      9.937605, ,           2.8,       8.19278, ,           2.8,      8.724067, , 
            3,      9.487752, ,             3,      9.806735, ,             3,      9.893187, ,             3,      8.178224, ,             3,      8.705087, , 
          3.2,        9.4489, ,           3.2,      9.761244, ,           3.2,      9.844002, ,           3.2,      8.161109, ,           3.2,      8.683218, , 
          3.4,      9.406753, ,           3.4,      9.711062, ,           3.4,      9.789989, ,           3.4,      8.141604, ,           3.4,       8.65857, , 
          3.6,      9.362393, ,           3.6,      9.659037, ,           3.6,      9.735643, ,           3.6,      8.119901, ,           3.6,      8.631419, , 
          3.8,      9.318044, ,           3.8,      9.604438, ,           3.8,      9.677995, ,           3.8,      8.096084, ,           3.8,       8.60197, , 
            4,      9.270398, ,             4,      9.548503, ,             4,      9.621829, ,             4,      8.070302, ,             4,      8.570408, , 
          4.2,      9.221144, ,           4.2,      9.495363, ,           4.2,      9.564106, ,           4.2,      8.042688, ,           4.2,       8.53671, , 
          4.4,      9.169528, ,           4.4,      9.436291, ,           4.4,      9.501241, ,           4.4,      8.013377, ,           4.4,      8.501176, , 
          4.6,      9.116256, ,           4.6,      9.375877, ,           4.6,      9.438726, ,           4.6,      7.982496, ,           4.6,       8.46403, , 
          4.8,      9.063793, ,           4.8,      9.313964, ,           4.8,      9.375376, ,           4.8,      7.950195, ,           4.8,      8.425359, , 
            5,      9.008598, ,             5,      9.255103, ,             5,      9.315553, ,             5,      7.916565, ,             5,      8.385279, , 
          5.2,      8.952642, ,           5.2,      9.192196, ,           5.2,      9.252572, ,           5.2,       7.88164, ,           5.2,      8.343908, , 
          5.4,      8.896116, ,           5.4,      9.131431, ,           5.4,      9.190255, ,           5.4,      7.845562, ,           5.4,      8.301378, , 
          5.6,      8.839175, ,           5.6,       9.06879, ,           5.6,      9.125956, ,           5.6,      7.808442, ,           5.6,      8.257845, , 
          5.8,      8.781963, ,           5.8,      9.006006, ,           5.8,      9.062286, ,           5.8,      7.770371, ,           5.8,      8.213393, , 
            6,      8.724663, ,             6,      8.943283, ,             6,      8.997461, ,             6,      7.731419, ,             6,      8.168174, , 
          6.2,      8.666294, ,           6.2,      8.878907, ,           6.2,      8.930646, ,           6.2,      7.691709, ,           6.2,      8.122304, , 
          6.4,      8.609196, ,           6.4,      8.816931, ,           6.4,      8.868327, ,           6.4,      7.651253, ,           6.4,      8.075813, , 
          6.6,      8.550417, ,           6.6,      8.753406, ,           6.6,      8.803556, ,           6.6,      7.610129, ,           6.6,      8.028789, , 
          6.8,      8.493194, ,           6.8,      8.692326, ,           6.8,      8.741405, ,           6.8,      7.568387, ,           6.8,      7.981336, , 
            7,      8.434855, ,             7,       8.62917, ,             7,      8.676875, ,             7,      7.526084, ,             7,      7.933545, , 
          7.2,      8.376586, ,           7.2,      8.566193, ,           7.2,       8.61382, ,           7.2,      7.483285, ,           7.2,      7.885512, , 
          7.4,      8.318598, ,           7.4,      8.506221, ,           7.4,      8.552514, ,           7.4,      7.440084, ,           7.4,      7.837289, , 

