Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,     0.5166995, ,             1,     0.5166995, ,             1,     0.5166995, ,             1,     0.5166995, ,             1,     0.5166995, ,             1,     0.5166995, ,             1,     0.5166995, ,             1,     0.5166995, ,             1,     0.5166995, ,             1,     0.5166995, ,             1,     0.5166995, ,             1,     0.5166995, ,             1,     0.5166995, , 
          1.2,     0.5253107, ,           1.2,     0.5253107, ,           1.2,     0.5253107, ,           1.2,     0.5253107, ,           1.2,     0.5253107, ,           1.2,     0.5253107, ,           1.2,     0.5253107, ,           1.2,     0.5253107, ,           1.2,     0.5253107, ,           1.2,     0.5253107, ,           1.2,     0.5253107, ,           1.2,     0.5253107, ,           1.2,     0.5253107, , 
          1.4,     0.5339063, ,           1.4,     0.5339063, ,           1.4,     0.5339063, ,           1.4,     0.5339063, ,           1.4,     0.5339063, ,           1.4,     0.5339063, ,           1.4,     0.5339063, ,           1.4,     0.5339063, ,           1.4,     0.5339063, ,           1.4,     0.5339063, ,           1.4,     0.5339063, ,           1.4,     0.5339063, ,           1.4,     0.5339063, , 
          1.6,     0.5424858, ,           1.6,     0.5424858, ,           1.6,     0.5424858, ,           1.6,     0.5424858, ,           1.6,     0.5424858, ,           1.6,     0.5424858, ,           1.6,     0.5424858, ,           1.6,     0.5424858, ,           1.6,     0.5424858, ,           1.6,     0.5424858, ,           1.6,     0.5424858, ,           1.6,     0.5424858, ,           1.6,     0.5424858, , 
          1.8,     0.5510491, ,           1.8,     0.5510491, ,           1.8,     0.5510491, ,           1.8,     0.5510491, ,           1.8,     0.5510491, ,           1.8,     0.5510491, ,           1.8,     0.5510491, ,           1.8,     0.5510491, ,           1.8,     0.5510491, ,           1.8,     0.5510491, ,           1.8,     0.5510491, ,           1.8,     0.5510491, ,           1.8,     0.5510491, , 
            2,     0.5595958, ,             2,     0.5595958, ,             2,     0.5595958, ,             2,     0.5595958, ,             2,     0.5595958, ,             2,     0.5595958, ,             2,     0.5595958, ,             2,     0.5595958, ,             2,     0.5595958, ,             2,     0.5595958, ,             2,     0.5595958, ,             2,     0.5595958, ,             2,     0.5595958, , 
          2.2,     0.5681256, ,           2.2,     0.5681256, ,           2.2,     0.5681256, ,           2.2,     0.5681256, ,           2.2,     0.5681256, ,           2.2,     0.5681256, ,           2.2,     0.5681256, ,           2.2,     0.5681256, ,           2.2,     0.5681256, ,           2.2,     0.5681256, ,           2.2,     0.5681256, ,           2.2,     0.5681256, ,           2.2,     0.5681256, , 
          2.4,     0.5766382, ,           2.4,     0.5766382, ,           2.4,     0.5766382, ,           2.4,     0.5766382, ,           2.4,     0.5766382, ,           2.4,     0.5766382, ,           2.4,     0.5766382, ,           2.4,     0.5766382, ,           2.4,     0.5766382, ,           2.4,     0.5766382, ,           2.4,     0.5766382, ,           2.4,     0.5766382, ,           2.4,     0.5766382, , 
          2.6,     0.5851332, ,           2.6,     0.5851332, ,           2.6,     0.5851332, ,           2.6,     0.5851332, ,           2.6,     0.5851332, ,           2.6,     0.5851332, ,           2.6,     0.5851332, ,           2.6,     0.5851332, ,           2.6,     0.5851332, ,           2.6,     0.5851332, ,           2.6,     0.5851332, ,           2.6,     0.5851332, ,           2.6,     0.5851332, , 
          2.8,     0.5936104, ,           2.8,     0.5936104, ,           2.8,     0.5936104, ,           2.8,     0.5936104, ,           2.8,     0.5936104, ,           2.8,     0.5936104, ,           2.8,     0.5936104, ,           2.8,     0.5936104, ,           2.8,     0.5936104, ,           2.8,     0.5936104, ,           2.8,     0.5936104, ,           2.8,     0.5936104, ,           2.8,     0.5936104, , 
            3,     0.6020695, ,             3,     0.6020695, ,             3,     0.6020695, ,             3,     0.6020695, ,             3,     0.6020695, ,             3,     0.6020695, ,             3,     0.6020695, ,             3,     0.6020695, ,             3,     0.6020695, ,             3,     0.6020695, ,             3,     0.6020695, ,             3,     0.6020695, ,             3,     0.6020695, , 
          3.2,     0.6105102, ,           3.2,     0.6105102, ,           3.2,     0.6105102, ,           3.2,     0.6105102, ,           3.2,     0.6105102, ,           3.2,     0.6105102, ,           3.2,     0.6105102, ,           3.2,     0.6105102, ,           3.2,     0.6105102, ,           3.2,     0.6105102, ,           3.2,     0.6105102, ,           3.2,     0.6105102, ,           3.2,     0.6105102, , 
          3.4,     0.6189321, ,           3.4,     0.6189321, ,           3.4,     0.6189321, ,           3.4,     0.6189321, ,           3.4,     0.6189321, ,           3.4,     0.6189321, ,           3.4,     0.6189321, ,           3.4,     0.6189321, ,           3.4,     0.6189321, ,           3.4,     0.6189321, ,           3.4,     0.6189321, ,           3.4,     0.6189321, ,           3.4,     0.6189321, , 
          3.6,     0.6273349, ,           3.6,     0.6273349, ,           3.6,     0.6273349, ,           3.6,     0.6273349, ,           3.6,     0.6273349, ,           3.6,     0.6273349, ,           3.6,     0.6273349, ,           3.6,     0.6273349, ,           3.6,     0.6273349, ,           3.6,     0.6273349, ,           3.6,     0.6273349, ,           3.6,     0.6273349, ,           3.6,     0.6273349, , 
          3.8,     0.6357185, ,           3.8,     0.6357185, ,           3.8,     0.6357185, ,           3.8,     0.6357185, ,           3.8,     0.6357185, ,           3.8,     0.6357185, ,           3.8,     0.6357185, ,           3.8,     0.6357185, ,           3.8,     0.6357185, ,           3.8,     0.6357185, ,           3.8,     0.6357185, ,           3.8,     0.6357185, ,           3.8,     0.6357185, , 
            4,     0.6440823, ,             4,     0.6440823, ,             4,     0.6440823, ,             4,     0.6440823, ,             4,     0.6440823, ,             4,     0.6440823, ,             4,     0.6440823, ,             4,     0.6440823, ,             4,     0.6440823, ,             4,     0.6440823, ,             4,     0.6440823, ,             4,     0.6440823, ,             4,     0.6440823, , 
          4.2,     0.6524263, ,           4.2,     0.6524263, ,           4.2,     0.6524263, ,           4.2,     0.6524263, ,           4.2,     0.6524263, ,           4.2,     0.6524263, ,           4.2,     0.6524263, ,           4.2,     0.6524263, ,           4.2,     0.6524263, ,           4.2,     0.6524263, ,           4.2,     0.6524263, ,           4.2,     0.6524263, ,           4.2,     0.6524263, , 
          4.4,     0.6607501, ,           4.4,     0.6607501, ,           4.4,     0.6607501, ,           4.4,     0.6607501, ,           4.4,     0.6607501, ,           4.4,     0.6607501, ,           4.4,     0.6607501, ,           4.4,     0.6607501, ,           4.4,     0.6607501, ,           4.4,     0.6607501, ,           4.4,     0.6607501, ,           4.4,     0.6607501, ,           4.4,     0.6607501, , 
          4.6,     0.6690533, ,           4.6,     0.6690533, ,           4.6,     0.6690533, ,           4.6,     0.6690533, ,           4.6,     0.6690533, ,           4.6,     0.6690533, ,           4.6,     0.6690533, ,           4.6,     0.6690533, ,           4.6,     0.6690533, ,           4.6,     0.6690533, ,           4.6,     0.6690533, ,           4.6,     0.6690533, ,           4.6,     0.6690533, , 
          4.8,     0.6773357, ,           4.8,     0.6773357, ,           4.8,     0.6773357, ,           4.8,     0.6773357, ,           4.8,     0.6773357, ,           4.8,     0.6773357, ,           4.8,     0.6773357, ,           4.8,     0.6773357, ,           4.8,     0.6773357, ,           4.8,     0.6773357, ,           4.8,     0.6773357, ,           4.8,     0.6773357, ,           4.8,     0.6773357, , 
            5,     0.6855971, ,             5,     0.6855971, ,             5,     0.6855971, ,             5,     0.6855971, ,             5,     0.6855971, ,             5,     0.6855971, ,             5,     0.6855971, ,             5,     0.6855971, ,             5,     0.6855971, ,             5,     0.6855971, ,             5,     0.6855971, ,             5,     0.6855971, ,             5,     0.6855971, , 
          5.2,      0.693837, ,           5.2,      0.693837, ,           5.2,      0.693837, ,           5.2,      0.693837, ,           5.2,      0.693837, ,           5.2,      0.693837, ,           5.2,      0.693837, ,           5.2,      0.693837, ,           5.2,      0.693837, ,           5.2,      0.693837, ,           5.2,      0.693837, ,           5.2,      0.693837, ,           5.2,      0.693837, , 
          5.4,     0.7020553, ,           5.4,     0.7020553, ,           5.4,     0.7020553, ,           5.4,     0.7020553, ,           5.4,     0.7020553, ,           5.4,     0.7020553, ,           5.4,     0.7020553, ,           5.4,     0.7020553, ,           5.4,     0.7020553, ,           5.4,     0.7020553, ,           5.4,     0.7020553, ,           5.4,     0.7020553, ,           5.4,     0.7020553, , 
          5.6,     0.7102516, ,           5.6,     0.7102516, ,           5.6,     0.7102516, ,           5.6,     0.7102516, ,           5.6,     0.7102516, ,           5.6,     0.7102516, ,           5.6,     0.7102516, ,           5.6,     0.7102516, ,           5.6,     0.7102516, ,           5.6,     0.7102516, ,           5.6,     0.7102516, ,           5.6,     0.7102516, ,           5.6,     0.7102516, , 
          5.8,     0.7184257, ,           5.8,     0.7184257, ,           5.8,     0.7184257, ,           5.8,     0.7184257, ,           5.8,     0.7184257, ,           5.8,     0.7184257, ,           5.8,     0.7184257, ,           5.8,     0.7184257, ,           5.8,     0.7184257, ,           5.8,     0.7184257, ,           5.8,     0.7184257, ,           5.8,     0.7184257, ,           5.8,     0.7184257, , 
            6,     0.7265773, ,             6,     0.7265773, ,             6,     0.7265773, ,             6,     0.7265773, ,             6,     0.7265773, ,             6,     0.7265773, ,             6,     0.7265773, ,             6,     0.7265773, ,             6,     0.7265773, ,             6,     0.7265773, ,             6,     0.7265773, ,             6,     0.7265773, ,             6,     0.7265773, , 
          6.2,     0.7347061, ,           6.2,     0.7347061, ,           6.2,     0.7347061, ,           6.2,     0.7347061, ,           6.2,     0.7347061, ,           6.2,     0.7347061, ,           6.2,     0.7347061, ,           6.2,     0.7347061, ,           6.2,     0.7347061, ,           6.2,     0.7347061, ,           6.2,     0.7347061, ,           6.2,     0.7347061, ,           6.2,     0.7347061, , 
          6.4,     0.7428119, ,           6.4,     0.7428119, ,           6.4,     0.7428119, ,           6.4,     0.7428119, ,           6.4,     0.7428119, ,           6.4,     0.7428119, ,           6.4,     0.7428119, ,           6.4,     0.7428119, ,           6.4,     0.7428119, ,           6.4,     0.7428119, ,           6.4,     0.7428119, ,           6.4,     0.7428119, ,           6.4,     0.7428119, , 
          6.6,     0.7508943, ,           6.6,     0.7508943, ,           6.6,     0.7508943, ,           6.6,     0.7508943, ,           6.6,     0.7508943, ,           6.6,     0.7508943, ,           6.6,     0.7508943, ,           6.6,     0.7508943, ,           6.6,     0.7508943, ,           6.6,     0.7508943, ,           6.6,     0.7508943, ,           6.6,     0.7508943, ,           6.6,     0.7508943, , 
          6.8,      0.758953, ,           6.8,      0.758953, ,           6.8,      0.758953, ,           6.8,      0.758953, ,           6.8,      0.758953, ,           6.8,      0.758953, ,           6.8,      0.758953, ,           6.8,      0.758953, ,           6.8,      0.758953, ,           6.8,      0.758953, ,           6.8,      0.758953, ,           6.8,      0.758953, ,           6.8,      0.758953, , 
            7,     0.7669879, ,             7,     0.7669879, ,             7,     0.7669879, ,             7,     0.7669879, ,             7,     0.7669879, ,             7,     0.7669879, ,             7,     0.7669879, ,             7,     0.7669879, ,             7,     0.7669879, ,             7,     0.7669879, ,             7,     0.7669879, ,             7,     0.7669879, ,             7,     0.7669879, , 
          7.2,     0.7749986, ,           7.2,     0.7749986, ,           7.2,     0.7749986, ,           7.2,     0.7749986, ,           7.2,     0.7749986, ,           7.2,     0.7749986, ,           7.2,     0.7749986, ,           7.2,     0.7749986, ,           7.2,     0.7749986, ,           7.2,     0.7749986, ,           7.2,     0.7749986, ,           7.2,     0.7749986, ,           7.2,     0.7749986, , 
          7.4,     0.7829849, ,           7.4,     0.7829849, ,           7.4,     0.7829849, ,           7.4,     0.7829849, ,           7.4,     0.7829849, ,           7.4,     0.7829849, ,           7.4,     0.7829849, ,           7.4,     0.7829849, ,           7.4,     0.7829849, ,           7.4,     0.7829849, ,           7.4,     0.7829849, ,           7.4,     0.7829849, ,           7.4,     0.7829849, , 
          7.6,     0.7909466, ,           7.6,     0.7909466, ,           7.6,     0.7909466, ,           7.6,     0.7909466, ,           7.6,     0.7909466, ,           7.6,     0.7909466, ,           7.6,     0.7909466, ,           7.6,     0.7909466, ,           7.6,     0.7909466, ,           7.6,     0.7909466, ,           7.6,     0.7909466, ,           7.6,     0.7909466, ,           7.6,     0.7909466, , 
          7.8,     0.7988832, ,           7.8,     0.7988832, ,           7.8,     0.7988832, ,           7.8,     0.7988832, ,           7.8,     0.7988832, ,           7.8,     0.7988832, ,           7.8,     0.7988832, ,           7.8,     0.7988832, ,           7.8,     0.7988832, ,           7.8,     0.7988832, ,           7.8,     0.7988832, ,           7.8,     0.7988832, ,           7.8,     0.7988832, , 
            8,     0.8067947, ,             8,     0.8067947, ,             8,     0.8067947, ,             8,     0.8067947, ,             8,     0.8067947, ,             8,     0.8067947, ,             8,     0.8067947, ,             8,     0.8067947, ,             8,     0.8067947, ,             8,     0.8067947, ,             8,     0.8067947, ,             8,     0.8067947, ,             8,     0.8067947, , 
          8.2,     0.8146807, ,           8.2,     0.8146807, ,           8.2,     0.8146807, ,           8.2,     0.8146807, ,           8.2,     0.8146807, ,           8.2,     0.8146807, ,           8.2,     0.8146807, ,           8.2,     0.8146807, ,           8.2,     0.8146807, ,           8.2,     0.8146807, ,           8.2,     0.8146807, ,           8.2,     0.8146807, ,           8.2,     0.8146807, , 
          8.4,     0.8225409, ,           8.4,     0.8225409, ,           8.4,     0.8225409, ,           8.4,     0.8225409, ,           8.4,     0.8225409, ,           8.4,     0.8225409, ,           8.4,     0.8225409, ,           8.4,     0.8225409, ,           8.4,     0.8225409, ,           8.4,     0.8225409, ,           8.4,     0.8225409, ,           8.4,     0.8225409, ,           8.4,     0.8225409, , 
          8.6,     0.8303752, ,           8.6,     0.8303752, ,           8.6,     0.8303752, ,           8.6,     0.8303752, ,           8.6,     0.8303752, ,           8.6,     0.8303752, ,           8.6,     0.8303752, ,           8.6,     0.8303752, ,           8.6,     0.8303752, ,           8.6,     0.8303752, ,           8.6,     0.8303752, ,           8.6,     0.8303752, ,           8.6,     0.8303752, , 
          8.8,     0.8381832, ,           8.8,     0.8381832, ,           8.8,     0.8381832, ,           8.8,     0.8381832, ,           8.8,     0.8381832, ,           8.8,     0.8381832, ,           8.8,     0.8381832, ,           8.8,     0.8381832, ,           8.8,     0.8381832, ,           8.8,     0.8381832, ,           8.8,     0.8381832, ,           8.8,     0.8381832, ,           8.8,     0.8381832, , 
            9,     0.8459647, ,             9,     0.8459647, ,             9,     0.8459647, ,             9,     0.8459647, ,             9,     0.8459647, ,             9,     0.8459647, ,             9,     0.8459647, ,             9,     0.8459647, ,             9,     0.8459647, ,             9,     0.8459647, ,             9,     0.8459647, ,             9,     0.8459647, ,             9,     0.8459647, , 
          9.2,     0.8537195, ,           9.2,     0.8537195, ,           9.2,     0.8537195, ,           9.2,     0.8537195, ,           9.2,     0.8537195, ,           9.2,     0.8537195, ,           9.2,     0.8537195, ,           9.2,     0.8537195, ,           9.2,     0.8537195, ,           9.2,     0.8537195, ,           9.2,     0.8537195, ,           9.2,     0.8537195, ,           9.2,     0.8537195, , 
          9.4,     0.8614473, ,           9.4,     0.8614473, ,           9.4,     0.8614473, ,           9.4,     0.8614473, ,           9.4,     0.8614473, ,           9.4,     0.8614473, ,           9.4,     0.8614473, ,           9.4,     0.8614473, ,           9.4,     0.8614473, ,           9.4,     0.8614473, ,           9.4,     0.8614473, ,           9.4,     0.8614473, ,           9.4,     0.8614473, , 
          9.6,     0.8691479, ,           9.6,     0.8691479, ,           9.6,     0.8691479, ,           9.6,     0.8691479, ,           9.6,     0.8691479, ,           9.6,     0.8691479, ,           9.6,     0.8691479, ,           9.6,     0.8691479, ,           9.6,     0.8691479, ,           9.6,     0.8691479, ,           9.6,     0.8691479, ,           9.6,     0.8691479, ,           9.6,     0.8691479, , 
          9.8,      0.876821, ,           9.8,      0.876821, ,           9.8,      0.876821, ,           9.8,      0.876821, ,           9.8,      0.876821, ,           9.8,      0.876821, ,           9.8,      0.876821, ,           9.8,      0.876821, ,           9.8,      0.876821, ,           9.8,      0.876821, ,           9.8,      0.876821, ,           9.8,      0.876821, ,           9.8,      0.876821, , 

