Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.5991992, ,            -1,     0.5991992, ,            -1,     0.5991992, ,            -1,     0.5991992, ,            -1,     0.5991992, , 
         -0.8,     0.5990951, ,          -0.8,     0.5990951, ,          -0.8,     0.5990951, ,          -0.8,     0.5990951, ,          -0.8,     0.5990951, , 
         -0.6,     0.5989822, ,          -0.6,     0.5989822, ,          -0.6,     0.5989822, ,          -0.6,     0.5989822, ,          -0.6,     0.5989822, , 
         -0.4,     0.5988611, ,          -0.4,     0.5988611, ,          -0.4,     0.5988611, ,          -0.4,     0.5988611, ,          -0.4,     0.5988611, , 
         -0.2,     0.5987323, ,          -0.2,     0.5987323, ,          -0.2,     0.5987323, ,          -0.2,     0.5987323, ,          -0.2,     0.5987323, , 
            0,     0.5985962, ,             0,     0.5985962, ,             0,     0.5985962, ,             0,     0.5985962, ,             0,     0.5985962, , 
          0.2,     0.5984532, ,           0.2,     0.5984532, ,           0.2,     0.5984532, ,           0.2,     0.5984532, ,           0.2,     0.5984532, , 
          0.4,     0.5983037, ,           0.4,     0.5983037, ,           0.4,     0.5983037, ,           0.4,     0.5983037, ,           0.4,     0.5983037, , 
          0.6,      0.598148, ,           0.6,      0.598148, ,           0.6,      0.598148, ,           0.6,      0.598148, ,           0.6,      0.598148, , 
          0.8,     0.5979865, ,           0.8,     0.5979865, ,           0.8,     0.5979865, ,           0.8,     0.5979865, ,           0.8,     0.5979865, , 
            1,     0.5978194, ,             1,     0.5978194, ,             1,     0.5978194, ,             1,     0.5978194, ,             1,     0.5978194, , 
          1.2,     0.5976469, ,           1.2,     0.5976469, ,           1.2,     0.5976469, ,           1.2,     0.5976469, ,           1.2,     0.5976469, , 
          1.4,     0.5974694, ,           1.4,     0.5974694, ,           1.4,     0.5974694, ,           1.4,     0.5974694, ,           1.4,     0.5974694, , 
          1.6,      0.597287, ,           1.6,      0.597287, ,           1.6,      0.597287, ,           1.6,      0.597287, ,           1.6,      0.597287, , 
          1.8,        0.5971, ,           1.8,        0.5971, ,           1.8,        0.5971, ,           1.8,        0.5971, ,           1.8,        0.5971, , 
            2,     0.5969085, ,             2,     0.5969085, ,             2,     0.5969085, ,             2,     0.5969085, ,             2,     0.5969085, , 
          2.2,     0.5967128, ,           2.2,     0.5967128, ,           2.2,     0.5967128, ,           2.2,     0.5967128, ,           2.2,     0.5967128, , 
          2.4,     0.5965129, ,           2.4,     0.5965129, ,           2.4,     0.5965129, ,           2.4,     0.5965129, ,           2.4,     0.5965129, , 
          2.6,     0.5963091, ,           2.6,     0.5963091, ,           2.6,     0.5963091, ,           2.6,     0.5963091, ,           2.6,     0.5963091, , 
          2.8,     0.5961015, ,           2.8,     0.5961015, ,           2.8,     0.5961015, ,           2.8,     0.5961015, ,           2.8,     0.5961015, , 
            3,     0.5958902, ,             3,     0.5958902, ,             3,     0.5958902, ,             3,     0.5958902, ,             3,     0.5958902, , 
          3.2,     0.5956754, ,           3.2,     0.5956754, ,           3.2,     0.5956754, ,           3.2,     0.5956754, ,           3.2,     0.5956754, , 
          3.4,     0.5954571, ,           3.4,     0.5954571, ,           3.4,     0.5954571, ,           3.4,     0.5954571, ,           3.4,     0.5954571, , 
          3.6,     0.5952356, ,           3.6,     0.5952356, ,           3.6,     0.5952356, ,           3.6,     0.5952356, ,           3.6,     0.5952356, , 
          3.8,     0.5950109, ,           3.8,     0.5950109, ,           3.8,     0.5950109, ,           3.8,     0.5950109, ,           3.8,     0.5950109, , 
            4,     0.5947831, ,             4,     0.5947831, ,             4,     0.5947831, ,             4,     0.5947831, ,             4,     0.5947831, , 
          4.2,     0.5945523, ,           4.2,     0.5945523, ,           4.2,     0.5945523, ,           4.2,     0.5945523, ,           4.2,     0.5945523, , 
          4.4,     0.5943186, ,           4.4,     0.5943186, ,           4.4,     0.5943186, ,           4.4,     0.5943186, ,           4.4,     0.5943186, , 
          4.6,      0.594082, ,           4.6,      0.594082, ,           4.6,      0.594082, ,           4.6,      0.594082, ,           4.6,      0.594082, , 
          4.8,     0.5938428, ,           4.8,     0.5938428, ,           4.8,     0.5938428, ,           4.8,     0.5938428, ,           4.8,     0.5938428, , 
            5,     0.5936009, ,             5,     0.5936009, ,             5,     0.5936009, ,             5,     0.5936009, ,             5,     0.5936009, , 
          5.2,     0.5933565, ,           5.2,     0.5933565, ,           5.2,     0.5933565, ,           5.2,     0.5933565, ,           5.2,     0.5933565, , 
          5.4,     0.5931095, ,           5.4,     0.5931095, ,           5.4,     0.5931095, ,           5.4,     0.5931095, ,           5.4,     0.5931095, , 
          5.6,     0.5928602, ,           5.6,     0.5928602, ,           5.6,     0.5928602, ,           5.6,     0.5928602, ,           5.6,     0.5928602, , 
          5.8,     0.5926085, ,           5.8,     0.5926085, ,           5.8,     0.5926085, ,           5.8,     0.5926085, ,           5.8,     0.5926085, , 
            6,     0.5923545, ,             6,     0.5923545, ,             6,     0.5923545, ,             6,     0.5923545, ,             6,     0.5923545, , 
          6.2,     0.5920983, ,           6.2,     0.5920983, ,           6.2,     0.5920983, ,           6.2,     0.5920983, ,           6.2,     0.5920983, , 
          6.4,     0.5918399, ,           6.4,     0.5918399, ,           6.4,     0.5918399, ,           6.4,     0.5918399, ,           6.4,     0.5918399, , 
          6.6,     0.5915794, ,           6.6,     0.5915794, ,           6.6,     0.5915794, ,           6.6,     0.5915794, ,           6.6,     0.5915794, , 
          6.8,     0.5913169, ,           6.8,     0.5913169, ,           6.8,     0.5913169, ,           6.8,     0.5913169, ,           6.8,     0.5913169, , 
            7,     0.5910524, ,             7,     0.5910524, ,             7,     0.5910524, ,             7,     0.5910524, ,             7,     0.5910524, , 
          7.2,     0.5907859, ,           7.2,     0.5907859, ,           7.2,     0.5907859, ,           7.2,     0.5907859, ,           7.2,     0.5907859, , 
          7.4,     0.5905176, ,           7.4,     0.5905176, ,           7.4,     0.5905176, ,           7.4,     0.5905176, ,           7.4,     0.5905176, , 

