Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, ,             1,     0.5942123, , 
          1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, ,           1.2,     0.5940312, , 
          1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, ,           1.4,     0.5938451, , 
          1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, ,           1.6,     0.5936541, , 
          1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, ,           1.8,     0.5934585, , 
            2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, ,             2,     0.5932584, , 
          2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, ,           2.2,     0.5930541, , 
          2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, ,           2.4,     0.5928456, , 
          2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, ,           2.6,     0.5926331, , 
          2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, ,           2.8,     0.5924168, , 
            3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, ,             3,     0.5921967, , 
          3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, ,           3.2,     0.5919731, , 
          3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, ,           3.4,      0.591746, , 
          3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, ,           3.6,     0.5915155, , 
          3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, ,           3.8,     0.5912818, , 
            4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, ,             4,      0.591045, , 
          4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, ,           4.2,      0.590805, , 
          4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, ,           4.4,     0.5905621, , 
          4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, ,           4.6,     0.5903163, , 
          4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, ,           4.8,     0.5900677, , 
            5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, ,             5,     0.5898164, , 
          5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, ,           5.2,     0.5895624, , 
          5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, ,           5.4,     0.5893059, , 
          5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, ,           5.6,     0.5890468, , 
          5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, ,           5.8,     0.5887853, , 
            6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, ,             6,     0.5885214, , 
          6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, ,           6.2,     0.5882551, , 
          6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, ,           6.4,     0.5879867, , 
          6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, ,           6.6,      0.587716, , 
          6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, ,           6.8,     0.5874431, , 
            7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, ,             7,     0.5871682, , 
          7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, ,           7.2,     0.5868913, , 
          7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, ,           7.4,     0.5866123, , 
          7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, ,           7.6,     0.5863315, , 

