Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6873136, ,            -1,     0.6873136, ,            -1,     0.6873136, ,            -1,     0.6873136, ,            -1,     0.6873136, , 
         -0.8,     0.7028315, ,          -0.8,     0.7028315, ,          -0.8,     0.7028315, ,          -0.8,     0.7028315, ,          -0.8,     0.7028315, , 
         -0.6,     0.7183349, ,          -0.6,     0.7183349, ,          -0.6,     0.7183349, ,          -0.6,     0.7183349, ,          -0.6,     0.7183349, , 
         -0.4,     0.7338233, ,          -0.4,     0.7338233, ,          -0.4,     0.7338233, ,          -0.4,     0.7338233, ,          -0.4,     0.7338233, , 
         -0.2,     0.7492963, ,          -0.2,     0.7492963, ,          -0.2,     0.7492963, ,          -0.2,     0.7492963, ,          -0.2,     0.7492963, , 
            0,     0.7647537, ,             0,     0.7647537, ,             0,     0.7647537, ,             0,     0.7647537, ,             0,     0.7647537, , 
          0.2,     0.7801949, ,           0.2,     0.7801949, ,           0.2,     0.7801949, ,           0.2,     0.7801949, ,           0.2,     0.7801949, , 
          0.4,     0.7956196, ,           0.4,     0.7956196, ,           0.4,     0.7956196, ,           0.4,     0.7956196, ,           0.4,     0.7956196, , 
          0.6,     0.8110273, ,           0.6,     0.8110273, ,           0.6,     0.8110273, ,           0.6,     0.8110273, ,           0.6,     0.8110273, , 
          0.8,     0.8264178, ,           0.8,     0.8264178, ,           0.8,     0.8264178, ,           0.8,     0.8264178, ,           0.8,     0.8264178, , 
            1,     0.8417907, ,             1,     0.8417907, ,             1,     0.8417907, ,             1,     0.8417907, ,             1,     0.8417907, , 
          1.2,     0.8571455, ,           1.2,     0.8571455, ,           1.2,     0.8571455, ,           1.2,     0.8571455, ,           1.2,     0.8571455, , 
          1.4,     0.8724818, ,           1.4,     0.8724818, ,           1.4,     0.8724818, ,           1.4,     0.8724818, ,           1.4,     0.8724818, , 
          1.6,     0.8877994, ,           1.6,     0.8877994, ,           1.6,     0.8877994, ,           1.6,     0.8877994, ,           1.6,     0.8877994, , 
          1.8,     0.9030977, ,           1.8,     0.9030977, ,           1.8,     0.9030977, ,           1.8,     0.9030977, ,           1.8,     0.9030977, , 
            2,     0.9183765, ,             2,     0.9183765, ,             2,     0.9183765, ,             2,     0.9183765, ,             2,     0.9183765, , 
          2.2,     0.9336353, ,           2.2,     0.9336353, ,           2.2,     0.9336353, ,           2.2,     0.9336353, ,           2.2,     0.9336353, , 
          2.4,     0.9488738, ,           2.4,     0.9488738, ,           2.4,     0.9488738, ,           2.4,     0.9488738, ,           2.4,     0.9488738, , 
          2.6,     0.9640915, ,           2.6,     0.9640915, ,           2.6,     0.9640915, ,           2.6,     0.9640915, ,           2.6,     0.9640915, , 
          2.8,     0.9792882, ,           2.8,     0.9792882, ,           2.8,     0.9792882, ,           2.8,     0.9792882, ,           2.8,     0.9792882, , 
            3,     0.9944635, ,             3,     0.9944635, ,             3,     0.9944635, ,             3,     0.9944635, ,             3,     0.9944635, , 
          3.2,      1.009617, ,           3.2,      1.009617, ,           3.2,      1.009617, ,           3.2,      1.009617, ,           3.2,      1.009617, , 
          3.4,      1.024748, ,           3.4,      1.024748, ,           3.4,      1.024748, ,           3.4,      1.024748, ,           3.4,      1.024748, , 
          3.6,      1.039857, ,           3.6,      1.039857, ,           3.6,      1.039857, ,           3.6,      1.039857, ,           3.6,      1.039857, , 
          3.8,      1.054942, ,           3.8,      1.054942, ,           3.8,      1.054942, ,           3.8,      1.054942, ,           3.8,      1.054942, , 
            4,      1.070005, ,             4,      1.070005, ,             4,      1.070005, ,             4,      1.070005, ,             4,      1.070005, , 
          4.2,      1.085044, ,           4.2,      1.085044, ,           4.2,      1.085044, ,           4.2,      1.085044, ,           4.2,      1.085044, , 
          4.4,      1.100058, ,           4.4,      1.100058, ,           4.4,      1.100058, ,           4.4,      1.100058, ,           4.4,      1.100058, , 
          4.6,      1.115049, ,           4.6,      1.115049, ,           4.6,      1.115049, ,           4.6,      1.115049, ,           4.6,      1.115049, , 
          4.8,      1.130014, ,           4.8,      1.130014, ,           4.8,      1.130014, ,           4.8,      1.130014, ,           4.8,      1.130014, , 
            5,      1.144955, ,             5,      1.144955, ,             5,      1.144955, ,             5,      1.144955, ,             5,      1.144955, , 
          5.2,       1.15987, ,           5.2,       1.15987, ,           5.2,       1.15987, ,           5.2,       1.15987, ,           5.2,       1.15987, , 
          5.4,      1.174759, ,           5.4,      1.174759, ,           5.4,      1.174759, ,           5.4,      1.174759, ,           5.4,      1.174759, , 
          5.6,      1.189622, ,           5.6,      1.189622, ,           5.6,      1.189622, , , , , , , , 
          5.8,      1.204458, ,           5.8,      1.204458, ,           5.8,      1.204458, , , , , , , , 
            6,      1.219268, ,             6,      1.219268, ,             6,      1.219268, , , , , , , , 
