Alpha,T1-15.8 m/s-VLM2, , 
           -1,      16.40601, , 
         -0.8,      16.53333, , 
         -0.6,      16.62928, , 
         -0.4,      16.70133, , 
         -0.2,      16.75576, , 
            0,      16.79726, , 
          0.2,      16.82496, , 
          0.4,      16.84097, , 
          0.6,      16.84314, , 
          0.8,      16.83103, , 
            1,       16.8068, , 
          1.2,      16.77061, , 
          1.4,      16.72542, , 
          1.6,      16.66965, , 
          1.8,      16.60607, , 
            2,       16.5403, , 
          2.2,       16.4629, , 
          2.4,      16.38203, , 
          2.6,      16.29699, , 
          2.8,       16.2082, , 
            3,      16.11624, , 
          3.2,      16.02196, , 
          3.4,       15.9253, , 
          3.6,      15.82644, , 
          3.8,      15.72563, , 
            4,      15.62311, , 
          4.2,      15.51907, , 
          4.4,      15.41376, , 
          4.6,      15.30748, , 
          4.8,      15.19825, , 
            5,      15.08653, , 
          5.2,      14.97719, , 
          5.4,      14.86427, , 
          5.6,      14.75062, , 
          5.8,      14.63642, , 
            6,      14.52167, , 
          6.2,      14.40698, , 
          6.4,      14.29228, , 
          6.6,      14.17771, , 
          6.8,      14.06333, , 
            7,      13.94906, , 
          7.2,      13.83498, , 
          7.4,       13.7212, , 
          7.6,      13.60734, , 
          7.8,      13.49352, , 
            8,      13.37963, , 
          8.2,      13.26557, , 
          8.4,      13.15108, , 
          8.6,      13.03595, , 
          8.8,      12.91972, , 
            9,      12.80189, , 
          9.2,      12.68142, , 
          9.4,      12.55671, , 
          9.6,      12.42019, , 
          9.8,       12.2591, , 

