Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      14.71128, ,            -1,      15.62136, ,            -1,      15.87546, ,            -1,      11.54209, ,            -1,      12.67179, , 
         -0.8,      14.83203, ,          -0.8,      15.73644, ,          -0.8,      15.98711, ,          -0.8,      11.65245, ,          -0.8,       12.7975, , 
         -0.6,      14.92782, ,          -0.6,      15.82575, ,          -0.6,      16.07204, ,          -0.6,      11.75137, ,          -0.6,      12.90875, , 
         -0.4,      15.00601, ,          -0.4,      15.88473, ,          -0.4,      16.11434, ,          -0.4,      11.83914, ,          -0.4,      13.00606, , 
         -0.2,      15.06082, ,          -0.2,      15.91289, ,          -0.2,      16.13263, ,          -0.2,      11.91624, ,          -0.2,      13.08965, , 
            0,      15.10829, ,             0,      15.92963, ,             0,      16.14581, ,             0,      11.98282, ,             0,      13.16006, , 
          0.2,      15.12855, ,           0.2,      15.93529, ,           0.2,       16.1539, ,           0.2,      12.03951, ,           0.2,      13.21882, , 
          0.4,      15.13449, ,           0.4,      15.93514, ,           0.4,      16.14677, ,           0.4,      12.08678, ,           0.4,      13.26667, , 
          0.6,      15.12877, ,           0.6,      15.91521, ,           0.6,      16.12226, ,           0.6,      12.12507, ,           0.6,      13.30371, , 
          0.8,      15.11449, ,           0.8,      15.88538, ,           0.8,      16.08812, ,           0.8,      12.15484, ,           0.8,      13.33054, , 
            1,      15.09407, ,             1,      15.84588, ,             1,      16.04251, ,             1,      12.17634, ,             1,      13.34762, , 
          1.2,      15.06637, ,           1.2,      15.79855, ,           1.2,      15.98635, ,           1.2,      12.19003, ,           1.2,      13.35544, , 
          1.4,      15.02926, ,           1.4,      15.73893, ,           1.4,      15.91749, ,           1.4,      12.19612, ,           1.4,      13.35434, , 
          1.6,      14.98351, ,           1.6,      15.67399, ,           1.6,      15.84824, ,           1.6,      12.19504, ,           1.6,       13.3449, , 
          1.8,      14.93134, ,           1.8,      15.60224, ,           1.8,      15.77283, ,           1.8,      12.18729, ,           1.8,      13.32751, , 
            2,      14.87118, ,             2,      15.52529, ,             2,      15.69451, ,             2,      12.17302, ,             2,      13.30277, , 
          2.2,      14.80559, ,           2.2,      15.44609, ,           2.2,        15.612, ,           2.2,      12.15267, ,           2.2,      13.27136, , 
          2.4,      14.73565, ,           2.4,       15.3607, ,           2.4,      15.52233, ,           2.4,      12.12659, ,           2.4,      13.23384, , 
          2.6,      14.66209, ,           2.6,      15.27278, ,           2.6,      15.42892, ,           2.6,       12.0952, ,           2.6,      13.19064, , 
          2.8,      14.58283, ,           2.8,       15.1778, ,           2.8,      15.32786, ,           2.8,      12.05881, ,           2.8,      13.14225, , 
            3,      14.50436, ,             3,      15.08696, ,             3,      15.23484, ,             3,       12.0174, ,             3,      13.08919, , 
          3.2,      14.41807, ,           3.2,      14.98912, ,           3.2,      15.13217, ,           3.2,      11.97146, ,           3.2,      13.03179, , 
          3.4,      14.33005, ,           3.4,       14.8879, ,           3.4,      15.02691, ,           3.4,      11.92115, ,           3.4,      12.97053, , 
          3.6,      14.24019, ,           3.6,      14.78473, ,           3.6,      14.92222, ,           3.6,      11.86683, ,           3.6,      12.90596, , 
          3.8,      14.14815, ,           3.8,      14.68456, ,           3.8,      14.81778, ,           3.8,      11.80884, ,           3.8,      12.83841, , 
            4,       14.0544, ,             4,      14.57963, ,             4,      14.71006, ,             4,      11.74712, ,             4,      12.76806, , 
          4.2,      13.95944, ,           4.2,      14.47386, ,           4.2,      14.60158, ,           4.2,      11.68206, ,           4.2,      12.69528, , 
          4.4,      13.86368, ,           4.4,      14.36749, ,           4.4,      14.49253, ,           4.4,      11.61363, ,           4.4,      12.62023, , 
          4.6,      13.76724, ,           4.6,      14.26052, ,           4.6,      14.38315, ,           4.6,       11.5421, ,           4.6,      12.54308, , 
          4.8,       13.6702, ,           4.8,      14.15326, ,           4.8,      14.27337, ,           4.8,      11.46757, ,           4.8,      12.46404, , 
            5,      13.57267, ,             5,      14.04598, ,             5,      14.16353, ,             5,      11.38993, ,             5,      12.38324, , 
          5.2,       13.4748, ,           5.2,      13.93884, ,           5.2,       14.0539, ,           5.2,      11.30933, ,           5.2,      12.30093, , 
          5.4,      13.37668, ,           5.4,      13.83195, ,           5.4,      13.94461, ,           5.4,      11.22562, ,           5.4,      12.21713, , 
          5.6,      13.27839, ,           5.6,      13.72537, ,           5.6,       13.8345, ,           5.6,      11.13852, ,           5.6,      12.13189, , 
          5.8,      13.18007, ,           5.8,       13.6192, ,           5.8,      13.72401, ,           5.8,      11.04809, ,           5.8,      12.04532, , 
            6,      13.08183, ,             6,      13.51344, ,             6,       13.6164, ,             6,      10.95394, ,             6,      11.95737, , 

