Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      7.952681, ,            -1,       8.20759, ,            -1,      7.492932, , 
         -0.8,      8.104555, ,          -0.8,      8.374319, ,          -0.8,      7.585633, , 
         -0.6,      8.250429, ,          -0.6,      8.528384, ,          -0.6,      7.669323, , 
         -0.4,      8.380506, ,          -0.4,      8.665109, ,          -0.4,      7.743836, , 
         -0.2,       8.49854, ,          -0.2,      8.779648, ,          -0.2,      7.809546, , 
            0,      8.594516, ,             0,      8.892245, ,             0,      7.867128, , 
          0.2,      8.671881, ,           0.2,      8.981918, ,           0.2,      7.917261, , 
          0.4,      8.731004, ,           0.4,      9.053795, ,           0.4,      7.960547, , 
          0.6,      8.777833, ,           0.6,       9.11314, ,           0.6,      7.997737, , 
          0.8,      8.818971, ,           0.8,      9.160989, ,           0.8,      8.029204, , 
            1,      8.848019, ,             1,      9.188217, ,             1,      8.055155, , 
          1.2,       8.86829, ,           1.2,      9.210859, ,           1.2,      8.075918, , 
          1.4,      8.882399, ,           1.4,      9.221447, ,           1.4,       8.09182, , 
          1.6,      8.888578, ,           1.6,      9.223303, ,           1.6,      8.103198, , 
          1.8,      8.888061, ,           1.8,      9.217161, ,           1.8,      8.110374, , 
            2,       8.88387, ,             2,      9.204056, ,             2,       8.11363, , 
          2.2,      8.873731, ,           2.2,       9.18616, ,           2.2,      8.113096, , 
          2.4,      8.858533, ,           2.4,      9.168447, ,           2.4,      8.109048, , 
          2.6,      8.838308, ,           2.6,       9.14294, ,           2.6,      8.101639, , 
          2.8,      8.814654, ,           2.8,      9.112763, ,           2.8,      8.091108, , 
            3,       8.78882, ,             3,      9.080152, ,             3,      8.077571, , 
          3.2,      8.760942, ,           3.2,      9.044082, ,           3.2,      8.061242, , 
          3.4,      8.727561, ,           3.4,      9.002985, ,           3.4,        8.0424, , 
          3.6,      8.692212, ,           3.6,      8.961117, ,           3.6,      8.021228, , 
          3.8,      8.654173, ,           3.8,      8.916426, ,           3.8,      7.997926, , 
            4,      8.614397, ,             4,      8.873045, ,             4,       7.97262, , 
          4.2,      8.573167, ,           4.2,      8.826565, ,           4.2,       7.94532, , 
          4.4,      8.529695, ,           4.4,      8.776684, ,           4.4,      7.916275, , 
          4.6,       8.48454, ,           4.6,      8.725776, ,           4.6,      7.885611, , 
          4.8,      8.440534, ,           4.8,      8.673167, ,           4.8,      7.853504, , 
            5,      8.393924, ,             5,      8.623092, ,             5,      7.820055, , 
          5.2,      8.346409, ,           5.2,      8.569154, ,           5.2,      7.785271, , 
          5.4,      8.298214, ,           5.4,      8.517045, ,           5.4,      7.749309, , 
          5.6,      8.248469, ,           5.6,       8.46124, ,           5.6,       7.71234, , 
          5.8,      8.199597, ,           5.8,      8.407018, ,           5.8,      7.674318, , 
            6,       8.14863, ,             6,      8.350869, ,             6,       7.63546, , 
          6.2,      8.098773, ,           6.2,       8.29394, ,           6.2,      7.595871, , 
          6.4,      8.047423, ,           6.4,      8.239683, ,           6.4,      7.555567, , 
          6.6,      7.995863, ,           6.6,      8.182668, ,           6.6,      7.514656, , 
          6.8,      7.944203, ,           6.8,      8.128283, ,           6.8,      7.473232, , 
            7,      7.892463, ,             7,      8.072328, ,             7,      7.431357, , 
          7.2,      7.840812, ,           7.2,      8.016587, ,           7.2,      7.389138, , 
          7.4,      7.789329, ,           7.4,      7.961111, ,           7.4,      7.346584, , 
          7.6,      7.737235, ,           7.6,      7.904504, ,           7.6,      7.303813, , 
          7.8,      7.686292, ,           7.8,      7.849687, ,           7.8,      7.260804, , 
            8,      7.634221, ,             8,       7.79398, ,             8,      7.217646, , 
          8.2,      7.583592, ,           8.2,      7.740207, ,           8.2,      7.174416, , 
          8.4,      7.532477, ,           8.4,      7.685057, ,           8.4,      7.131139, , 

