Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6893519, ,            -1,     0.6893519, ,            -1,     0.6893519, , 
         -0.8,     0.7049238, ,          -0.8,     0.7049238, ,          -0.8,     0.7049238, , 
         -0.6,     0.7204811, ,          -0.6,     0.7204811, ,          -0.6,     0.7204811, , 
         -0.4,     0.7360235, ,          -0.4,     0.7360235, ,          -0.4,     0.7360235, , 
         -0.2,     0.7515505, ,          -0.2,     0.7515505, ,          -0.2,     0.7515505, , 
            0,     0.7670618, ,             0,     0.7670618, ,             0,     0.7670618, , 
          0.2,      0.782557, ,           0.2,      0.782557, ,           0.2,      0.782557, , 
          0.4,     0.7980357, ,           0.4,     0.7980357, ,           0.4,     0.7980357, , 
          0.6,     0.8134975, ,           0.6,     0.8134975, ,           0.6,     0.8134975, , 
          0.8,      0.828942, ,           0.8,      0.828942, ,           0.8,      0.828942, , 
            1,     0.8443688, ,             1,     0.8443688, ,             1,     0.8443688, , 
          1.2,     0.8597776, ,           1.2,     0.8597776, ,           1.2,     0.8597776, , 
          1.4,      0.875168, ,           1.4,      0.875168, ,           1.4,      0.875168, , 
          1.6,     0.8905396, ,           1.6,     0.8905396, ,           1.6,     0.8905396, , 
          1.8,      0.905892, ,           1.8,      0.905892, ,           1.8,      0.905892, , 
            2,     0.9212248, ,             2,     0.9212248, ,             2,     0.9212248, , 
          2.2,     0.9365376, ,           2.2,     0.9365376, ,           2.2,     0.9365376, , 
          2.4,     0.9518302, ,           2.4,     0.9518302, ,           2.4,     0.9518302, , 
          2.6,      0.967102, ,           2.6,      0.967102, ,           2.6,      0.967102, , 
          2.8,     0.9823528, ,           2.8,     0.9823528, ,           2.8,     0.9823528, , 
            3,     0.9975821, ,             3,     0.9975821, ,             3,     0.9975821, , 
          3.2,       1.01279, ,           3.2,       1.01279, ,           3.2,       1.01279, , 
          3.4,      1.027975, ,           3.4,      1.027975, ,           3.4,      1.027975, , 
          3.6,      1.043138, ,           3.6,      1.043138, ,           3.6,      1.043138, , 
          3.8,      1.058277, ,           3.8,      1.058277, ,           3.8,      1.058277, , 
            4,      1.073394, ,             4,      1.073394, ,             4,      1.073394, , 
          4.2,      1.088487, ,           4.2,      1.088487, ,           4.2,      1.088487, , 
          4.4,      1.103556, ,           4.4,      1.103556, ,           4.4,      1.103556, , 
          4.6,        1.1186, ,           4.6,        1.1186, ,           4.6,        1.1186, , 
          4.8,       1.13362, ,           4.8,       1.13362, ,           4.8,       1.13362, , 
            5,      1.148615, ,             5,      1.148615, ,             5,      1.148615, , 
          5.2,      1.163584, ,           5.2,      1.163584, ,           5.2,      1.163584, , 
          5.4,      1.178527, ,           5.4,      1.178527, , , , , 
          5.6,      1.193444, ,           5.6,      1.193444, , , , , 
          5.8,      1.208335, ,           5.8,      1.208335, , , , , 
            6,      1.223199, ,             6,      1.223199, , , , , 
          6.2,      1.238035, ,           6.2,      1.238035, , , , , 
          6.4,      1.252844, ,           6.4,      1.252844, , , , , 
          6.6,      1.267625, ,           6.6,      1.267625, , , , , 
          6.8,      1.282378, ,           6.8,      1.282378, , , , , 
            7,      1.297102, ,             7,      1.297102, , , , , 
          7.2,      1.311798, ,           7.2,      1.311798, , , , , 
          7.4,      1.326464, ,           7.4,      1.326464, , , , , 
          7.6,        1.3411, ,           7.6,        1.3411, , , , , 
          7.8,      1.355706, ,           7.8,      1.355706, , , , , 
            8,      1.370283, ,             8,      1.370283, , , , , 
          8.2,      1.384828, ,           8.2,      1.384828, , , , , 
          8.4,      1.399343, ,           8.4,      1.399343, , , , , 
          8.6,      1.413826, ,           8.6,      1.413826, , , , , 
          8.8,      1.428278, ,           8.8,      1.428278, , , , , 
            9,      1.442697, ,             9,      1.442697, , , , , 
          9.2,      1.457085, ,           9.2,      1.457085, , , , , 
          9.4,       1.47144, ,           9.4,       1.47144, , , , , 
          9.6,      1.485762, ,           9.6,      1.485762, , , , , 
          9.8,      1.500051, ,           9.8,      1.500051, , , , , 
, , ,            10,      1.514306, , , , , 
, , ,          10.2,      1.528528, , , , , 
, , ,          10.4,      1.542715, , , , , 

