Alpha,T1-15.8 m/s-VLM2, , 
           -1,      5.825023, , 
         -0.8,      5.742433, , 
         -0.6,       5.67833, , 
         -0.4,       5.62449, , 
         -0.2,      5.581472, , 
            0,      5.546525, , 
          0.2,      5.519332, , 
          0.4,      5.499427, , 
          0.6,       5.48382, , 
          0.8,      5.474414, , 
            1,      5.469375, , 
          1.2,      5.468665, , 
          1.4,      5.471905, , 
          1.6,      5.476979, , 
          1.8,      5.487511, , 
            2,      5.500848, , 
          2.2,      5.516602, , 
          2.4,      5.534332, , 
          2.6,      5.554534, , 
          2.8,      5.576577, , 
            3,      5.599834, , 
          3.2,      5.626276, , 
          3.4,      5.653204, , 
          3.6,      5.683117, , 
          3.8,      5.714034, , 
            4,      5.746706, , 
          4.2,      5.780585, , 
          4.4,      5.815524, , 
          4.6,      5.851384, , 
          4.8,      5.888064, , 
            5,      5.925447, , 
          5.2,      5.964218, , 
          5.4,      6.004084, , 
          5.6,      6.043559, , 
          5.8,      6.084588, , 
            6,      6.126092, , 
          6.2,       6.16827, , 
          6.4,      6.211079, , 

