Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      3.502992, ,            -1,       3.28476, ,            -1,      4.108072, , 
         -0.8,      3.475846, ,          -0.8,      3.265444, ,          -0.8,      4.066803, , 
         -0.6,      3.455435, ,          -0.6,      3.254758, ,          -0.6,      4.030899, , 
         -0.4,      3.440561, ,          -0.4,        3.2418, ,          -0.4,      4.000135, , 
         -0.2,      3.429599, ,          -0.2,      3.233384, ,          -0.2,      3.973804, , 
            0,      3.421203, ,             0,      3.229758, ,             0,      3.951478, , 
          0.2,      3.415649, ,           0.2,      3.228877, ,           0.2,      3.933023, , 
          0.4,      3.412543, ,           0.4,      3.230416, ,           0.4,      3.918399, , 
          0.6,      3.412208, ,           0.6,       3.23535, ,           0.6,      3.907246, , 
          0.8,       3.41465, ,           0.8,      3.241992, ,           0.8,      3.899345, , 
            1,      3.419309, ,             1,      3.250676, ,             1,      3.894521, , 
          1.2,      3.426648, ,           1.2,      3.261008, ,           1.2,      3.892557, , 
          1.4,      3.435905, ,           1.4,      3.272757, ,           1.4,      3.893416, , 
          1.6,      3.446675, ,           1.6,      3.285981, ,           1.6,      3.896858, , 
          1.8,      3.459382, ,           1.8,      3.301357, ,           1.8,      3.902667, , 
            2,      3.474112, ,             2,      3.317583, ,             2,      3.910654, , 
          2.2,      3.490276, ,           2.2,      3.335328, ,           2.2,      3.920597, , 
          2.4,      3.507572, ,           2.4,      3.354267, ,           2.4,      3.932404, , 
          2.6,      3.525831, ,           2.6,      3.373894, ,           2.6,      3.945966, , 
          2.8,      3.545119, ,           2.8,      3.394749, ,           2.8,        3.9611, , 
            3,      3.565317, ,             3,       3.41644, ,             3,      3.977687, , 
          3.2,      3.586295, ,           3.2,      3.438951, ,           3.2,      3.995657, , 
          3.4,      3.608032, ,           3.4,      3.462219, ,           3.4,      4.014987, , 
          3.6,      3.630535, ,           3.6,      3.486139, ,           3.6,      4.035633, , 
          3.8,      3.653764, ,           3.8,      3.510637, ,           3.8,       4.05755, , 
            4,      3.677691, ,             4,      3.535683, ,             4,      4.080668, , 
          4.2,      3.702295, ,           4.2,       3.56125, ,           4.2,      4.104959, , 
          4.4,      3.727538, ,           4.4,      3.587307, ,           4.4,       4.13038, , 
          4.6,      3.753352, ,           4.6,       3.61383, ,           4.6,      4.156926, , 
          4.8,      3.780297, ,           4.8,      3.641817, ,           4.8,      4.184577, , 
            5,      3.808147, ,             5,      3.670236, ,             5,      4.213298, , 
          5.2,      3.835749, ,           5.2,      3.697981, ,           5.2,      4.243124, , 
          5.4,      3.864673, ,           5.4,      3.727498, , , , , 
          5.6,      3.894296, ,           5.6,      3.757475, , , , , 
          5.8,      3.924567, ,           5.8,       3.78645, , , , , 
            6,      3.955421, ,             6,       3.81695, , , , , 
          6.2,      3.986785, ,           6.2,      3.847874, , , , , 
          6.4,      4.018651, ,           6.4,      3.879212, , , , , 
          6.6,      4.050989, ,           6.6,      3.910915, , , , , 
          6.8,      4.083801, ,           6.8,      3.943043, , , , , 
            7,      4.117111, ,             7,      3.975574, , , , , 
          7.2,      4.150896, ,           7.2,      4.008457, , , , , 
          7.4,      4.185149, ,           7.4,       4.04163, , , , , 
          7.6,      4.219981, ,           7.6,      4.075223, , , , , 
          7.8,      4.255372, ,           7.8,      4.109163, , , , , 
            8,      4.291391, ,             8,      4.143479, , , , , 
          8.2,       4.32805, ,           8.2,      4.178161, , , , , 
          8.4,      4.365465, ,           8.4,      4.213284, , , , , 
          8.6,      4.403733, ,           8.6,      4.248831, , , , , 
          8.8,      4.442996, ,           8.8,      4.284894, , , , , 
            9,       4.48352, ,             9,      4.321544, , , , , 
          9.2,      4.525586, ,           9.2,      4.358805, , , , , 
          9.4,      4.569827, ,           9.4,      4.396801, , , , , 
          9.6,      4.618774, ,           9.6,      4.435763, , , , , 
          9.8,      4.676541, ,           9.8,      4.475906, , , , , 
, , ,            10,      4.517744, , , , , 
, , ,          10.2,      4.562727, , , , , 
, , ,          10.4,      4.615776, , , , , 

